Time,time-sampled,subscriber-count,tft-filter-count,pdp-active,eps-active-bearer,pdp-active-ipv6,eps-active-ipv6-bearer,active-3gdt,ratio-3gdt,pdn-geran-connections,pdn-utran-connections,pdn-eutran-connections,pdn-pgw-connections,pdn-ggsn-connections,pdn-pisc-connections,pdn-online-charging-connections,pdn-dynamic-policy-control-connections,pdn-suspended-connections,pdp-create-attempted__delta,pdp-created__delta,pdp-create-failed__delta,pdp-created-ipv6__delta,pdp-create-failed-ipv6__delta,eps-bearer-creation-attempted__delta,eps-bearer-creation__delta,eps-bearer-creation-failed__delta,eps-bearer-creation-ipv6__delta,eps-bearer-creation-ipv6-failed__delta,eps-s2b-bearer-creation-failed-ipv6__delta,global-eps-completed-dedicated-bearer-activation__delta,global-eps-failed-dedicated-bearer-activation__delta,global-eps-completed-ipv6-dedicated-bearer-activation__delta,global-eps-failed-ipv6-dedicated-bearer-activation__delta,pdp-update-attempted__delta,pdp-updates__delta,pdp-update-failed__delta,eps-bearer-modification-attempted__delta,eps-bearer-modification__delta,eps-bearer-modification-failed__delta,eps-bearer-qos-update-attempted__delta,eps-bearer-qos-update-completed__delta,pdp-successful-deactivations__delta,pdp-failed-deactivations__delta,pdp-deleted-by-idle-supervision__delta,pdp-deleted-by-session-supervision__delta,pdp-deleted-by-command__delta,eps-bearer-deactivation__delta,eps-bearer-deactivation-failed__delta,uplink_packets__delta,uplink_bytes__delta,uplink_dropped-packets__delta,uplink_packets-ipv6__delta,uplink_bytes-ipv6__delta,uplink_dropped-packets-ipv6__delta,downlink_packets__delta,downlink_bytes__delta,downlink_dropped-packets__delta,downlink_packets-ipv6__delta,downlink_bytes-ipv6__delta,downlink_dropped-packets-ipv6__delta,downlink_dropped-packets-suspended__delta,downlink_dropped-bytes-suspended__delta,radius-accounting-failure__delta,successful-3gdt-activations__delta,total-3gdt-request__delta,errors-3gdt__delta
2026-06-15 06:03:01,2026-06-15 06:03:03,635894,9944,23949,614962,2421,137636,11849,49,9438,14512,614181,631401,6718,633385,243065,624958,108,24194.0,8860.0,15333.0,584.0,21.0,220568.0,117224.0,103344.0,26502.0,0.0,26663.0,3.0,0.0,2.0,0.0,94535.0,94504.0,31.0,804941.0,804266.0,1.0,419.0,394.0,8185.0,100.0,2970.0,7.0,0.0,216806.0,18.0,988723516.0,268246051143.0,52564450.0,89914373.0,33746435405.0,4064820.0,2328999835.0,2669641017926.0,281426450.0,290783689.0,338112734200.0,936920.0,51499.0,12698248.0,9153.0,34777.0,34774.0,31.0
2026-06-15 06:18:01,2026-06-15 06:18:05,636943,9958,24415,615603,2525,137995,12092,50,9516,14901,614819,632468,6755,634485,244976,626029,31,24386.0,8860.0,15526.0,604.0,16.0,218621.0,114309.0,104309.0,25872.0,1.0,25943.0,11.0,0.0,2.0,0.0,109264.0,109218.0,46.0,871154.0,870308.0,1.0,457.0,435.0,8817.0,135.0,2896.0,11.0,0.0,214704.0,18.0,996955800.0,264894734353.0,62590324.0,91317421.0,34389608792.0,4225322.0,2320746161.0,2651251240319.0,283150890.0,296056631.0,342408540343.0,952134.0,5734.0,1181333.0,7809.0,40171.0,40172.0,24.0
2026-06-15 06:33:01,2026-06-15 06:33:03,638612,9958,25423,616305,2701,138036,12587,50,9597,15824,615524,634188,6743,636203,248355,627763,38,25111.0,9581.0,15531.0,636.0,35.0,215215.0,111773.0,103441.0,25127.0,0.0,25200.0,10.0,0.0,4.0,0.0,119969.0,119932.0,37.0,949275.0,948322.0,1.0,527.0,492.0,9585.0,156.0,2844.0,9.0,0.0,210684.0,38.0,1015841192.0,270143341494.0,61357901.0,94237422.0,35859590528.0,4223291.0,2375622482.0,2709880136076.0,286206246.0,306453017.0,352565758368.0,905339.0,7250.0,1280493.0,7706.0,43865.0,43864.0,24.0
2026-06-15 06:48:01,2026-06-15 06:48:03,640446,9982,25664,617952,2795,138132,12861,50,9611,16046,617163,635957,6850,638075,253356,629528,22,25927.0,10469.0,15457.0,688.0,20.0,231936.0,127950.0,103977.0,28471.0,0.0,28582.0,9.0,1.0,5.0,0.0,127706.0,127668.0,38.0,1044771.0,1043731.0,0.0,583.0,550.0,10874.0,194.0,3067.0,7.0,0.0,226626.0,37.0,1090476645.0,288514479566.0,46788659.0,101467212.0,37303211417.0,4954785.0,2563014692.0,2926537381677.0,310353173.0,323783042.0,373680719414.0,999845.0,8941.0,1864288.0,7822.0,46880.0,46880.0,22.0
2026-06-15 07:03:02,2026-06-15 07:03:03,642283,9958,26780,618651,3094,138263,13517,50,9636,17145,617872,637779,6853,639904,258349,631354,22,25567.0,9441.0,16128.0,732.0,28.0,222551.0,118614.0,103936.0,26345.0,0.0,26582.0,3.0,0.0,1.0,0.0,144442.0,144399.0,43.0,1161872.0,1160646.0,1.0,686.0,655.0,10170.0,232.0,2753.0,4.0,0.0,217306.0,41.0,1161208127.0,308531427226.0,43474377.0,110277748.0,40397545650.0,5246017.0,2724598742.0,3108803569151.0,323223304.0,353163338.0,407437970171.0,1134254.0,11476.0,2037628.0,9100.0,53149.0,53150.0,27.0
2026-06-15 07:18:02,2026-06-15 07:18:03,644385,9946,27315,620282,3204,138597,13907,51,9632,17687,619496,639929,6877,642079,264568,633492,27,25529.0,9388.0,16139.0,747.0,39.0,218534.0,113129.0,105421.0,25351.0,2.0,25418.0,5.0,0.0,3.0,0.0,159658.0,159595.0,63.0,1286948.0,1285610.0,1.0,704.0,674.0,10703.0,239.0,2823.0,7.0,0.0,212287.0,45.0,1248647566.0,325703582332.0,40799579.0,119807445.0,43026739932.0,5766073.0,2930878581.0,3336875745373.0,340300097.0,382571417.0,438457317027.0,1293680.0,8171.0,1915914.0,7717.0,59397.0,59399.0,27.0
2026-06-15 07:33:01,2026-06-15 07:33:04,647659,9950,28431,622435,3504,139059,14516,51,9733,18707,621655,643188,6898,645339,271437,636725,35,25467.0,9702.0,15766.0,771.0,30.0,217210.0,110967.0,106242.0,24800.0,0.0,24798.0,7.0,0.0,5.0,0.0,177017.0,176945.0,72.0,1403296.0,1401747.0,3.0,840.0,804.0,11173.0,258.0,2794.0,6.0,0.0,209718.0,58.0,1314260683.0,350841887447.0,51723704.0,128722363.0,45912557480.0,6063574.0,3072682909.0,3481395120337.0,352941388.0,413157812.0,472255209394.0,1528929.0,8848.0,1908075.0,7756.0,65323.0,65323.0,24.0
2026-06-15 07:48:01,2026-06-15 07:48:03,650363,9934,29488,624137,3826,139247,15160,51,9746,19735,623353,645929,6895,648061,278366,639448,37,25774.0,9928.0,15845.0,827.0,20.0,230709.0,124721.0,105981.0,27446.0,1.0,27478.0,14.0,0.0,8.0,0.0,192486.0,192419.0,65.0,1510081.0,1508345.0,0.0,859.0,793.0,12098.0,313.0,2807.0,5.0,0.0,223056.0,83.0,1392785792.0,369562454379.0,56179279.0,138685133.0,47415721310.0,6508929.0,3248794796.0,3680849886084.0,365710652.0,449831090.0,513563150264.0,1685464.0,11683.0,2733247.0,7810.0,70785.0,70786.0,23.0
2026-06-15 08:03:01,2026-06-15 08:03:03,653899,9972,30827,626356,4159,139886,15910,52,9749,21080,625576,649481,6912,651617,285365,642976,40,26601.0,10191.0,16411.0,885.0,19.0,221469.0,115338.0,106135.0,25439.0,0.0,25502.0,23.0,0.0,16.0,0.0,211741.0,211682.0,60.0,1621948.0,1620073.0,0.0,971.0,917.0,12614.0,302.0,2861.0,6.0,0.0,212690.0,63.0,1464932733.0,389219576031.0,46661580.0,147894249.0,52302096835.0,6990189.0,3381209772.0,3817217184656.0,380082149.0,470974395.0,535304962141.0,1481746.0,11810.0,2703635.0,9197.0,77378.0,77382.0,34.0
2026-06-15 08:18:01,2026-06-15 08:18:03,656773,10002,31973,628170,4475,140205,16571,52,9871,22098,627392,652379,6956,654561,292050,645856,46,26392.0,10293.0,16098.0,887.0,19.0,216933.0,110763.0,106182.0,24567.0,2.0,24489.0,28.0,0.0,20.0,0.0,237999.0,237911.0,88.0,1715863.0,1713727.0,2.0,1110.0,1040.0,13415.0,317.0,2870.0,6.0,0.0,208109.0,85.0,1585313246.0,426373989188.0,48564601.0,161036843.0,58387342350.0,7605787.0,3611042709.0,4059536830913.0,401888761.0,505136273.0,571481917875.0,1670790.0,17363.0,4619296.0,7985.0,86958.0,86961.0,54.0
2026-06-15 08:33:01,2026-06-15 08:33:03,659485,10062,33090,629880,4739,140925,17191,52,9829,23262,629089,655205,6960,657370,298288,648642,39,27156.0,10835.0,16321.0,892.0,22.0,215519.0,108545.0,106949.0,24156.0,0.0,24041.0,47.0,1.0,37.0,0.0,255208.0,255134.0,75.0,1789991.0,1787607.0,0.0,1104.0,1050.0,14648.0,381.0,2850.0,9.0,0.0,206099.0,98.0,1668335784.0,452299146950.0,40461227.0,169345537.0,62455250933.0,7302529.0,3854306496.0,4331160258693.0,423647402.0,536652516.0,604015379986.0,1563562.0,21611.0,4840655.0,8248.0,93115.0,93120.0,58.0
2026-06-15 08:48:01,2026-06-15 08:48:03,662567,10094,34461,631610,5191,141612,17941,52,9849,24624,630813,658363,6918,660508,304407,651811,47,28076.0,11773.0,16306.0,1005.0,12.0,227678.0,119949.0,107741.0,26329.0,1.0,26232.0,54.0,0.0,47.0,0.0,279928.0,279836.0,92.0,1900559.0,1897885.0,1.0,1087.0,1019.0,16150.0,428.0,2861.0,6.0,0.0,217437.0,105.0,1767672774.0,480676307337.0,46308757.0,181571825.0,66902683126.0,7589485.0,4014653151.0,4493718146631.0,439870275.0,556023117.0,624129158124.0,1667021.0,17902.0,3950280.0,7938.0,101391.0,101398.0,62.0
2026-06-15 09:03:01,2026-06-15 09:03:04,664643,10122,36298,631790,5810,141766,19026,52,9884,26426,630996,660324,6969,662541,310473,653786,67,27813.0,10706.0,17106.0,1023.0,16.0,220486.0,112968.0,107518.0,24634.0,2.0,24599.0,60.0,0.0,54.0,0.0,305141.0,305079.0,62.0,2007441.0,2004684.0,1.0,1178.0,1096.0,15707.0,485.0,2968.0,9.0,0.0,210613.0,118.0,1867364886.0,510514357827.0,48531233.0,196631644.0,73398508144.0,8525216.0,4231657296.0,4729204968047.0,456268578.0,591915404.0,662608116708.0,1903859.0,21592.0,5027871.0,9194.0,110770.0,110774.0,60.0
2026-06-15 09:18:01,2026-06-15 09:18:03,667600,10122,37346,633673,5978,142245,19601,52,9966,27386,632884,663219,6997,665484,316793,656683,81,28915.0,10852.0,18061.0,1044.0,19.0,215394.0,108923.0,106462.0,23911.0,1.0,23711.0,77.0,0.0,70.0,0.0,325173.0,325091.0,79.0,2095730.0,2092568.0,2.0,1270.0,1193.0,16695.0,546.0,2950.0,8.0,0.0,203807.0,121.0,1963313711.0,541357362128.0,55821819.0,212522693.0,80069391161.0,9213001.0,4383752173.0,4868764446517.0,478527669.0,606037305.0,670110805308.0,1978207.0,26558.0,5406299.0,7814.0,118128.0,118132.0,75.0
2026-06-15 09:33:02,2026-06-15 09:33:04,670299,10108,38739,635044,6347,142298,20495,53,9955,28780,634226,665946,7006,668196,322653,659366,94,30159.0,12187.0,17972.0,1112.0,21.0,214652.0,107242.0,107424.0,23142.0,0.0,22946.0,63.0,1.0,55.0,1.0,343503.0,343401.0,101.0,2166901.0,2163626.0,3.0,1309.0,1221.0,18623.0,544.0,3137.0,14.0,0.0,202493.0,123.0,2053859332.0,565246240830.0,52791232.0,220542058.0,84276662762.0,9123810.0,4578707780.0,5079382299098.0,497864230.0,631854246.0,700162181436.0,1981824.0,25711.0,6748221.0,8366.0,124279.0,124281.0,61.0
2026-06-15 09:48:02,2026-06-15 09:48:04,673041,10110,39534,637056,6631,142516,20930,53,10009,29524,636257,668810,6973,671015,328522,662203,91,29556.0,11411.0,18147.0,1157.0,15.0,225322.0,118175.0,107147.0,25458.0,0.0,25313.0,247.0,2.0,68.0,0.0,360701.0,360600.0,105.0,2241201.0,2237643.0,2.0,1382.0,1303.0,18216.0,675.0,3096.0,9.0,0.0,212766.0,135.0,2132244395.0,577753673773.0,48393037.0,225570601.0,81975874869.0,9361156.0,4736353819.0,5242274629983.0,506665717.0,658858910.0,728064371853.0,1965186.0,31820.0,7998069.0,8332.0,131170.0,131182.0,61.0
2026-06-15 10:03:01,2026-06-15 10:03:03,674996,10136,40475,638029,6883,142621,21411,53,9955,30533,637230,670764,6947,672963,333724,664150,103,30632.0,12705.0,17925.0,1138.0,20.0,218139.0,111321.0,106819.0,24121.0,1.0,23985.0,99.0,0.0,85.0,0.0,375609.0,375508.0,101.0,2325606.0,2321908.0,0.0,1471.0,1383.0,20184.0,620.0,3153.0,2.0,0.0,205712.0,165.0,2213293564.0,599714319134.0,53359492.0,236532223.0,85878936727.0,9699030.0,4886670672.0,5398863324173.0,521039390.0,675174715.0,741766352499.0,1984394.0,38376.0,6904383.0,9157.0,136469.0,136476.0,64.0
2026-06-15 10:18:01,2026-06-15 10:18:03,677428,10178,41472,639548,7113,143157,22029,53,10048,31429,638738,673263,6944,675466,338983,666619,110,30710.0,12704.0,18006.0,1239.0,27.0,216157.0,109030.0,107119.0,23952.0,1.0,23702.0,73.0,0.0,64.0,0.0,388870.0,388772.0,98.0,2406302.0,2402423.0,3.0,1450.0,1349.0,20401.0,641.0,3041.0,11.0,0.0,203083.0,151.0,2305316095.0,632461380086.0,57822064.0,251673806.0,95072631765.0,9951557.0,5027481110.0,5534456367628.0,534009827.0,690297636.0,754270281122.0,2117389.0,34386.0,6903204.0,8158.0,141297.0,141300.0,78.0
2026-06-15 10:33:01,2026-06-15 10:33:03,679488,10138,42010,641077,7192,143671,22276,53,10114,31892,640268,675301,6961,677513,343734,668644,100,29902.0,12217.0,17686.0,1278.0,21.0,215280.0,107660.0,107621.0,23444.0,1.0,23213.0,96.0,0.0,86.0,0.0,397594.0,397486.0,100.0,2460792.0,2457048.0,2.0,1575.0,1505.0,20609.0,765.0,3162.0,7.0,0.0,201839.0,160.0,2377208119.0,648478100026.0,58940406.0,256963470.0,93713144291.0,9408390.0,5181787659.0,5699753789756.0,551454424.0,722895254.0,789826209665.0,2146955.0,32240.0,7199883.0,8216.0,145121.0,145126.0,68.0
2026-06-15 10:48:01,2026-06-15 10:48:03,680404,10148,42490,641588,7440,143618,22693,53,10117,32379,640792,676322,6955,678497,347467,669632,107,29294.0,11686.0,17611.0,1291.0,20.0,223079.0,115304.0,107770.0,24593.0,2.0,24394.0,95.0,0.0,74.0,0.0,399371.0,399277.0,102.0,2500857.0,2496793.0,2.0,1501.0,1422.0,20061.0,764.0,3288.0,11.0,0.0,210576.0,165.0,2448101188.0,670513941133.0,69618141.0,267201931.0,100247798462.0,10344936.0,5304987277.0,5830191669256.0,566960395.0,739140845.0,808080241045.0,2183416.0,39334.0,9319832.0,8317.0,145606.0,145613.0,67.0
2026-06-15 11:03:01,2026-06-15 11:03:03,681007,10092,43096,641580,7712,143402,23136,54,10116,32980,640787,676909,6963,679106,350556,670224,132,30489.0,12235.0,18250.0,1373.0,34.0,218934.0,111191.0,107746.0,23464.0,0.0,23276.0,266.0,2.0,86.0,0.0,410349.0,410215.0,134.0,2551294.0,2547173.0,2.0,1555.0,1459.0,21139.0,722.0,3311.0,6.0,0.0,206275.0,199.0,2526581799.0,685561161296.0,57725632.0,274016509.0,100870951730.0,9846618.0,5440590882.0,5973446849374.0,585433097.0,746797652.0,814145512169.0,2150606.0,37913.0,8230762.0,9165.0,149949.0,149958.0,55.0
2026-06-15 11:18:01,2026-06-15 11:18:03,682009,10154,43328,642349,7748,143575,23198,54,10197,33131,641532,677879,6971,680110,353661,671209,105,31282.0,12581.0,18703.0,1383.0,25.0,216670.0,108365.0,108308.0,23658.0,1.0,23389.0,110.0,0.0,99.0,0.0,413902.0,413756.0,146.0,2576873.0,2572739.0,1.0,1639.0,1542.0,21311.0,739.0,3324.0,4.0,0.0,203781.0,182.0,2610154508.0,701906885108.0,68039900.0,285917275.0,105425755758.0,10427669.0,5589257868.0,6126603393651.0,601379747.0,776504119.0,847493004553.0,2305223.0,35674.0,7726093.0,8225.0,151449.0,151457.0,79.0
2026-06-15 11:33:01,2026-06-15 11:33:03,682488,10106,43743,642387,7846,143746,23527,54,10169,33578,641593,678395,6924,680558,356327,671701,115,32079.0,13739.0,18339.0,1331.0,29.0,215462.0,107035.0,108431.0,23204.0,1.0,22936.0,102.0,15.0,87.0,0.0,415846.0,415706.0,127.0,2591279.0,2587213.0,1.0,1637.0,1535.0,23069.0,699.0,3354.0,6.0,0.0,202479.0,207.0,2664853447.0,723006890063.0,64779664.0,288940976.0,107221183310.0,9846115.0,5668691191.0,6202661807950.0,609342395.0,791462086.0,861624735052.0,2101445.0,36238.0,8693223.0,8628.0,152373.0,152380.0,78.0
2026-06-15 11:48:01,2026-06-15 11:48:06,683586,10110,43540,643662,7830,144068,23287,53,10279,33268,642856,679383,7012,681621,358647,672670,114,32454.0,13692.0,18763.0,1342.0,15.0,224240.0,115366.0,108886.0,24788.0,0.0,24533.0,94.0,0.0,85.0,0.0,415214.0,415103.0,124.0,2623865.0,2619693.0,1.0,1611.0,1516.0,22876.0,699.0,3456.0,6.0,0.0,210702.0,183.0,2734023635.0,736712033332.0,65371061.0,294988917.0,111553806736.0,9964173.0,5820406069.0,6380719987884.0,633108662.0,803049404.0,875157841899.0,2373217.0,37282.0,9040657.0,8301.0,152783.0,152788.0,80.0
2026-06-15 12:03:01,2026-06-15 12:03:03,684414,10102,43837,644164,7831,144219,23471,54,10230,33612,643370,680198,6995,682445,360756,673523,122,30971.0,12474.0,18495.0,1421.0,22.0,218521.0,110675.0,107830.0,23610.0,0.0,23372.0,102.0,1.0,92.0,1.0,416912.0,416768.0,144.0,2661337.0,2656942.0,1.0,1635.0,1507.0,21631.0,692.0,3420.0,7.0,0.0,205321.0,203.0,2735367682.0,734017672714.0,71093246.0,295449525.0,108917655664.0,10173081.0,5841805639.0,6400414335091.0,634975705.0,807818585.0,878215130148.0,2492280.0,40085.0,9416308.0,9736.0,154003.0,154013.0,89.0
2026-06-15 12:18:02,2026-06-15 12:18:04,685008,10164,43829,644820,7948,144575,23604,54,10251,33568,644009,680849,6969,683070,363591,674175,118,33393.0,14995.0,18398.0,1426.0,27.0,218677.0,110082.0,108602.0,23763.0,0.0,23459.0,107.0,0.0,94.0,0.0,422573.0,422443.0,130.0,2689187.0,2684890.0,0.0,1583.0,1470.0,24348.0,697.0,3284.0,4.0,0.0,205593.0,190.0,2752467777.0,737221650170.0,69163586.0,304397416.0,113694289775.0,10242700.0,5911422064.0,6484164156964.0,636941881.0,837601983.0,911431788505.0,2277103.0,38542.0,8637959.0,8890.0,156037.0,156043.0,104.0
2026-06-15 12:33:01,2026-06-15 12:33:03,684840,10180,43185,645260,7679,144772,23354,54,10342,32861,644454,680614,7029,682901,365493,673927,107,33448.0,14028.0,19421.0,1402.0,34.0,216036.0,107848.0,108176.0,23059.0,2.0,22796.0,93.0,0.0,80.0,0.0,416397.0,416244.0,153.0,2702119.0,2697793.0,0.0,1602.0,1485.0,23568.0,698.0,3362.0,7.0,0.0,203481.0,188.0,2784168153.0,748886108649.0,67962861.0,306206172.0,112255702960.0,10690134.0,5963254782.0,6555346734252.0,647447073.0,850339126.0,931659600812.0,2294198.0,35709.0,7201080.0,9014.0,154624.0,154631.0,92.0
2026-06-15 12:48:02,2026-06-15 12:48:07,684689,10188,42442,645880,7376,145111,22970,54,10358,32066,645080,680469,7021,682751,366781,673797,100,30297.0,12196.0,18100.0,1340.0,17.0,221728.0,112692.0,109043.0,24176.0,2.0,23878.0,115.0,1.0,105.0,0.0,398000.0,397847.0,153.0,2643715.0,2639540.0,2.0,1591.0,1497.0,20826.0,692.0,3490.0,4.0,0.0,209931.0,184.0,2796344249.0,741038732193.0,81174706.0,300473571.0,107868463499.0,10949577.0,6025689140.0,6644811344220.0,671059182.0,847413587.0,932345495564.0,2399242.0,34047.0,8067423.0,8460.0,148543.0,148546.0,84.0
2026-06-15 13:03:01,2026-06-15 13:03:03,683241,10204,42001,644790,7442,144956,22676,54,10239,31752,643979,678935,7022,681214,366728,672254,104,30207.0,12268.0,17939.0,1352.0,23.0,216095.0,108076.0,108018.0,23351.0,0.0,23149.0,88.0,0.0,80.0,0.0,386524.0,386397.0,121.0,2584286.0,2580430.0,1.0,1612.0,1487.0,20724.0,624.0,3404.0,12.0,0.0,205911.0,199.0,2811086494.0,740879965661.0,81772240.0,292981996.0,103862678135.0,10092487.0,6097959948.0,6730492795672.0,683971684.0,834797220.0,917208766171.0,2401692.0,41506.0,10052781.0,8991.0,143681.0,143691.0,82.0
2026-06-15 13:18:02,2026-06-15 13:18:04,683088,10148,41755,644897,7210,145060,22732,54,10252,31503,644087,678821,7010,681088,366881,672141,87,30011.0,12315.0,17696.0,1367.0,16.0,216381.0,108010.0,108372.0,23475.0,0.0,23214.0,78.0,0.0,69.0,0.0,379846.0,379731.0,121.0,2581000.0,2577072.0,2.0,1554.0,1458.0,20306.0,685.0,3435.0,5.0,0.0,205228.0,173.0,2884908348.0,762357934369.0,90772554.0,298656454.0,109214876062.0,9676158.0,6214394622.0,6857172787966.0,700102467.0,847162122.0,929534101510.0,2448292.0,34418.0,7697341.0,9264.0,141482.0,141489.0,89.0
2026-06-15 13:33:01,2026-06-15 13:33:03,682471,10130,41013,644990,7018,145038,22372,55,10286,30752,644188,678198,7011,680479,365761,671532,90,30900.0,12335.0,18566.0,1214.0,21.0,216507.0,108326.0,108173.0,23297.0,1.0,23057.0,74.0,0.0,64.0,0.0,366658.0,366527.0,131.0,2552987.0,2549185.0,2.0,1526.0,1432.0,20080.0,608.0,3439.0,9.0,0.0,206109.0,185.0,2946357868.0,774755583959.0,81867186.0,303668293.0,109369825048.0,9675296.0,6351426339.0,7014621777221.0,721800666.0,852856536.0,936012331911.0,2491096.0,31028.0,7123567.0,9100.0,137358.0,137366.0,91.0
2026-06-15 13:48:01,2026-06-15 13:48:03,681343,10194,40348,644611,6835,144775,22028,55,10257,30105,643800,677129,7021,679418,364521,670471,84,31361.0,12260.0,19101.0,1199.0,14.0,221744.0,112863.0,108888.0,23984.0,1.0,23777.0,71.0,0.0,57.0,0.0,353463.0,353349.0,113.0,2543900.0,2540300.0,0.0,1447.0,1371.0,19912.0,588.0,3455.0,9.0,0.0,211801.0,142.0,2976984984.0,778950351627.0,71564812.0,305443381.0,108942097609.0,8913430.0,6450500021.0,7128543375477.0,737883884.0,878601097.0,965339471172.0,2370248.0,34966.0,9267718.0,8442.0,132322.0,132331.0,102.0
2026-06-15 14:03:01,2026-06-15 14:03:03,680730,10194,40285,644078,6721,144602,22081,55,10277,30009,643276,676531,7019,678835,363383,669882,98,30875.0,12000.0,18874.0,1243.0,24.0,217510.0,109462.0,108045.0,23487.0,1.0,23292.0,60.0,0.0,58.0,0.0,346186.0,346066.0,121.0,2488268.0,2484704.0,0.0,1423.0,1334.0,19327.0,600.0,3432.0,7.0,0.0,207501.0,149.0,2993556137.0,784082728382.0,66910357.0,302547173.0,110085945295.0,9272067.0,6454340464.0,7144336979821.0,738316309.0,855723529.0,942587186578.0,2091975.0,26219.0,6451331.0,9069.0,129990.0,129997.0,120.0
2026-06-15 14:18:01,2026-06-15 14:18:03,680136,10166,39625,644111,6603,144346,21492,54,10314,29326,643310,675881,7061,678232,361864,669221,73,30833.0,11760.0,19074.0,1273.0,20.0,217417.0,108902.0,108527.0,23643.0,1.0,23446.0,78.0,0.0,66.0,0.0,342463.0,342346.0,117.0,2490293.0,2486778.0,0.0,1432.0,1327.0,18745.0,602.0,3466.0,7.0,0.0,207748.0,154.0,2982744757.0,779799154292.0,70175107.0,304404551.0,110940055293.0,9116069.0,6435239216.0,7115859301707.0,734800285.0,859375428.0,947912053685.0,2016569.0,32294.0,7697788.0,8298.0,128219.0,128217.0,99.0
2026-06-15 14:33:02,2026-06-15 14:33:04,679049,10146,39401,643277,6517,144522,21572,55,10288,29112,642482,674791,7076,677154,360158,668135,79,32194.0,13364.0,18830.0,1215.0,20.0,216864.0,108194.0,108660.0,23745.0,2.0,23532.0,68.0,0.0,59.0,0.0,330297.0,330177.0,112.0,2468354.0,2464994.0,2.0,1345.0,1240.0,20082.0,537.0,3333.0,11.0,0.0,207997.0,147.0,2972232968.0,770043598277.0,86637365.0,304201551.0,109320469862.0,9332176.0,6455565472.0,7152366998747.0,732261607.0,859787289.0,950001983944.0,2028733.0,34097.0,7555922.0,9026.0,124117.0,124125.0,95.0
2026-06-15 14:48:01,2026-06-15 14:48:03,678285,10114,39130,642728,6442,144594,21317,54,10313,28825,641917,674006,7044,676348,358054,667364,80,30603.0,11757.0,18848.0,1111.0,16.0,221762.0,113222.0,108535.0,24540.0,0.0,24293.0,88.0,0.0,80.0,0.0,326990.0,326891.0,107.0,2434200.0,2430860.0,1.0,1324.0,1233.0,18656.0,557.0,3424.0,10.0,0.0,212397.0,170.0,2965135789.0,768003952144.0,89190453.0,299319549.0,107946357320.0,8966277.0,6442496059.0,7137147078717.0,735918426.0,852981910.0,942015299150.0,2133375.0,31273.0,7211150.0,8414.0,122697.0,122693.0,71.0
2026-06-15 15:03:01,2026-06-15 15:03:03,678097,10108,38763,642870,6445,144516,21011,54,10238,28530,642074,673823,7011,676129,355908,667189,80,30474.0,11799.0,18673.0,1190.0,13.0,219201.0,111693.0,107512.0,23940.0,0.0,23765.0,73.0,1.0,67.0,0.0,324892.0,324765.0,127.0,2429340.0,2426054.0,1.0,1236.0,1157.0,18597.0,547.0,3409.0,6.0,0.0,209340.0,159.0,2978623865.0,768990009045.0,98318237.0,303660862.0,109731719595.0,8673133.0,6470756594.0,7176840083354.0,736499831.0,859652380.0,953763721126.0,2003034.0,29966.0,7277563.0,8579.0,121681.0,121687.0,75.0
2026-06-15 15:18:02,2026-06-15 15:18:04,677066,10098,38705,641976,6384,144447,20981,54,10250,28450,641184,672858,7008,675152,354058,666212,78,30363.0,11888.0,18475.0,1215.0,21.0,217928.0,110267.0,107670.0,24102.0,2.0,23885.0,79.0,1.0,72.0,1.0,322379.0,322259.0,120.0,2413380.0,2410221.0,0.0,1216.0,1139.0,18492.0,534.0,3355.0,11.0,0.0,209063.0,142.0,2964922313.0,763898220268.0,110163200.0,299587000.0,107936806179.0,8455707.0,6455835810.0,7156090950857.0,740440477.0,853717573.0,944450960257.0,1936025.0,30633.0,6464598.0,8487.0,120826.0,120831.0,74.0
2026-06-15 15:33:01,2026-06-15 15:33:03,677155,10100,38664,642097,6424,144246,21015,54,10232,28431,641287,672953,6988,675266,353060,666333,86,30423.0,11745.0,18679.0,1207.0,17.0,217864.0,109840.0,108017.0,23782.0,2.0,23608.0,71.0,0.0,64.0,0.0,321550.0,321452.0,98.0,2402802.0,2399607.0,1.0,1347.0,1261.0,18213.0,535.0,3414.0,7.0,0.0,208046.0,152.0,2954033971.0,766675692959.0,97001366.0,302543139.0,111635371836.0,8237782.0,6440771240.0,7156948030789.0,737768939.0,857727131.0,949814249774.0,2220471.0,24341.0,6076391.0,7783.0,120679.0,120682.0,69.0
2026-06-15 15:48:01,2026-06-15 15:48:03,677892,10148,38473,643032,6303,144367,20813,54,10248,28242,642225,673716,6988,676016,352706,667083,67,30096.0,11894.0,18201.0,1183.0,18.0,222973.0,115022.0,107943.0,24651.0,0.0,24539.0,70.0,1.0,60.0,1.0,323950.0,323841.0,108.0,2425341.0,2422167.0,2.0,1288.0,1217.0,18589.0,539.0,3306.0,13.0,0.0,212324.0,180.0,2951396970.0,770271709045.0,82470145.0,305638692.0,111629891772.0,8960992.0,6429635910.0,7131933127340.0,739840685.0,871468086.0,963811110038.0,2174261.0,32527.0,7280155.0,8394.0,120925.0,120931.0,85.0
