Time,Active PDP contexts,Active EPS bearers,Active IPv6 PDP contexts,Active IPv6 EPS bearers,PDP creations, Failed,IPv6 PDP creations, Failed.1,EPS bearer creations, Failed.3,IPv6 EPS bearer creations, Failed.4,Dedicated EPS bearer creations, Failed.5,Dedicated IPv6 EPS bearer creations, Failed.6,PDP updates, Failed.7,EPS bearer modifications, Failed.8,PDP deactivations, Failed.9,PDP deletions by idle-supervision,PDP deletions by session-supervision,PDP deletions by user command,EPS bearer deactivations, Failed.10,Active subscribers,Packets,Bytes,Dropped packets,Packets for IPv6,Bytes for IPv6,Dropped packets for IPv6,Packets.1,Bytes.1,Dropped packets.1,Packets for IPv6.1,Bytes for IPv6.1,Dropped packets for IPv6.1,Traffic flow template filters,Failed RADIUS Accounting procedures,Active DT contexts,Percentage active DT contexts out of active PDP contexts,Total successful DT establishments,Total requests for DT establishments,DT RNC error indications
2026-06-05 17:18:01,41543,648022,7432,146382,128664496,156712720,10459822,230397,1219844260,1254212340,237776550,7245,253476,1931,164802,282,2679558437,1105030,20009027700,20142,176788276,4760475,36178131,71620,0,2390049960,1136940,684737,18138420518637,4938550404986105,609083244181,1927919382458,692339924845314,53113474815,40425596159117,44945324461093963,3500024539454,5304985558870,5855121672650836,12551256880,10006,114177949,22284,54,993142353,993174702,647121
2026-06-05 17:33:01,41765,648432,7468,146759,128677315,156731761,10461160,230435,1219958173,1254326183,237800588,7245,253595,1931,164907,282,2679948617,1105165,20011984745,20142,176809848,4761220,36181511,71623,0,2390265102,1137141,685419,18141115803474,4939319719457340,609144488205,1928243124192,692457064966652,53121934380,40432289201507,44952857473892547,3500222261896,5305862486291,5856084646670099,12552653159,10040,114195785,22320,53,993286198,993318561,647206
2026-06-05 17:48:01,41763,649890,7476,146887,128693241,156750498,10462494,230490,1220071923,1254439133,237824381,7245,253688,1931,164989,282,2680335970,1105302,20014906503,20144,176834605,4762026,36184894,71632,0,2390478282,1137337,686935,18143795903093,4940101092868774,609220396478,1928566839252,692576014184465,53130158982,40438900795740,44960281392976567,3500419682225,5306745495692,5857056371692911,12553890187,10036,114212577,22240,53,993428648,993461020,647297
2026-06-05 18:03:01,42122,649824,7533,146833,128706797,156769120,10463812,230523,1220181764,1254552370,237847492,7245,253765,1931,165060,282,2680723134,1105428,20017843138,20145,176856880,4762776,36188259,71635,0,2390689133,1137529,687316,18146458025433,4940870053116519,609299672368,1928889311884,692695062774522,53139163492,40445484455490,44967679512834726,3500611566029,5307618782157,5858011585811706,12555285186,10016,114229137,22387,53,993571134,993603510,647385
2026-06-05 18:18:01,41837,649408,7406,146855,128721994,156787600,10465122,230557,1220294249,1254665342,237871154,7247,253843,1931,165131,282,2681111439,1105582,20020767133,20146,176881048,4763537,36191856,71644,0,2390902905,1137757,686508,18149100111852,4941648669727276,609381639501,1929216560532,692817247686665,53148457655,40452006140160,44974989288306258,3500797108421,5308501879013,5858978353465808,12556698653,10060,114246007,22344,53,993713705,993746090,647496
2026-06-05 18:33:02,41766,649104,7454,146396,128737505,156806483,10466486,230588,1220406093,1254777935,237894477,7247,253904,1932,165180,282,2681495482,1105717,20023690114,20149,176904995,4764301,36195280,71647,0,2391115994,1137929,686158,18151729723283,4942429892073833,609449918313,1929546731816,692942723120362,53158271153,40458473888414,44982228422534353,3500979714806,5309391132716,5859952387237303,12558111311,10056,114262719,22500,54,993854915,993887304,647591
2026-06-05 18:48:01,41784,648968,7364,146686,128749962,156825595,10467783,230627,1220518798,1254891301,237918370,7247,253981,1932,165238,282,2681876275,1105861,20026605831,20151,176925775,4765061,36198653,71656,0,2391330670,1138149,686009,18154377541509,4943207421472983,609527495045,1929874780105,693064637765190,53168185417,40464981429473,44989504380400376,3501167817443,5310275504260,5860920853492427,12559485891,10026,114279012,22138,53,993994674,994027079,647668
2026-06-05 19:03:01,41680,650347,7284,147179,128764264,156844494,10469134,230666,1220629393,1255004388,237941569,7247,254047,1933,165298,282,2682254105,1106003,20029533296,20152,176948194,4765792,36202045,71659,0,2391541689,1138339,687273,18157046594090,4943997429009133,609622871862,1930208140264,693189195196898,53177963807,40471530959789,44996828507614226,3501355146825,5311178612832,5861910671232697,12560818098,10034,114295467,22331,54,994134258,994166664,647770
2026-06-05 19:18:01,41680,650847,7351,147498,128777284,156862373,10470556,230721,1220740268,1255118600,237965452,7248,254112,1933,165357,282,2682631711,1106147,20032488334,20153,176969148,4766490,36205430,71667,0,2391755118,1138524,687850,18159740157628,4944792307598649,609696109558,1930545992566,693315932031737,53187770751,40478116292383,45004182272335936,3501544322187,5312093197057,5862911176540896,12562210987,10002,114312395,22304,54,994273736,994306152,647855
2026-06-05 19:33:01,41093,650959,7116,147786,128790005,156880964,10471924,230764,1220853108,1255232855,237988997,7248,254173,1933,165413,282,2683006226,1106280,20035433316,20153,176990410,4767228,36208804,71674,0,2391970936,1138717,687387,18162451081713,4945597018293963,609765963817,1930882697193,693439011249805,53197210831,40484707862143,45011530216069724,3501733677457,5313013691509,5863917946554185,12563508195,10014,114329036,21986,54,994412107,994444530,647929
2026-06-05 19:48:01,39934,651161,6762,147653,128804186,156899384,10473164,230789,1220964845,1255345847,238012396,7248,254219,1934,165455,283,2683375117,1106400,20038324262,20154,177013002,4767947,36212046,71677,0,2392185070,1138920,686473,18165076334532,4946389674686566,609845803579,1931212884800,693564426668757,53206053477,40491073591524,45018610799612240,3501917206080,5313894731884,5864875809086378,12564792442,10010,114345793,21370,54,994548603,994581034,648022
2026-06-05 20:03:01,41689,650024,7327,147081,128816642,156917565,10474497,230812,1221077079,1255459684,238036001,7249,254275,1934,165508,283,2683756627,1106545,20041195921,20157,177034014,4768681,36215178,71681,0,2392399057,1139126,687013,18167757936673,4947192302687643,609912301009,1931543686557,693686146124396,53215101094,40497540420544,45025796055163618,3502108276022,5314789233485,5865851094079218,12566085512,10026,114362677,22450,54,994689661,994722105,648118
2026-06-05 20:18:01,42044,651245,7251,147150,128831988,156935832,10475942,230855,1221191133,1255572661,238060062,7249,254333,1934,165558,283,2684149478,1106699,20044136854,20158,177058654,4769454,36218520,71692,0,2392612060,1139345,688469,18170591541708,4948027753769177,609989401601,1931889877529,693812284509890,53224047764,40504386844004,45033391977197885,3502308728317,5315723225682,5866869835956340,12567378241,10030,114379999,22597,54,994834849,994867298,648213
2026-06-05 20:33:01,42442,653174,7298,147419,128845125,156953795,10477350,230884,1221307429,1255685665,238084301,7249,254394,1934,165613,283,2684535299,1106846,20047079304,20159,177080843,4770212,36222099,71698,0,2392826535,1139563,690703,18173569478054,4948900509959810,610059544096,1932252164278,693943514072829,53232901633,40511547960291,45041334502483643,3502517713118,5316686624850,5867919420954762,12568665028,10010,114396691,22981,54,994978702,995011162,648315
2026-06-05 20:48:01,42314,654715,7285,147757,128861867,156971921,10478904,230910,1221423415,1255798422,238108540,7250,254449,1935,165661,284,2684913415,1106987,20050041770,20160,177106866,4770955,36225698,71704,0,2393041131,1139777,692176,18176647098870,4949793466595646,610136109835,1932623890082,694081585468575,53242065437,40518951319164,45049524732837457,3502734700954,5317675540166,5868993489259039,12569944939,10002,114412644,23054,54,995121109,995153571,648429
2026-06-05 21:03:01,41850,657645,6912,148710,128876413,156990052,10480346,230935,1221540154,1255911388,238133019,7250,254496,1935,165700,284,2685282768,1107122,20053014301,20160,177130718,4771714,36229367,71707,0,2393255558,1139980,694524,18179838202253,4950707972808796,610207122016,1933008887967,694222272020997,53251110777,40526612577524,45057999196232098,3502962142864,5318700907670,5870107511279049,12571261435,10010,114429175,22934,55,995261347,995293821,648544
2026-06-05 21:18:01,40985,660223,6729,149036,128889979,157008829,10481846,230964,1221656741,1256024165,238157717,7251,254536,1936,165730,284,2685636602,1107263,20055958561,20162,177152981,4772368,36233034,71713,0,2393471008,1140166,696196,18183086507045,4951630894409856,610285876652,1933401101225,694364760363043,53259507680,40534388379126,45066617674236598,3503190840082,5319736108070,5871232458721507,12572493969,9998,114445584,22619,55,995397082,995429563,648661
2026-06-05 21:33:01,39472,660155,6414,149395,128906587,157027222,10483274,230994,1221773635,1256136625,238182589,7252,254567,1936,165754,284,2685974304,1107378,20058869279,20163,177178195,4773010,36236593,71717,0,2393689905,1140343,694672,18186340077941,4952551913303510,610360845281,1933784614392,694502054827188,53267697929,40542214957880,45075297336876243,3503422755334,5320767723053,5872356952376888,12573658334,9958,114462084,22013,56,995527565,995560050,648768
2026-06-05 21:48:02,38853,660161,6148,149339,128919262,157045324,10484637,231015,1221888193,1256249008,238207017,7252,254592,1936,165774,284,2686291980,1107512,20061674933,20164,177198401,4773645,36240184,71726,0,2393906462,1140539,694174,18189572285336,4953467948705206,610424714185,1934170621423,694643153702575,53275585394,40550071250452,45084038417412554,3503655921271,5321812730201,5873501072569961,12574832170,9970,114477998,21745,56,995651678,995684169,648868
2026-06-05 22:03:01,39191,661701,6201,149208,128932425,157062592,10486021,231038,1222007738,1256361944,238232085,7252,254628,1936,165802,284,2686615172,1107645,20064503098,20164,177219558,4774286,36243656,71734,0,2394125763,1140739,696017,18192917392865,4954405436723876,610472982389,1934572510840,694785600055224,53282937782,40558223941458,45093109349095252,3503897237463,5322899445396,5874692694930816,12575921576,9970,114494046,21832,56,995777954,995810451,648977
2026-06-05 22:18:01,38404,665666,5903,150094,128946468,157080115,10487362,231064,1222128986,1256473836,238257963,7252,254662,1936,165827,284,2686925407,1107777,20067368144,20165,177241414,4774882,36247315,71741,0,2394344346,1140913,699155,18196374739547,4955365862544377,610519338635,1934979021931,694928943556630,53291409481,40566707469381,45102560748810310,3504151534997,5324006167933,5875906712604928,12577032696,10010,114510587,21542,56,995900142,995932639,649088
2026-06-05 22:33:01,37230,665841,5612,149750,128958658,157098229,10488635,231094,1222246263,1256585876,238282803,7252,254683,1936,165843,284,2687210315,1107902,20070178133,20166,177260840,4775396,36251017,71752,0,2394563852,1141062,698197,18199866949193,4956325012796451,610563485188,1935388282912,695072309069070,53299002163,40575337012269,45112215079967566,3504409612554,5325123608896,5877138061336520,12578224875,9972,114527342,21033,56,996013179,996045678,649203
2026-06-05 22:48:01,36137,666091,5341,149723,128970855,157116289,10489982,231120,1222362830,1256697931,238307573,7253,254704,1936,165861,284,2687476322,1108023,20072847081,20167,177279602,4775849,36254619,71760,0,2394783204,1141209,697399,18203353630280,4957279195626731,610609577686,1935791054898,695215424057675,53306156164,40583990775664,45121912369101306,3504672833094,5326226329533,5878352452619145,12579312206,9944,114543028,20351,56,996119310,996151812,649310
2026-06-05 23:03:01,35008,663307,5100,149409,128982465,157134046,10491093,231149,1222478335,1256809114,238332446,7253,254735,1936,165884,284,2687720649,1108111,20075339431,20170,177297084,4776246,36258219,71767,0,2395004447,1141337,693491,18206771696835,4958222346560794,610649572180,1936184414860,695356704032112,53313071140,40592521579288,45131499451341465,3504936437808,5327310248041,5879546666182150,12580289697,9944,114558355,19589,56,996216703,996249209,649425
2026-06-05 23:18:01,33749,659121,4869,148301,128993837,157151371,10492183,231167,1222591920,1256919981,238357504,7253,254763,1936,165906,284,2687940809,1108213,20077681632,20171,177313428,4776581,36262152,71774,0,2395225505,1141446,688156,18210081870108,4959136414979298,610691816329,1936563019410,695490871224037,53319665505,40600840683863,45140880468889381,3505198265398,5328364967835,5880715209353106,12581249527,9944,114573408,18928,56,996304599,996337105,649520
2026-06-05 23:33:04,32256,654759,4493,147493,129004646,157168221,10493171,231192,1222706491,1257029925,238382404,7254,254787,1937,165924,285,2688139027,1108286,20079845085,20171,177328886,4776909,36266007,71783,0,2395447422,1141549,682498,18213233092622,4960000955593333,610728096057,1936919661633,695617585222780,53325783223,40608859329105,45149961205016471,3505456088775,5329379017789,5881843085874689,12582170275,9928,114588344,17975,56,996383781,996416293,649601
2026-06-05 23:48:02,30925,650411,4218,146284,129014943,157184705,10494118,231210,1222819555,1257138530,238407146,7254,254807,1937,165941,285,2688316502,1108359,20081856093,20171,177342786,4777190,36269885,71787,0,2395667354,1141631,676881,18216194536171,4960806266836833,610767449459,1937251575976,695734854708041,53331512335,40616469280590,45158600598040129,3505708960313,5330333577859,5882906756917243,12583066899,9920,114603236,16997,55,996454316,996486825,649682
2026-06-06 00:03:04,30129,644768,4004,145230,129025096,157201116,10495014,231228,1222933080,1257247217,238432262,7255,254819,1937,165948,285,2688478453,1108405,20083727934,20173,177355761,4777419,36273721,71790,0,2395889398,1141691,670540,18218996096973,4961566433803325,610800770965,1937567307069,695846334484167,53336774127,40623719343874,45166847823076147,3505949047836,5331246536464,5883927081495799,12583870273,9916,114618150,16440,55,996519194,996551705,649738
2026-06-06 00:18:01,28924,640967,3753,144230,129035548,157217363,10495784,231246,1223046311,1257354810,238457575,7255,254826,1937,165950,285,2688620916,1108468,20085433651,20174,177368752,4777660,36277437,71796,0,2396109007,1141752,665587,18221560164275,4962277336109013,610834424962,1937855516291,695948606200305,53342184762,40630551877499,45174661965051095,3506097178198,5332096229476,5884879682762540,12584690171,9920,114632940,15565,54,996575648,996608158,649794
2026-06-06 00:33:01,27991,637502,3593,143417,129044323,157233115,10496518,231260,1223161192,1257462470,238483072,7255,254837,1937,165956,285,2688752176,1108522,20086968153,20174,177379312,4777847,36281140,71802,0,2396330512,1141809,661228,18223948304084,4962932863837864,610874229816,1938123277318,696045464085396,53347449110,40636861306165,45181890535421650,3506302887742,5332887311430,5885771887960942,12585509359,9908,114647819,14900,53,996627153,996659663,649846
2026-06-06 00:48:01,26733,633998,3353,142443,129052828,157248397,10497255,231272,1223276331,1257568923,238508372,7255,254844,1937,165958,285,2688868553,1108575,20088347174,20174,177389160,4778011,36284816,71812,0,2396551892,1141854,656499,18226150515286,4963536815166073,610931326661,1938369252708,696135529039214,53352387870,40642667666799,45188556161719958,3506511881634,5333622700124,5886603520698005,12586284784,9880,114662568,13941,52,996671893,996704405,649875
2026-06-06 01:03:02,26033,631614,3114,141763,129061815,157263781,10497977,231287,1223393290,1257675364,238533918,7255,254853,1937,165958,285,2688975350,1108616,20089598022,20175,177398582,4778128,36288441,71819,0,2396774342,1141888,653452,18228191473677,4964097551402478,610994994038,1938597647674,696218948049061,53356739599,40648086983851,45194797269446056,3506708403220,5334307591497,5887379846366697,12586982841,9884,114677593,13507,52,996712248,996744758,649900
2026-06-06 01:18:01,25204,628645,2918,141088,129070397,157278918,10498638,231301,1223509120,1257781135,238559728,7255,254859,1937,165959,285,2689067270,1108654,20090720798,20178,177407293,4778230,36291960,71825,0,2396996083,1141927,649660,18230092540459,4964610598135492,611062835819,1938803898585,696294358282523,53360736349,40653182271075,45200693938766743,3506900806753,5334932118739,5888088733346616,12587666943,9836,114692850,12825,51,996746542,996779053,649931
2026-06-06 01:33:01,24523,626155,2749,140611,129078487,157293989,10499272,231324,1223626678,1257887077,238585847,7255,254873,1937,165961,285,2689151239,1108678,20091720704,20179,177415190,4778327,36295477,71831,0,2397219459,1141953,646495,18231803423330,4965071172885604,611117641156,1938992260899,696361739159788,53364429685,40657760120418,45205986108958878,3507079558253,5335500940110,5888736287811030,12588384239,9848,114707816,12412,51,996777398,996809911,649950
2026-06-06 01:48:02,24112,623544,2653,140233,129086375,157309009,10499882,231341,1223744621,1257992735,238611989,7257,254882,1937,165961,285,2689229639,1108715,20092633236,20183,177422678,4778421,36298901,71842,0,2397443068,1141977,643468,18233344508158,4965477865897598,611164252135,1939162278227,696420420271326,53367687993,40661905969256,45210792407891856,3507248495133,5336008503328,5889316225204634,12588959042,9868,114723009,12047,50,996805335,996837845,649969
2026-06-06 02:03:01,23854,621570,2524,139619,129094509,157323830,10500529,231355,1223863745,1258098069,238638033,7257,254888,1937,165962,285,2689306562,1108755,20093469684,20184,177430201,4778490,36302207,71845,0,2397667065,1141993,641277,18234774295339,4965861969355028,611208679398,1939314624788,696474411778905,53370871834,40665722148645,45215216725669017,3507407612345,5336460977121,5889831573742974,12589517323,9868,114738127,11855,50,996832080,996864591,649980
2026-06-06 02:18:01,23209,619870,2443,139216,129103584,157338141,10501062,231368,1223981467,1258202862,238664676,7258,254890,1937,165962,285,2689373226,1108785,20094222961,20184,177438314,4778558,36305550,71850,0,2397889565,1142004,638998,18236082113261,4966216730616488,611259854623,1939451112159,696523060207125,53373860795,40669164382847,45219205352676235,3507553995118,5336865261940,5890292338577063,12590087160,9882,114753423,11478,49,996855802,996888312,649995
2026-06-06 02:33:01,23179,617064,2436,138298,129111243,157352543,10501630,231375,1224099483,1258307921,238690953,7260,254897,1937,165965,285,2689435123,1108817,20094902964,20184,177444850,4778620,36308856,71855,0,2398113288,1142015,636163,18237267872684,4966540929412510,611285818812,1939571649656,696563752511452,53376649264,40672293042058,45222831893408309,3507684230208,5337237525871,5890720468342643,12590658203,9880,114768394,11310,49,996877895,996910406,650004
2026-06-06 02:48:01,22520,615981,2256,137999,129118969,157366915,10502233,231387,1224219699,1258412956,238717434,7261,254904,1937,165965,285,2689493626,1108849,20095539619,20186,177451366,4778672,36312205,71862,0,2398338155,1142034,634436,18238352916880,4966838217708872,611302530012,1939679496903,696599412376253,53379551907,40675138707437,45226127704304907,3507802042676,5337582486304,5891118992216566,12591216441,9880,114783632,11015,49,996898469,996930980,650010
2026-06-06 03:03:01,22964,613959,2328,137796,129127858,157381204,10502848,231398,1224340691,1258517753,238744001,7265,254916,1937,165974,285,2689551327,1108868,20096130408,20186,177458569,4778721,36315306,71868,0,2398564131,1142057,632760,18239343449826,4967111103104276,611316922854,1939774997564,696631200733775,53382514881,40677697329386,45229090087527163,3507909656365,5337883749007,5891466321616422,12591708058,9868,114798898,11106,48,996918327,996950837,650020
2026-06-06 03:18:02,22603,613194,2264,137559,129136566,157395522,10503451,231421,1224460441,1258622454,238771030,7266,254923,1937,165975,285,2689611184,1108891,20096703921,20189,177465929,4778776,36318561,71875,0,2398787799,1142071,631656,18240246204751,4967359174617869,611331713803,1939865053764,696660574987651,53385631304,40679979400806,45231714228768419,3508006925737,5338158439885,5891780757635171,12592236525,9880,114814316,10848,48,996938540,996971050,650033
2026-06-06 03:33:01,22261,612366,2257,137347,129144109,157409765,10504029,231438,1224580088,1258727067,238797750,7267,254931,1937,165976,285,2689667740,1108905,20097237989,20189,177472025,4778809,36321758,71880,0,2399011474,1142081,630475,18241061601758,4967590712678154,611349430231,1939946223014,696687797442568,53388764861,40682006072460,45234038686708499,3508096773289,5338400192743,5892057456364398,12592749745,9860,114829376,10815,49,996957672,996990182,650040
2026-06-06 03:48:01,21979,611606,2177,137383,129151617,157423927,10504578,231453,1224700577,1258830789,238824529,7269,254938,1937,165976,285,2689722352,1108922,20097758543,20189,177477991,4778847,36324925,71888,0,2399235106,1142093,629425,18241834739219,4967813409648424,611368104499,1940022994764,696712778532142,53392093476,40683927664990,45236247494245824,3508180592035,5338629154756,5892321295460114,12593289650,9856,114844612,10633,48,996976135,997008646,650046
2026-06-06 04:03:01,22464,610560,2255,136815,129159482,157438218,10505162,231466,1224821959,1258934171,238850782,7271,254948,1937,165983,285,2689778396,1108945,20098286456,20191,177484274,4778881,36328055,71895,0,2399458896,1142100,628883,18242592776478,4968035548773224,611388565058,1940098989451,696738932976250,53395328605,40685796284757,45238395682622686,3508264581259,5338860053934,5892588653354164,12593823183,9836,114860044,10765,48,996995256,997027767,650055
2026-06-06 04:18:01,22288,609566,2259,136805,129168589,157452183,10505723,231481,1224941260,1259038064,238877930,7275,254952,1937,165983,285,2689838452,1108969,20098806436,20193,177491793,4778933,36331192,71903,0,2399681707,1142110,627758,18243295988744,4968241063321683,611405883259,1940171365289,696764140076315,53398475350,40687569621085,45240439831174332,3508342508061,5339081245926,5892845827734834,12594352765,9844,114875411,10569,47,997015170,997047681,650066
2026-06-06 04:33:01,21916,610050,2215,136759,129176250,157465954,10506285,231496,1225061715,1259142325,238904642,7275,254953,1937,165983,285,2689896906,1108984,20099315115,20193,177497974,4778974,36334423,71906,0,2399904578,1142118,627852,18243968832882,4968438807996964,611424732913,1940239133087,696788336742053,53401497480,40689250337131,45242377068434276,3508414731496,5339282481940,5893079294191247,12594862480,9856,114890514,10524,48,997034647,997067159,650080
2026-06-06 04:48:01,22417,609695,2215,136686,129184035,157479817,10506809,231509,1225182803,1259246653,238931382,7280,254955,1937,165983,285,2689957915,1109017,20099838341,20194,177504176,4779026,36337486,71918,0,2400128375,1142128,627990,18244611092430,4968625364868796,611447023957,1940300001038,696809157201792,53404562295,40690842006548,45244209492763888,3508485051402,5339467519850,5893292790746569,12595386216,9832,114905759,10655,48,997055445,997087956,650091
2026-06-06 05:03:02,22550,609749,2323,136915,129192201,157493540,10507383,231524,1225304697,1259351871,238958058,7283,254962,1937,165986,285,2690021657,1109043,20100390083,20195,177510848,4779081,36340550,71921,0,2400353734,1142138,628190,18245258650508,4968816311665760,611468887151,1940360393462,696832397201520,53407658570,40692431383437,45246033951987274,3508555502609,5339642194358,5893492125273877,12595917096,9832,114921221,10729,48,997077866,997110377,650106
2026-06-06 05:18:02,22906,610184,2283,136756,129200737,157507759,10507936,231539,1225424544,1259457503,238984958,7284,254965,1937,165986,285,2690089842,1109076,20100976647,20198,177518093,4779147,36343633,71928,0,2400576654,1142152,628993,18245895447580,4968998082313497,611489965673,1940417290006,696854047355047,53410776720,40694032686566,45247872586516309,3508622767314,5339812575392,5893685897033506,12596450238,9844,114936593,10841,47,997101877,997134388,650114
2026-06-06 05:33:01,23027,610452,2279,136981,129209039,157521626,10508528,231558,1225544907,1259562660,239011795,7285,254970,1937,165987,285,2690164248,1109104,20101601911,20203,177525199,4779232,36346752,71934,0,2400799884,1142176,629379,18246554027220,4969187766216495,611513039984,1940477434855,696879055642991,53413969389,40695696733323,45249784564694840,3508692777837,5339988416764,5893884798422767,12597020300,9844,114951700,10854,47,997127979,997160490,650129
2026-06-06 05:48:01,23061,610953,2337,137024,129217555,157535699,10509172,231583,1225665229,1259668535,239038242,7288,254974,1937,165987,285,2690244209,1109131,20102288464,20206,177532649,4779324,36349668,71943,0,2401023702,1142191,629922,18247235199479,4969377888812215,611532810879,1940539051480,696900714362191,53417229969,40697452233069,45251802808701904,3508764225322,5340176690579,5894098778412583,12597603361,9836,114966857,11016,48,997156369,997188880,650138
2026-06-06 06:03:02,23750,612284,2390,137007,129226269,157549870,10509767,231599,1225787667,1259775950,239064814,7289,254983,1937,165991,285,2690332664,1109173,20103011504,20211,177540620,4779439,36352589,71948,0,2401249396,1142215,631959,18247960175913,4969585526325159,611555992051,1940603873323,696923676398673,53420536892,40699328898563,45253962294841931,3508838770852,5340376361548,5894326029968314,12598198520,9824,114982043,11438,48,997188051,997220563,650155
2026-06-06 06:18:01,24503,613134,2568,137183,129236202,157564242,10510430,231616,1225907767,1259883360,239091597,7293,254987,1937,165991,285,2690432536,1109225,20103795193,20213,177550221,4779593,36355459,71959,0,2401472791,1142243,633553,18248726388957,4969795502266587,611576197682,1940674653298,696949694609509,53423842439,40701383326136,45256330740428967,3508915774439,5340597900408,5894577913242545,12598785733,9836,114997121,11870,48,997224316,997256827,650170
2026-06-06 06:33:01,25239,615217,2729,137506,129244998,157578654,10511132,231647,1226029154,1259991278,239118300,7293,254994,1938,165994,285,2690544249,1109272,20104678004,20215,177558833,4779777,36358529,71965,0,2401696410,1142273,636392,18249552422739,4970028960537380,611595669743,1940753807859,696978859800958,53427388753,40703610213881,45258898925202492,3509000025738,5340851413564,5894867063036982,12599398493,9824,115012041,12327,49,997264648,997297159,650188
2026-06-06 06:48:01,25541,617158,2741,138010,129254025,157593420,10511822,231667,1226149554,1260099570,239144913,7296,255010,1938,166003,285,2690666405,1109311,20105634900,20217,177568038,4779941,36361526,71969,0,2401919717,1142305,638617,18250469578592,4970289794136023,611615874251,1940841884667,697010511141999,53430841301,40706096913490,45261768670398158,3509095818770,5341136396848,5895191202597392,12599983548,9836,115027144,12642,49,997309333,997341846,650213
2026-06-06 07:03:01,26498,618437,2986,138288,129263249,157608371,10512558,231683,1226271110,1260208217,239171320,7299,255020,1938,166007,285,2690805130,1109367,20106707705,20220,177577874,4780141,36364434,71978,0,2402144239,1142342,640861,18251475244048,4970570410895453,611638222538,1940939477362,697046306555755,53435138303,40708811320472,45264899707686842,3509206792446,5341448294903,5895546689846487,12600695443,9848,115042351,13274,50,997360166,997392680,650251
2026-06-06 07:18:01,27491,620553,3241,139006,129272773,157624082,10513268,231709,1226390942,1260317444,239198293,7302,255030,1938,166010,285,2690959454,1109423,20107888657,20223,177588367,4780385,36367382,71984,0,2402366294,1142390,643861,18252589271208,4970886158449312,611661693791,1941045847124,697084227122415,53439914839,40711798072625,45268341988305283,3509330516011,5341785545707,5895930158093805,12601438312,9860,115057507,13858,50,997416342,997448855,650282
2026-06-06 07:33:01,28234,621476,3428,139351,129282322,157639867,10514083,231737,1226510548,1260426639,239224738,7302,255041,1938,166016,285,2691127243,1109489,20109166852,20226,177599344,4780674,36370396,71992,0,2402589031,1142440,645523,18253789209353,4971219685680937,611687128650,1941162725064,697124935397969,53444790043,40715047836437,45272092455679097,3509459339351,5342158444345,5896353950310402,12602215781,9840,115072579,14349,51,997477616,997510130,650318
2026-06-06 07:48:02,29071,623254,3615,139862,129292053,157655801,10514886,231753,1226629934,1260536135,239250957,7302,255060,1938,166026,285,2691309479,1109553,20110548128,20227,177611110,4781027,36373337,71999,0,2402810423,1142504,648060,18255080859811,4971575743185646,611714359117,1941288687352,697168012877545,53449941938,40718558825059,45276147978891274,3509596147057,5342566344703,5896820549918402,12603042953,9782,115088004,14797,51,997544189,997576704,650359
2026-06-06 08:03:01,30367,624932,4033,140293,129303624,157671717,10515781,231775,1226749132,1260646775,239276656,7303,255082,1938,166042,285,2691512379,1109619,20112059305,20228,177625162,4781361,36376263,72005,0,2403031959,1142559,650963,18256467751988,4971965586267763,611741001074,1941427487625,697216576087594,53455300166,40722303522064,45280462901988579,3509740097661,5343014946902,5897328743711667,12603870738,9782,115103306,15433,51,997618374,997650891,650404
2026-06-06 08:18:02,31570,626851,4323,140699,129313857,157687513,10516704,231798,1226866578,1260757161,239302546,7305,255112,1938,166062,285,2691737442,1109692,20113686903,20231,177638396,4781759,36379182,72013,0,2403250804,1142647,654038,18257970443344,4972389159046933,611773874932,1941577133578,697268514064724,53461102374,40726358909381,45285131073440957,3509897139958,5343498178895,5897878870619483,12604740655,9810,115118837,16031,51,997700691,997733213,650452
2026-06-06 08:33:01,32482,629463,4612,141258,129323944,157704085,10517619,231825,1226984023,1260868544,239328296,7307,255136,1938,166075,285,2691977791,1109763,20115403973,20232,177652066,4782147,36382289,72017,0,2403469522,1142745,657511,18259568880351,4972837340598766,611802957953,1941740773786,697325357939625,53467498615,40730654629082,45290064572900866,3510062446152,5344016417131,5898466205357338,12605725399,9866,115134043,16644,51,997787924,997820446,650497
2026-06-06 08:48:01,33982,632148,5036,141911,129336118,157720985,10518667,231850,1227100929,1260980076,239353395,7310,255157,1938,166087,285,2692240266,1109863,20117231590,20232,177668304,4782625,36385264,72026,0,2403686807,1142860,661710,18261270978345,4973316253182666,611833133619,1941916077438,697388035975760,53473834715,40735156869704,45295217818913986,3510238830127,5344556342765,5899074882965841,12606719085,9834,115149658,17447,51,997883327,997915848,650549
2026-06-06 09:03:01,35319,634163,5429,142157,129346845,157738094,10519771,231865,1227217902,1261091740,239378273,7314,255185,1938,166108,285,2692526492,1109940,20119198301,20232,177684045,4783157,36388345,72033,0,2403904099,1142956,665028,18263089108312,4973830765336906,611865458279,1942106811205,697456431905318,53480603857,40739899038811,45300626067892143,3510421602952,5345127992684,5899717067522678,12607743174,9878,115165245,18177,51,997987225,998019749,650609
