Time,sgwNumberOfUes-sgwNbrOfUes,sgwNumberOfUes-sgwNbrOfConnectedUes,sgwNumberOfUes-nbrOfSuspendedUes,sgwNumberOfSessions-sgwNbrOfPdnConnections,sgwNumberOfSessions-sgwNbrOfBearers,sgwNumberOfSessions-sgwNbrOfActiveBearers,sgwNumberOfSessions-sgwNbrOfIdleBearers,sgwDownlinkTraffic-sgwDroppedPacketsBufferOverflow,sgwDownlinkTraffic-sgwDroppedBytesBufferOverflow,sgwDownlinkTraffic-bufferedPacketsNormalPriority,sgwDownlinkTraffic-bufferedBytesNormalPriority,sgwGtpTunnelMgmtS5S8-smCreateSessionReqSent,sgwGtpTunnelMgmtS5S8-smCreateSessionRespAccRcvd,sgwGtpTunnelMgmtS5S8-smCreateSessionRespRejRcvd,sgwGtpTunnelMgmtS5S8-smModifyBearerReqSent,sgwGtpTunnelMgmtS5S8-smModifyBearerRespAccRcvd,sgwGtpTunnelMgmtS5S8-smModifyBearerRespRejRcvd,sgwGtpTunnelMgmtS5S8-smDeleteSessionReqSent,sgwGtpTunnelMgmtS5S8-smDeleteSessionRespAccRcvd,sgwGtpTunnelMgmtS5S8-smDeleteSessionRespRejRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smDeleteBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smUpdateBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smUpdateBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smUpdateBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smCreateBearerReqRcvd,sgwGtpTunnelMgmtS5S8-smCreateBearerRespAccSent,sgwGtpTunnelMgmtS5S8-smCreateBearerRespRejSent,sgwGtpTunnelMgmtS5S8-smModifyBearerCmdSent,sgwGtpTunnelMgmtS5S8-smModifyBearerFailureIndRcvd,sgwGtpTunnelMgmtS5S8-smDeleteBearerCmdSent,sgwGtpTunnelMgmtS5S8-smBearerResourceCmdSent,sgwGtpTunnelMgmtS5S8-smBearerResourceFailureIndRcvd,sgwGtpTunnelMgmtS5S8-smResumeNotifSent,sgwGtpTunnelMgmtS5S8-smSuspendNotifSent,sgwGtpPathMgmtS5S8-echoReqSent,sgwGtpPathMgmtS5S8-echoRespAccRcvd,sgwGtpPathMgmtS5S8-echoReqRcvd,sgwGtpPathMgmtS5S8-echoRespAccSent,sgwGtpTrafficS5S8-inDataPkt,sgwGtpTrafficS5S8-inDataByte,sgwGtpTrafficS5S8-outDataPkt,sgwGtpTrafficS5S8-outDataByte,sgwGtpTrafficS5S8-droppedInDataPkt,sgwGtpTrafficS1uS4S12-inDataPkt,sgwGtpTrafficS1uS4S12-inDataByte,sgwGtpTrafficS1uS4S12-outDataPkt,sgwGtpTrafficS1uS4S12-outDataByte,sgwGtpTrafficS1uS4S12-droppedInDataPkt,sgwUplinkTraffic-sgwUplinkDroppedPackets__delta,sgwUplinkTraffic-sgwUplinkDroppedBytes__delta,sgwDownlinkTraffic-sgwDownlinkDroppedPackets__delta,sgwDownlinkTraffic-sgwDownlinkDroppedBytes__delta,sgwDownlinkTraffic-droppedBytesSuspend__delta,sgwDownlinkTraffic-droppedPacketsSuspend__delta,sgwGtpErrorStats-sgwGtpErrorResourcesUnavailable__delta,handover-attemptedPdnHoFromNon3gpp__delta,handover-completedPdnHoFromNon3gpp__delta,sgwGtpPathMgmtS1S4S12U-echoReqSent__delta,sgwGtpPathMgmtS1S4S12U-echoRespRcvd__delta,sgwGtpPathMgmtS4S11-echoReqSent__delta,sgwGtpPathMgmtS4S11-echoRespAccRcvd__delta,sgwGtpPathMgmtS4S11-echoReqRcvd__delta,sgwGtpPathMgmtS4S11-echoRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifSent__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifAckAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifAckRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smDlDataNotifFailureIndRcvd__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smRelAccessBearersRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smUpdateBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerRespRejRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerRespAccRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateBearerReqSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smDeleteBearerCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smBearerResourceCmdRcvd__delta,sgwGtpTunnelMgmtS4S11-smBearerResourceFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerFailureIndSent__delta,sgwGtpTunnelMgmtS4S11-smSuspendNotifRcvd__delta,sgwGtpTunnelMgmtS4S11-smResumeNotifRcvd__delta,sgwErrorIndication-errorIndicationRcvdAn__delta,sgwErrorIndication-errorIndicationSentAn__delta,sgwErrorIndication-errorIndicationRcvdPgw__delta,sgwErrorIndication-errorIndicationSentPgw__delta
2026-06-28 20:48:01,685108,146531,98,688114,688920,148278,540642,8457796007,6178996306529,14734,4462418,2544461903,1487167631,1054815428,23046698146,23044870446,1261082,175897693,175536762,297812,1210469668,1207311037,3143018,1576263697,1545497757,30755986,346220,343712,2283,1200,795,65434,2641,1812,7324393,16884670,313595449,312899854,79210195,75906561,48482866297450,54139499122102367,22364266122420,6306256978130826,5512122,22364266122240,6306256978068236,48470422198761,54131889476204695,13933932,1730.0,527233.0,1802904.0,994396711.0,121637.0,97.0,218.0,1.0,1.0,64996.0,59043.0,45.0,45.0,547.0,547.0,381660.0,306883.0,74662.0,6926237.0,6926058.0,142.0,221913.0,221290.0,598.0,80630.0,80199.0,329.0,2039243.0,1975199.0,64046.0,22799.0,4943411.0,4943411.0,4.0,192164.0,187894.0,3939.0,0.0,32.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,1185.0,389.0,1264.0,1729.0,3.0,378.0
2026-06-28 21:03:01,688133,150481,105,691132,691938,152237,539701,8458993880,6179756184191,15224,4612924,2544651428,1487283514,1054888972,23049738449,23047910577,1261217,175917758,175556781,297857,1210550829,1207391767,3143447,1576449228,1545679386,30759894,346239,343731,2283,1201,796,65436,2641,1812,7324762,16885822,313623048,312927407,79217883,75913689,48489465469167,54146732449878693,22367554430613,6307185916475181,5513162,22367554430430,6307185916443695,48477019529857,54139121815452829,13935903,1971.0,596832.0,1841079.0,988825959.0,61674.0,72.0,192.0,4.0,0.0,64736.0,58815.0,45.0,45.0,540.0,540.0,375004.0,301186.0,73730.0,6920866.0,6920690.0,132.0,216801.0,216187.0,605.0,81165.0,80726.0,323.0,2017550.0,1951576.0,65958.0,23951.0,4896874.0,4896887.0,5.0,185809.0,181630.0,3901.0,0.0,19.0,19.0,0.0,2.0,1.0,0.0,0.0,1.0,1170.0,368.0,1524.0,1971.0,58.0,387.0
2026-06-28 21:18:02,688986,151366,89,692080,692884,153185,539699,8460178051,6180519654593,14514,4689361,2544839941,1487398444,1054962502,23052774708,23050946632,1261376,175936730,175575712,297894,1210634729,1207475215,3143897,1576624854,1545851227,30763686,346262,343754,2283,1201,796,65440,2641,1812,7325168,16886893,313650577,312954875,79225536,75920745,48496187954331,54154126513637082,22370886423409,6308118270999656,5513918,22370886423233,6308118270960054,48483740210837,54146514894582886,13937662,1759.0,505277.0,1805687.0,985028719.0,78570.0,90.0,210.0,1.0,0.0,64577.0,58648.0,45.0,45.0,537.0,537.0,364196.0,290409.0,73718.0,6952476.0,6952356.0,142.0,205339.0,204719.0,610.0,83868.0,83453.0,312.0,2053337.0,1988114.0,65233.0,23361.0,4937895.0,4937868.0,10.0,175914.0,171843.0,3790.0,0.0,23.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,1085.0,405.0,1521.0,1759.0,6.0,369.0
2026-06-28 21:33:01,690612,152407,85,693753,694558,154220,540338,8461375087,6181283179828,14394,4231160,2545033986,1487518284,1055036650,23055817429,23053989162,1261526,175956152,175595087,297946,1210723141,1207563190,3144330,1576790604,1546013372,30767286,346284,343775,2284,1201,796,65443,2641,1812,7325533,16887957,313678252,312982482,79233279,75927903,48503139072635,54161803297384281,22374351404184,6309069194297643,5514953,22374351403999,6309069194268788,48490689522434,54154190693961036,13939288,1626.0,568661.0,1807806.0,985559929.0,31242.0,47.0,226.0,0.0,0.0,64860.0,58911.0,45.0,45.0,543.0,543.0,359884.0,285484.0,74323.0,6974695.0,6974546.0,133.0,195155.0,194534.0,616.0,88402.0,87976.0,335.0,2038099.0,1972790.0,65302.0,22337.0,4955695.0,4955697.0,2.0,166030.0,162148.0,3596.0,1.0,21.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,1077.0,362.0,1852.0,1626.0,8.0,458.0
2026-06-28 21:48:02,691301,152436,109,694400,695205,154228,540977,8462517664,6182003325513,14435,4431945,2545224328,1487634106,1055111097,23058814072,23056985568,1261691,175976676,175615558,297990,1210807340,1207647000,3144716,1576950098,1546169304,30770859,346307,343797,2285,1201,796,65449,2641,1812,7325863,16888969,313706104,313010282,79241094,75935117,48510118284805,54169520268183884,22377833748633,6310021952921842,5515539,22377833748378,6310021952865367,48497667000500,54161906728894757,13941783,2495.0,681431.0,1734654.0,936113403.0,40442.0,55.0,190.0,0.0,0.0,65298.0,59257.0,45.0,45.0,540.0,540.0,349848.0,275121.0,74637.0,6933313.0,6933112.0,108.0,190071.0,189516.0,535.0,84189.0,83815.0,281.0,2046459.0,1981337.0,65114.0,22442.0,4932990.0,4932991.0,4.0,159748.0,155933.0,3568.0,1.0,22.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,1020.0,330.0,1149.0,2495.0,34.0,232.0
2026-06-28 22:03:01,691708,156243,93,694786,695594,158034,537560,8463674262,6182743808936,14556,4715068,2545414944,1487751046,1055184720,23061765512,23059936800,1261857,175996504,175635327,298042,1210893364,1207732630,3145112,1577107479,1546323396,30774119,346324,343814,2285,1201,796,65452,2641,1812,7326221,16889954,313733677,313037822,79248862,75942276,48517276972221,54177429592462037,22381408428792,6311012889498228,5516328,22381408428621,6311012889467005,48504823936719,54169815092572527,13943046,1263.0,449178.0,1751833.0,960874701.0,34684.0,74.0,206.0,0.0,0.0,64757.0,58735.0,45.0,45.0,540.0,540.0,348109.0,274228.0,73811.0,6789844.0,6789713.0,123.0,187648.0,187103.0,533.0,86030.0,85636.0,313.0,1991561.0,1926954.0,64597.0,22167.0,4816842.0,4816843.0,2.0,157596.0,154086.0,3256.0,0.0,17.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,999.0,357.0,1427.0,1263.0,16.0,419.0
2026-06-28 22:18:01,693102,157113,95,696243,697052,158965,538087,8464821590,6183490418376,14218,4124084,2545608167,1487871214,1055257705,23064775913,23062947059,1261974,176017003,175655797,298069,1210980884,1207819790,3145469,1577259244,1546471886,30777426,346354,343844,2285,1201,796,65455,2641,1812,7326563,16890925,313761200,313065333,79256516,75949352,48524520328692,54185382997363177,22384986221662,6312008452066139,5517178,22384986221410,6312008451986651,48512065552909,54177767536578454,13946159,3113.0,967090.0,1741421.0,961969384.0,21501.0,44.0,173.0,0.0,0.0,64712.0,58644.0,45.0,45.0,540.0,540.0,344958.0,271759.0,73114.0,6933935.0,6933785.0,117.0,182545.0,182015.0,528.0,87514.0,87160.0,264.0,2022073.0,1957233.0,64851.0,22881.0,4974193.0,4974153.0,9.0,152028.0,148497.0,3301.0,0.0,30.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,985.0,339.0,1161.0,3113.0,9.0,361.0
2026-06-28 22:33:01,699488,161347,80,702627,703438,163241,540197,8465897643,6184204798197,13310,3974345,2545807150,1487997099,1055330749,23067735860,23065906088,1262404,176037881,175676622,298121,1211069790,1207908255,3145904,1577400878,1546610170,30780763,346385,343875,2285,1201,796,65457,2641,1812,7326836,16891762,313788588,313092695,79264177,75956406,48531963254713,54193575186306443,22388655222293,6313020830219696,5517896,22388655222002,6313020830158414,48519506846305,54185958805216286,13947657,1498.0,525939.0,1634310.0,921080002.0,5462.0,19.0,548.0,0.0,0.0,64345.0,58291.0,45.0,45.0,540.0,540.0,341290.0,267277.0,73644.0,6860539.0,6860422.0,145.0,171882.0,171301.0,565.0,88890.0,88478.0,329.0,1976635.0,1914417.0,62210.0,21414.0,4918579.0,4918608.0,6.0,141869.0,138285.0,3332.0,0.0,31.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,850.0,269.0,1521.0,1498.0,47.0,283.0
2026-06-28 22:48:01,699406,159540,78,702552,703362,161419,541943,8467026674,6184950473640,12929,3942267,2545996751,1488112736,1055404630,23070665677,23068835745,1262531,176058250,175696956,298156,1211155280,1207993391,3146261,1577534065,1546740323,30783808,346412,343902,2285,1201,796,65464,2641,1812,7327104,16892546,313816360,313120426,79271916,75963561,48539706765556,54202118802233025,22392433540897,6314068693229765,5518186,22392433540610,6314068693163856,48527248668617,54194501469099861,13949254,1597.0,438645.0,1689203.0,952319095.0,28769.0,71.0,333.0,0.0,0.0,65236.0,59044.0,45.0,45.0,540.0,540.0,322813.0,248691.0,74036.0,6837801.0,6837725.0,89.0,163122.0,162600.0,519.0,85482.0,85133.0,263.0,1970418.0,1906809.0,63602.0,22357.0,4902168.0,4902148.0,6.0,133427.0,130155.0,3041.0,0.0,27.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,792.0,267.0,1791.0,1597.0,69.0,4.0
2026-06-28 23:03:02,698328,156233,72,701442,702251,158044,544207,8468054669,6185650228296,14041,4202110,2546185308,1488228414,1055477441,23073419962,23071589882,1262655,176078513,175717178,298197,1211243059,1208080795,3146632,1577654603,1546858067,30786594,346431,343921,2285,1201,796,65468,2641,1812,7327308,16893161,313843849,313147829,79279669,75970724,48547290717539,54210510119399275,22396148441796,6315084613906636,5518760,22396148441540,6315084613831409,48534831091688,54202891899776040,13950443,1189.0,416328.0,1528412.0,886765389.0,40536.0,51.0,209.0,0.0,0.0,64540.0,58495.0,45.0,45.0,540.0,540.0,309145.0,236117.0,72956.0,6585483.0,6585372.0,95.0,149301.0,148824.0,468.0,87757.0,87410.0,276.0,1898957.0,1841161.0,57788.0,20049.0,4765360.0,4765356.0,7.0,120756.0,117742.0,2778.0,0.0,19.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,624.0,204.0,1777.0,1189.0,3.0,13.0
2026-06-28 23:18:01,694307,150457,70,697324,698136,152261,545875,8469067899,6186357479703,11229,3360998,2546372140,1488342751,1055549871,23075988502,23074158293,1262758,176097183,175735814,298230,1211334714,1208172155,3146924,1577762504,1546963578,30788993,346444,343934,2285,1201,796,65471,2641,1812,7327543,16893803,313871302,313175235,79287377,75977831,48554635601102,54218661636980269,22399726246018,6316057847451225,5519258,22399726245799,6316057847406067,48542174506340,54211042539515027,13951813,1370.0,393039.0,1472217.0,879060955.0,48059.0,50.0,361.0,0.0,0.0,64439.0,58438.0,45.0,45.0,527.0,527.0,294756.0,222139.0,72559.0,6355457.0,6355319.0,89.0,134398.0,134001.0,387.0,91650.0,91355.0,228.0,1843250.0,1789946.0,53304.0,19206.0,4673906.0,4673866.0,2.0,108078.0,105511.0,2398.0,0.0,13.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,660.0,233.0,1310.0,1370.0,11.0,51.0
2026-06-28 23:33:02,689600,145790,63,692505,693315,147479,545836,8469975746,6187033499770,10003,3024521,2546560019,1488458578,1055621725,23078393485,23076563132,1262862,176114593,175753187,298267,1211430565,1208267740,3147191,1577859761,1547058718,30791110,346460,343950,2285,1201,796,65476,2644,1812,7327729,16894349,313898907,313202775,79295119,75984952,48561792567764,54226634202093185,22403187451110,6317006285206800,5519660,22403187450901,6317006285160568,48549330156363,54219014274014073,13952759,946.0,272637.0,1318239.0,831254537.0,11078.0,17.0,204.0,0.0,0.0,64863.0,58834.0,45.0,45.0,545.0,545.0,285223.0,213038.0,72055.0,6165324.0,6165273.0,80.0,121791.0,121401.0,362.0,95905.0,95644.0,206.0,1780612.0,1731892.0,48719.0,17496.0,4605452.0,4605450.0,3.0,97393.0,95142.0,2114.0,0.0,16.0,16.0,0.0,5.0,0.0,3.0,0.0,0.0,551.0,184.0,1072.0,946.0,13.0,15.0
2026-06-28 23:48:01,683706,138808,64,686486,687295,140388,546907,8470925012,6187750370443,9693,2881851,2546741905,1488569110,1055693029,23080630146,23078799728,1262942,176131077,175769648,298290,1211523782,1208360720,3147428,1577947642,1547144687,30793024,346467,343957,2285,1201,796,65477,2644,1812,7327914,16894829,313926599,313230411,79302783,75992025,48568652219000,54234299154704661,22406487225758,6317909756178607,5519859,22406487225540,6317909756133891,48556188497682,54226678368909217,13953675,916.0,249390.0,1310559.0,858142303.0,7573.0,15.0,298.0,0.0,0.0,65052.0,58998.0,45.0,45.0,548.0,548.0,269829.0,198396.0,71390.0,5966061.0,5966003.0,74.0,111056.0,110732.0,325.0,93187.0,92976.0,170.0,1728444.0,1684875.0,43560.0,15143.0,4546389.0,4546389.0,3.0,88002.0,85969.0,1914.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,491.0,185.0,690.0,916.0,6.0,9.0
2026-06-29 00:03:03,678498,135969,35,681104,681914,137407,544507,8471742375,6188389794753,8963,2430932,2546926891,1488683522,1055763545,23082686657,23080856140,1263015,176148504,175787044,298320,1211619871,1208456605,3147631,1578025654,1547221068,30794671,346476,343965,2286,1201,796,65477,2644,1812,7328041,16895228,313954166,313257922,79310416,75999119,48575166120351,54241590491587569,22409584546222,6318763925388314,5520154,22409584546020,6318763925350679,48562701256703,54233968941721427,13954944,1269.0,367017.0,1143232.0,764594149.0,11939.0,21.0,319.0,0.0,0.0,64733.0,58734.0,45.0,45.0,540.0,540.0,263062.0,192387.0,70611.0,5757565.0,5757502.0,60.0,101599.0,101265.0,320.0,96088.0,95891.0,156.0,1648694.0,1608981.0,39714.0,13839.0,4458381.0,4458382.0,0.0,78129.0,76382.0,1646.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,127.0,987.0,1269.0,23.0,36.0
2026-06-29 00:18:02,672887,125644,38,675404,676213,127026,549187,8472575801,6189035467801,7823,2103598,2547112830,1488799377,1055833584,23084625096,23082794511,1263078,176165331,175803844,298349,1211718841,1208555408,3147798,1578095965,1547289833,30796221,346483,343972,2286,1201,796,65479,2644,1812,7328175,16895609,313981751,313285422,79318034,76006231,48581641860486,54248949598432055,22412334414201,6319565205101943,5520388,22412334414037,6319565205065883,48569175862309,54241327291439207,13956031,1087.0,460364.0,1135989.0,757781020.0,9084.0,22.0,260.0,0.0,0.0,64648.0,58673.0,45.0,45.0,539.0,539.0,256223.0,186074.0,70122.0,5591400.0,5591337.0,55.0,92692.0,92476.0,214.0,98953.0,98804.0,118.0,1594280.0,1556538.0,37739.0,14001.0,4401507.0,4401502.0,3.0,70417.0,68765.0,1549.0,0.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,381.0,133.0,831.0,1087.0,11.0,42.0
2026-06-29 00:33:01,668986,117692,38,671462,672271,119057,553214,8473313496,6189633645239,6948,1733480,2547299108,1488916521,1055902681,23086284835,23084454207,1263124,176180412,175818899,298374,1211819844,1208656275,3147935,1578158882,1547351449,30797523,346492,343981,2286,1201,796,65481,2644,1812,7328270,16895917,314009264,313312867,79325745,76013363,48587261089643,54255284672193583,22414899015170,6320277342737190,5520727,22414899015035,6320277342699406,48574794094834,54247661668563504,13956682,651.0,245898.0,997874.0,697384558.0,2515.0,10.0,222.0,0.0,0.0,64611.0,58592.0,45.0,45.0,528.0,528.0,249239.0,180037.0,69159.0,5263800.0,5263791.0,33.0,82904.0,82702.0,198.0,101003.0,100868.0,99.0,1510301.0,1477819.0,32480.0,12008.0,4211052.0,4211057.0,0.0,62994.0,61617.0,1301.0,0.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,313.0,93.0,481.0,651.0,2.0,18.0
2026-06-29 00:48:01,664909,110827,32,667364,668172,112112,556060,8473987468,6190213710099,6362,1644748,2547481187,1489028995,1055972234,23087734046,23085903371,1263162,176193701,175832168,298397,1211918602,1208754917,3148049,1578214732,1547406178,30798645,346500,343989,2286,1201,796,65483,2644,1812,7328370,16896191,314036912,313340449,79333477,76020500,48592417399807,54261084209946734,22417306481702,6320952449843331,5520919,22417306481596,6320952449818464,48579949509370,54253460539919534,13957546,864.0,303197.0,896445.0,666713660.0,1944.0,7.0,272.0,0.0,0.0,64900.0,58885.0,45.0,45.0,552.0,552.0,237970.0,168317.0,69604.0,5004120.0,5004119.0,34.0,73565.0,73324.0,236.0,98749.0,98641.0,81.0,1446241.0,1417681.0,28562.0,10324.0,4067145.0,4067142.0,4.0,55919.0,54730.0,1121.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,276.0,100.0,624.0,864.0,0.0,2.0
2026-06-29 01:03:02,660124,106122,184,662526,663332,107367,555965,8474572544,6190717141227,6005,1691196,2547665606,1489143992,1056041592,23088989515,23087158773,1263220,176206666,175845111,298421,1212021377,1208857589,3148149,1578264975,1547455417,30799648,346506,343995,2286,1201,796,65484,2644,1812,7328600,16896863,314064546,313368052,79341256,76027680,48597190244021,54266460118780895,22419549922177,6321573718440837,5521028,22419549922066,6321573718425857,48584721567753,54258835868449551,13957946,400.0,150454.0,786305.0,580342505.0,8098.0,20.0,239.0,0.0,0.0,64967.0,58904.0,45.0,45.0,541.0,541.0,234773.0,165280.0,69430.0,4775477.0,4775432.0,26.0,67223.0,66976.0,243.0,102773.0,102672.0,73.0,1381790.0,1355168.0,26620.0,9584.0,3944732.0,3944738.0,2.0,50290.0,49239.0,1003.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,681.0,229.0,617.0,400.0,5.0,0.0
2026-06-29 01:18:01,656137,99858,289,658489,659295,101055,558240,8475092066,6191156440130,5400,1370824,2547850131,1489260379,1056109681,23090099405,23088268606,1263269,176219174,175857607,298433,1212126186,1208962318,3148232,1578307457,1547496954,30800602,346511,344000,2286,1201,796,65485,2644,1812,7330708,16901067,314092049,313395460,79348938,76034770,48601604001926,54271445847481431,22421636740862,6322143536973654,5521235,22421636740761,6322143536960343,48589134635225,54263821091928957,13958700,754.0,207225.0,691252.0,505779119.0,383360.0,421.0,208.0,0.0,0.0,64554.0,58570.0,45.0,45.0,537.0,537.0,227076.0,158870.0,68162.0,4566167.0,4566150.0,25.0,57996.0,57766.0,229.0,104817.0,104726.0,68.0,1320457.0,1296379.0,24077.0,8503.0,3823234.0,3823229.0,1.0,42541.0,41538.0,951.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4224.0,2109.0,397.0,754.0,2.0,15.0
2026-06-29 01:33:01,652050,94657,283,654370,655175,95861,559314,8475586069,6191600753570,5087,1184355,2548037047,1489378864,1056178065,23091093013,23089262160,1263307,176230815,175869234,298448,1212234124,1209070190,3148301,1578346643,1547535463,30801280,346534,344005,2304,1201,796,65487,2644,1812,7332511,16904525,314119693,313422979,79356618,76041868,48605605302484,54275969874617218,22423539096233,6322665966212813,5521593,22423539096135,6322665966189994,48593135285741,54268344617032605,13959016,316.0,85414.0,650781.0,502797359.0,373601.0,364.0,232.0,0.0,0.0,64762.0,58776.0,45.0,45.0,539.0,539.0,226167.0,157681.0,68434.0,4475268.0,4475231.0,18.0,53793.0,53598.0,193.0,107931.0,107874.0,48.0,1289503.0,1266900.0,22603.0,8209.0,3802056.0,3802040.0,2.0,39225.0,38510.0,679.0,18.0,5.0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,3482.0,1801.0,419.0,316.0,7.0,5.0
2026-06-29 01:48:01,648869,89606,274,651163,651968,90795,561173,8476058121,6192030860754,4906,1049594,2548220602,1489494304,1056246137,23091990708,23090159796,1263331,176242028,175880434,298460,1212338349,1209174344,3148370,1578384299,1547572495,30801902,346545,344016,2304,1201,796,65488,2644,1812,7333936,16907361,314147335,313450510,79364253,76048905,48609199828671,54280034010621937,22425260361224,6323133414241746,5521872,22425260361131,6323133414236694,48596729198532,54272408271395571,13959417,401.0,182960.0,613835.0,482028202.0,66465.0,115.0,187.0,0.0,0.0,64771.0,58775.0,45.0,45.0,540.0,540.0,221276.0,153128.0,68109.0,4377663.0,4377632.0,17.0,52029.0,51870.0,156.0,104224.0,104156.0,55.0,1261213.0,1240490.0,20720.0,7634.0,3774220.0,3774226.0,1.0,37700.0,37032.0,621.0,0.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2852.0,1423.0,1102.0,401.0,1.0,15.0
2026-06-29 02:03:01,646340,87833,218,648660,649466,88928,560538,8476508705,6192439012921,4605,1032185,2548407075,1489612907,1056313963,23092803975,23090973001,1263371,176252677,175891068,298474,1212445853,1209281790,3148429,1578420782,1547608415,30802467,346554,344025,2304,1201,796,65488,2644,1812,7335282,16909794,314174937,313478066,79371887,76055960,48612470333633,54283724209512815,22426877386330,6323562931178075,5521968,22426877386251,6323562931166856,48599999126543,54276098016389849,13959644,227.0,72384.0,577374.0,454062734.0,80782.0,146.0,185.0,0.0,0.0,64823.0,58838.0,45.0,45.0,543.0,543.0,223047.0,155104.0,67883.0,4338718.0,4338685.0,21.0,50041.0,49836.0,198.0,107512.0,107447.0,50.0,1249203.0,1230447.0,18749.0,6659.0,3788310.0,3788289.0,2.0,36522.0,35921.0,565.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2453.0,1343.0,934.0,227.0,1.0,9.0
2026-06-29 02:18:02,644121,81826,164,646416,647221,82931,564290,8476892490,6192801663000,4289,874550,2548594829,1489731971,1056382529,23093529443,23091698410,1263400,176262976,175901349,298491,1212555099,1209390987,3148476,1578452488,1547639609,30802975,346554,344025,2304,1201,796,65488,2644,1812,7336384,16911901,314202874,313505767,79379632,76063111,48615403239285,54287030758954220,22428359280025,6323958736189962,5522076,22428359279909,6323958736162162,48602931538585,54279404165754427,13959871,227.0,83962.0,493997.0,400247663.0,50682.0,108.0,233.0,0.0,0.0,65105.0,59107.0,45.0,45.0,541.0,541.0,219548.0,150819.0,68610.0,4241715.0,4241696.0,17.0,43766.0,43621.0,137.0,109246.0,109195.0,39.0,1243986.0,1226628.0,17359.0,6354.0,3739611.0,3739637.0,2.0,31739.0,31194.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.0,1102.0,326.0,227.0,3.0,41.0
