Time,Active PDP contexts,Active EPS bearers,PDP creations, Failed,EPS bearer creations, Failed.3,PDP updates, Failed.7,EPS bearer modifications, Failed.8,PDP deactivations, Failed.9,Packets,Bytes,Dropped packets,Packets.1,Bytes.1,Dropped packets.1,Active subscribers,Failed RADIUS Accounting procedures,Total successful DT establishments,Total requests for DT establishments,DT RNC error indications,pdp_success_rate,pdp_failure_rate,eps_success_rate,eps_failure_rate,update_failure_rate,modification_failure_rate,deactivation_failure_rate,total_traffic,total_packets,total_dropped_packets,packet_drop_rate,avg_packet_size,traffic_per_subscriber,pdp_per_subscriber,eps_per_subscriber,dt_success_rate,dt_error_rate,radius_failure_rate
2026-06-02 14:03:01,41243,647106,125137306,151630681,1183897164,1220868971,2595855225,1076713,19371652887,19592,171567093,4606728,18141524116681,4927814245059296,607779457324,40144592176800,44594208468518247,3630644901878,683960,106547848,961857077,961888216,626988,0.45213793457984,0.54786206542016,0.49231280612657163,0.5076871938734283,0.00041460963387019654,1.011373696372311e-06,0.026148765882758482,49522022713577543,58286116293481,4238424359202,0.07271756343930648,849.6366864490562,72404852204.18964,0.06030030995964676,0.94611673197263,0.9999676272154269,0.0006518304201784712,155.78081759167202
2026-06-02 14:18:01,40848,646873,125149862,151649456,1184013610,1220982520,2596209364,1076848,19374300235,19593,171587452,4607394,18144396305848,4928640965369705,607826856459,40152175376894,44602841374799515,3630675612603,683187,106566208,961992307,962023452,627104,0.4521321183313031,0.5478678816686969,0.49231414355747843,0.5076858564425216,0.00041460505778097897,1.0112871147963584e-06,0.026149425505897033,49531482340169220,58296571682742,4238502469062,0.07270586154068401,849.6465728675503,72500621850.48781,0.059790364863500034,0.9468461782791534,0.9999676255293618,0.0006518593686009226,155.98395168526332
2026-06-02 14:33:01,40407,645794,125161962,151668223,1184127579,1221095095,2596555381,1076989,19376922747,19595,171607092,4608079,18147250809200,4929445037783869,607869084987,40159740233608,44611459541221735,3630705904480,681611,106583742,962124351,962155501,627214,0.45212541399703216,0.5478745860029679,0.49231515726181785,0.5076848427381822,0.00041460408810658605,1.0112534606415871e-06,0.026150296673377798,49540904579005604,58306991042808,4238574989467,0.07269411289557216,849.6563395396877,72682079043.62694,0.05928161370635157,0.9474524325458362,0.9999676247758625,0.0006518842321725706,156.37033733317097
2026-06-02 14:48:01,40430,644405,125174227,151687352,1184240179,1221208077,2596895851,1077110,19379488229,19596,171626700,4608690,18150099110160,4930250819368923,607921599430,40167262758768,44620034000557682,3630735037597,680092,106603194,962253856,962285016,627290,0.45211844652522193,0.5478815534747781,0.492315798540295,0.5076842014597049,0.00041459630880276893,1.0111711905666005e-06,0.02615076347605325,49550284819926605,58317361868928,4238656637027,0.07268258544605724,849.6660896851618,72858208624.60756,0.059447839409962185,0.9475262170412239,0.9999676187413481,0.0006518754730355273,156.74819583232858
2026-06-02 15:03:01,39947,643504,125187552,151706405,1184355935,1221320868,2597232784,1077224,19382031917,19599,171647296,4609347,18152935491154,4931059653511789,607968408166,40174794107820,44628636085585788,3630764346306,678553,106623582,962381996,962413158,627369,0.45211370214193586,0.5478862978580641,0.4923171448147351,0.5076828551852649,0.00041458640296319866,1.0111932673288434e-06,0.02615133773993415,49559695739097577,58327729598974,4238732754472,0.07267097114211284,849.6764074281633,73037324629.17056,0.058870861966567094,0.9483474393304576,0.9999676209746916,0.0006518707633878796,157.13375668518157
2026-06-02 15:18:01,39910,642472,125200634,151725476,1184475130,1221434414,2597570902,1077336,19384574168,19600,171667614,4609971,18155744893554,4931860689354840,608008091295,40182271186749,44637181378632339,3630793546107,677493,106644723,962510201,962541368,627466,0.45210844871218536,0.5478915512878146,0.49231906201707143,0.5076809379829286,0.00041457554133188533,1.0111122386457018e-06,0.02615177079944679,49569042067987179,58338016080303,4238801637402,0.07265933815039642,849.6867977093149,73165393691.1336,0.05890835772472926,0.9483079529973003,0.9999676200929787,0.0006518847094372363,157.41081162462194
2026-06-02 15:33:01,39665,642378,125212436,151744016,1184590097,1221547940,2597904727,1077465,19387108596,19601,171686476,4610573,18158515044504,4932658013220253,608047282842,40189715045503,44645700496442812,3630824163777,677206,106664768,962636295,962667466,627543,0.4521015311100245,0.5478984688899755,0.4923200908610215,0.5076799091389784,0.0004145719056161967,1.0110316391797055e-06,0.026152298215723395,49578358509663065,58348230090007,4238871446619,0.07264781536783872,849.6977274749263,73210158370.81046,0.058571542484856895,0.948571040421969,0.9999676201792406,0.0006518793063689139,157.50712190972908
2026-06-02 15:48:01,40105,642803,125224178,151763123,1184704385,1221661222,2598239084,1077612,19389653640,19607,171705461,4611177,18161278342785,4933454761369617,608085427574,40197053184753,44654096182584573,3630854676494,677905,106686523,962762001,962793171,627610,0.4520935708890134,0.5479064291109865,0.4923210261789617,0.5076789738210383,0.0004145751080113864,1.0112083762439693e-06,0.026152818317690472,49587550943954190,58358331527538,4238940104068,0.07263641699673573,849.7081675571025,73148230126.57259,0.05916020681363908,0.9482198833169839,0.9999676254454862,0.0006518637843558199,157.37680500955148
2026-06-02 16:03:02,39891,643349,125236272,151782032,1184821592,1221775037,2598582349,1077742,19392214807,19610,171724847,4611793,18164031337499,4934245104501077,608132493258,40204374523451,44662471203116747,3630885603760,678216,106709026,962890889,962922065,627668,0.45208663179166675,0.5479133682083333,0.4923224680541178,0.5076775319458823,0.0004145703523822723,1.0112295250932558e-06,0.026153345101732686,49596716307617824,58368405860950,4239018097018,0.07262521623627234,849.7185348143855,73128201498.66388,0.058817544852967196,0.9485901246800429,0.9999676235480178,0.0006518367610570851,157.33781863005296
2026-06-02 16:18:02,39626,643794,125248418,151801265,1184940722,1221887919,2598929253,1077849,19394809412,19612,171744625,4612486,18166707192453,4935019238550065,608174580844,40211445979861,44670553102325261,3630914328543,678277,106732657,963020861,963052040,627750,0.4520792683960588,0.5479207316039413,0.4923245061217468,0.5076754938782532,0.00041455617531617033,1.0111973648095203e-06,0.026154238827375664,49605572340875326,58378153172314,4239088909387,0.07261430310881091,849.7283597590906,73134681466.23773,0.05842155933342867,0.9491608885455353,0.9999676248024977,0.0006518339341246814,157.35850839701183
2026-06-02 16:33:02,40473,644199,125260344,151820207,1185058430,1222001202,2599286451,1077938,19397409668,19613,171763928,4613120,18169318230606,4935782482787689,608212793237,40218348511551,44678432990034326,3630943753385,679411,106756393,963154164,963185347,627830,0.45207194639944254,0.5479280536005575,0.49232616186386197,0.5076738381361381,0.00041453344175911185,1.0111133653783265e-06,0.026154877022320954,49614215472822015,58387666742157,4239156546622,0.07260362989571646,849.7379368132828,73025334404.0971,0.059570716399940535,0.9481727555191187,0.9999676251304102,0.000651826776596509,157.13079858877762
2026-06-02 16:48:01,41319,644369,125272495,151838976,1185174063,1222114284,2599658171,1078045,19400111149,19614,171784305,4613817,18171942572898,4936554868519648,608254308867,40225294661484,44686351026938791,3630972397509,680407,106779531,963291699,963322890,627915,0.4520653531516925,0.5479346468483075,0.4923274207998316,0.5076725792001684,0.00041451531815020487,1.0110241131677263e-06,0.026155703630450215,49622905895458439,58397237234382,4239226706376,0.07259293259647752,849.7474922707888,72931210136.66591,0.06072688846528622,0.9470346425007385,0.9999676214482975,0.0006518219451839247,156.93479197010024
2026-06-02 17:03:02,41515,645225,125284325,151858072,1185290893,1222228172,2600038807,1078166,19402872467,19618,171804699,4614565,18174554828901,4937323328694516,608296733898,40232200569888,44694211467964168,3631000864835,681265,106804003,963431982,963463172,628016,0.4520575933389217,0.5479424066610783,0.49232876708288914,0.5076712329171109,0.00041450115899881906,1.0110863841358112e-06,0.026156809043257317,49631534796658684,58406755398789,4239297598733,0.0725823163739874,849.7567525842694,72852024978.03159,0.06093810778478272,0.9470984125120181,0.9999676272005963,0.0006518318688781184,156.7730662811094
2026-06-02 17:18:01,41676,647515,125298733,151877173,1185409759,1222342483,2600429078,1078295,19405731970,19620,171827706,4615330,18177152965802,4938089236819032,608340040194,40239030692121,44701975413730921,3631030707911,683658,106829194,963575564,963606763,628119,0.4520549235617904,0.5479450764382096,0.49233045590078617,0.5076695440992138,0.0004144885427545548,1.0110404592682927e-06,0.026157620638538548,49640064650549953,58416183657923,4239370748105,0.07257185393914402,849.7656221644883,72609498682.89401,0.06096030471376039,0.9471329231867396,0.9999676226846905,0.0006518416268109982,156.26116274511526
2026-06-02 17:33:01,42387,648133,125310688,151895703,1185525052,1222455859,2600816385,1078423,19408602123,19620,171848420,4616114,18179729860120,4938866743798483,608377902938,40245734219627,44709591183952534,3631060029616,684897,106855031,963718171,963749377,628228,0.45204833679321627,0.5479516632067837,0.49233158227474005,0.50766841772526,0.0004144760182787528,1.010890946291755e-06,0.026158876774638466,49648457927751017,58425464079747,4239437932554,0.07256147639268111,849.7743014926516,72490400640.90077,0.06188813792438863,0.9463218556950899,0.9999676202125317,0.0006518582683348391,156.01620535642584
2026-06-02 17:48:01,42389,649707,125322669,151914148,1185638991,1222569543,2601203884,1078556,19411452388,19622,171868958,4616828,18182286612687,4939636773407869,608420090301,40252403975068,44717163375138825,3631090430786,686435,106880494,963859619,963890825,628308,0.4520419414568592,0.5479580585431407,0.49233236003473113,0.5076676399652689,0.00041446538754648013,1.0108455448351132e-06,0.026159772436291272,49656800148546694,58434690587755,4239510521087,0.0725512615613197,849.7828883678951,72340134387.88333,0.061752387334561905,0.9464945697698981,0.9999676249641655,0.000651845607099746,155.70373596917406
