Time,tot-run-time,num-cmds-ok,num-cmds-fail-timeout,num-cmds-default-ok,num-cmds-mapn-ok,num-cmds-aapn-ok,time-default,time-mapn,time-aapn,login-time,timeout-occured,session-backout-fail,total_commands,timeout_rate,command_success_rate,avg_runtime_per_command,avg_login_time,configuration_time,mapn_ratio,aapn_ratio,default_command_ratio
2026-06-10 04:18:01,49,38,0,18,12,8,16,23,10,0,0,0,38,0.0,1.0,1.2894736842105263,0.0,49,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 04:33:01,31,38,0,18,12,8,13,13,5,0,0,0,38,0.0,1.0,0.8157894736842105,0.0,31,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 04:48:01,43,38,0,18,12,8,11,24,7,1,0,0,38,0.0,1.0,1.131578947368421,0.02631578947368421,42,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 05:03:01,37,38,0,18,12,8,10,16,10,1,0,0,38,0.0,1.0,0.9736842105263158,0.02631578947368421,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 05:18:01,38,38,0,18,12,8,12,15,10,1,0,0,38,0.0,1.0,1.0,0.02631578947368421,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 05:33:02,40,38,0,18,12,8,13,21,6,0,0,0,38,0.0,1.0,1.0526315789473684,0.0,40,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 05:48:02,40,38,0,18,12,8,17,16,7,0,0,0,38,0.0,1.0,1.0526315789473684,0.0,40,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 06:03:02,35,38,0,18,12,8,10,12,13,0,0,0,38,0.0,1.0,0.9210526315789473,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 06:18:01,41,38,0,18,12,8,9,17,12,3,0,0,38,0.0,1.0,1.0789473684210527,0.07894736842105263,38,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 06:33:01,47,38,0,18,12,8,13,28,6,0,0,0,38,0.0,1.0,1.236842105263158,0.0,47,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 06:48:01,33,38,0,18,12,8,11,16,6,0,0,0,38,0.0,1.0,0.868421052631579,0.0,33,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 07:03:01,30,38,0,18,12,8,12,12,6,0,0,0,38,0.0,1.0,0.7894736842105263,0.0,30,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 07:18:01,42,38,0,18,12,8,10,26,6,0,0,0,38,0.0,1.0,1.105263157894737,0.0,42,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 07:33:01,41,38,0,18,12,8,10,25,6,0,0,0,38,0.0,1.0,1.0789473684210527,0.0,41,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 07:48:01,37,38,0,18,12,8,14,13,10,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 08:03:01,37,38,0,18,12,8,12,13,11,1,0,0,38,0.0,1.0,0.9736842105263158,0.02631578947368421,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 08:18:02,33,38,0,18,12,8,15,10,8,0,0,0,38,0.0,1.0,0.868421052631579,0.0,33,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 08:33:01,34,38,0,18,12,8,12,12,9,1,0,0,38,0.0,1.0,0.8947368421052632,0.02631578947368421,33,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 08:48:01,40,38,0,18,12,8,12,11,17,0,0,0,38,0.0,1.0,1.0526315789473684,0.0,40,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 09:03:02,71,38,0,18,12,8,24,31,16,0,0,0,38,0.0,1.0,1.868421052631579,0.0,71,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 09:18:06,45,38,0,18,12,8,10,24,10,1,0,0,38,0.0,1.0,1.1842105263157894,0.02631578947368421,44,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 09:33:01,69,38,0,18,12,8,19,18,31,1,0,0,38,0.0,1.0,1.8157894736842106,0.02631578947368421,68,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 09:48:01,32,38,0,18,12,8,13,10,8,1,0,0,38,0.0,1.0,0.8421052631578947,0.02631578947368421,31,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 10:03:01,49,38,0,18,12,8,16,25,8,0,0,0,38,0.0,1.0,1.2894736842105263,0.0,49,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 10:18:02,52,38,0,18,12,8,22,14,16,0,0,0,38,0.0,1.0,1.368421052631579,0.0,52,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 10:33:01,61,38,0,18,12,8,13,14,34,0,0,0,38,0.0,1.0,1.605263157894737,0.0,61,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 10:48:02,44,38,0,18,12,8,15,24,5,0,0,0,38,0.0,1.0,1.1578947368421053,0.0,44,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 11:03:02,29,38,0,18,12,8,10,12,7,0,0,0,38,0.0,1.0,0.7631578947368421,0.0,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 11:18:05,37,38,0,18,12,8,16,12,9,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 11:33:01,36,38,0,18,12,8,16,12,8,0,0,0,38,0.0,1.0,0.9473684210526315,0.0,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 11:48:02,53,38,0,18,12,8,19,18,16,0,0,0,38,0.0,1.0,1.394736842105263,0.0,53,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 12:03:02,28,38,0,18,12,8,11,11,6,0,0,0,38,0.0,1.0,0.7368421052631579,0.0,28,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 12:18:01,63,38,0,18,12,8,10,24,29,0,0,0,38,0.0,1.0,1.6578947368421053,0.0,63,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 12:33:01,28,38,0,18,12,8,9,13,6,0,0,0,38,0.0,1.0,0.7368421052631579,0.0,28,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 12:48:05,42,38,0,18,12,8,12,11,19,0,0,0,38,0.0,1.0,1.105263157894737,0.0,42,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 13:03:02,35,38,0,18,12,8,14,13,8,0,0,0,38,0.0,1.0,0.9210526315789473,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 13:18:01,70,38,0,18,12,8,17,23,30,0,0,0,38,0.0,1.0,1.8421052631578947,0.0,70,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 13:33:01,43,38,0,18,12,8,15,22,6,0,0,0,38,0.0,1.0,1.131578947368421,0.0,43,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 13:48:01,43,38,0,18,12,8,16,21,6,0,0,0,38,0.0,1.0,1.131578947368421,0.0,43,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 14:03:01,32,38,0,18,12,8,13,12,7,0,0,0,38,0.0,1.0,0.8421052631578947,0.0,32,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 14:18:01,28,38,0,18,12,8,10,12,6,0,0,0,38,0.0,1.0,0.7368421052631579,0.0,28,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 14:33:01,52,38,0,18,12,8,12,15,25,0,0,0,38,0.0,1.0,1.368421052631579,0.0,52,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 14:48:01,36,38,0,18,12,8,15,13,8,0,0,0,38,0.0,1.0,0.9473684210526315,0.0,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 15:03:01,42,38,0,18,12,8,16,19,6,1,0,0,38,0.0,1.0,1.105263157894737,0.02631578947368421,41,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 15:18:01,50,38,0,18,12,8,26,12,11,1,0,0,38,0.0,1.0,1.3157894736842106,0.02631578947368421,49,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 15:33:01,39,38,0,18,12,8,9,11,19,0,0,0,38,0.0,1.0,1.0263157894736843,0.0,39,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 15:48:02,29,38,0,18,12,8,8,14,7,0,0,0,38,0.0,1.0,0.7631578947368421,0.0,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 16:03:01,34,38,0,18,12,8,12,14,7,1,0,0,38,0.0,1.0,0.8947368421052632,0.02631578947368421,33,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 16:18:01,38,38,0,18,12,8,16,17,5,0,0,0,38,0.0,1.0,1.0,0.0,38,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 16:33:01,50,38,0,18,12,8,12,12,26,0,0,0,38,0.0,1.0,1.3157894736842106,0.0,50,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 16:48:02,38,38,0,18,12,8,11,21,6,0,0,0,38,0.0,1.0,1.0,0.0,38,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 17:03:02,29,38,0,18,12,8,12,11,6,0,0,0,38,0.0,1.0,0.7631578947368421,0.0,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 17:18:02,45,38,0,18,12,8,11,21,12,1,0,0,38,0.0,1.0,1.1842105263157894,0.02631578947368421,44,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 17:33:01,43,38,0,18,12,8,10,23,9,1,0,0,38,0.0,1.0,1.131578947368421,0.02631578947368421,42,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 17:48:01,30,38,0,18,12,8,11,11,7,1,0,0,38,0.0,1.0,0.7894736842105263,0.02631578947368421,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 18:03:01,46,38,0,18,12,8,18,21,6,1,0,0,38,0.0,1.0,1.2105263157894737,0.02631578947368421,45,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 18:18:01,29,38,0,18,12,8,9,14,5,1,0,0,38,0.0,1.0,0.7631578947368421,0.02631578947368421,28,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 18:33:01,36,38,0,18,12,8,11,19,6,0,0,0,38,0.0,1.0,0.9473684210526315,0.0,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 18:48:01,41,38,0,18,12,8,8,22,11,0,0,0,38,0.0,1.0,1.0789473684210527,0.0,41,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 19:03:01,32,38,0,18,12,8,10,16,6,0,0,0,38,0.0,1.0,0.8421052631578947,0.0,32,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 19:18:01,34,38,0,18,12,8,12,14,8,0,0,0,38,0.0,1.0,0.8947368421052632,0.0,34,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 19:33:02,43,38,0,18,12,8,16,21,6,0,0,0,38,0.0,1.0,1.131578947368421,0.0,43,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 19:48:02,44,38,0,18,12,8,9,14,21,0,0,0,38,0.0,1.0,1.1578947368421053,0.0,44,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 20:03:01,40,38,0,18,12,8,19,11,9,1,0,0,38,0.0,1.0,1.0526315789473684,0.02631578947368421,39,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 20:18:01,35,38,0,18,12,8,12,16,7,0,0,0,38,0.0,1.0,0.9210526315789473,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 20:33:01,45,38,0,18,12,8,16,23,6,0,0,0,38,0.0,1.0,1.1842105263157894,0.0,45,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 20:48:01,36,38,0,18,12,8,18,11,6,0,0,0,38,0.0,1.0,0.9473684210526315,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 21:03:01,35,38,0,18,12,8,9,11,15,0,0,0,38,0.0,1.0,0.9210526315789473,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 21:18:01,32,38,0,18,12,8,11,15,6,0,0,0,38,0.0,1.0,0.8421052631578947,0.0,32,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 21:33:02,37,38,0,18,12,8,11,17,6,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,34,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 21:48:02,32,38,0,18,12,8,12,12,8,0,0,0,38,0.0,1.0,0.8421052631578947,0.0,32,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 22:03:02,29,38,0,18,12,8,9,12,8,0,0,0,38,0.0,1.0,0.7631578947368421,0.0,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 22:18:01,43,38,0,18,12,8,13,24,6,0,0,0,38,0.0,1.0,1.131578947368421,0.0,43,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 22:33:01,29,38,0,18,12,8,11,11,7,0,0,0,38,0.0,1.0,0.7631578947368421,0.0,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 22:48:01,35,38,0,18,12,8,11,13,10,1,0,0,38,0.0,1.0,0.9210526315789473,0.02631578947368421,34,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 23:03:01,51,38,0,18,12,8,20,11,20,0,0,0,38,0.0,1.0,1.3421052631578947,0.0,51,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 23:18:01,29,38,0,18,12,8,9,13,6,1,0,0,38,0.0,1.0,0.7631578947368421,0.02631578947368421,28,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 23:33:01,43,38,0,18,12,8,10,26,7,0,0,0,38,0.0,1.0,1.131578947368421,0.0,43,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-10 23:48:01,29,38,0,18,12,8,13,9,6,1,0,0,38,0.0,1.0,0.7631578947368421,0.02631578947368421,28,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 00:03:05,36,38,0,18,12,8,14,13,9,0,0,0,38,0.0,1.0,0.9473684210526315,0.0,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 00:18:01,31,38,0,18,12,8,11,13,7,0,0,0,38,0.0,1.0,0.8157894736842105,0.0,31,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 00:33:01,31,38,0,18,12,8,12,11,8,0,0,0,38,0.0,1.0,0.8157894736842105,0.0,31,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 00:48:01,35,38,0,18,12,8,12,12,11,0,0,0,38,0.0,1.0,0.9210526315789473,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 01:03:01,29,38,0,18,12,8,9,13,6,1,0,0,38,0.0,1.0,0.7631578947368421,0.02631578947368421,28,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 01:18:02,40,38,0,18,12,8,10,13,17,0,0,0,38,0.0,1.0,1.0526315789473684,0.0,40,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 01:33:02,38,38,0,18,12,8,11,14,13,0,0,0,38,0.0,1.0,1.0,0.0,38,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 01:48:01,48,38,0,18,12,8,14,27,6,1,0,0,38,0.0,1.0,1.263157894736842,0.02631578947368421,47,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 02:03:01,25,38,0,18,12,8,9,10,5,1,0,0,38,0.0,1.0,0.6578947368421053,0.02631578947368421,24,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 02:18:02,37,38,0,18,12,8,11,11,15,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 02:33:02,64,38,0,18,12,8,33,10,21,0,0,0,38,0.0,1.0,1.6842105263157894,0.0,64,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 02:48:01,50,38,0,18,12,8,18,24,8,0,0,0,38,0.0,1.0,1.3157894736842106,0.0,50,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 03:03:01,44,38,0,18,12,8,23,13,7,0,0,0,38,0.0,1.0,1.1578947368421053,0.0,43,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 03:18:01,35,38,0,18,12,8,13,11,11,0,0,0,38,0.0,1.0,0.9210526315789473,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 03:33:01,43,38,0,18,12,8,9,28,6,0,0,0,38,0.0,1.0,1.131578947368421,0.0,43,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 03:48:01,37,38,0,18,12,8,11,14,12,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 04:03:02,34,38,0,18,12,8,17,11,6,0,0,0,38,0.0,1.0,0.8947368421052632,0.0,34,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 04:18:02,38,38,0,18,12,8,15,14,9,0,0,0,38,0.0,1.0,1.0,0.0,38,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 04:33:01,37,38,0,18,12,8,16,16,5,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 04:48:01,30,38,0,18,12,8,11,11,8,0,0,0,38,0.0,1.0,0.7894736842105263,0.0,30,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 05:03:02,25,38,0,18,12,8,9,9,7,0,0,0,38,0.0,1.0,0.6578947368421053,0.0,25,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 05:18:02,26,38,0,18,12,8,8,12,6,0,0,0,38,0.0,1.0,0.6842105263157895,0.0,26,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 05:33:02,36,38,0,18,12,8,17,11,8,0,0,0,38,0.0,1.0,0.9473684210526315,0.0,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 05:48:02,50,38,0,18,12,8,15,13,22,0,0,0,38,0.0,1.0,1.3157894736842106,0.0,50,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 06:03:01,59,38,0,18,12,8,10,11,36,1,0,0,38,0.0,1.0,1.5526315789473684,0.02631578947368421,57,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 06:18:01,36,38,0,18,12,8,12,17,7,0,0,0,38,0.0,1.0,0.9473684210526315,0.0,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 06:33:01,38,38,0,18,12,8,12,14,12,0,0,0,38,0.0,1.0,1.0,0.0,38,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 06:48:01,30,38,0,18,12,8,11,12,7,0,0,0,38,0.0,1.0,0.7894736842105263,0.0,30,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 07:03:01,35,38,0,18,12,8,18,9,7,1,0,0,38,0.0,1.0,0.9210526315789473,0.02631578947368421,34,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 07:18:01,33,38,0,18,12,8,13,14,6,0,0,0,38,0.0,1.0,0.868421052631579,0.0,33,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 07:33:01,30,38,0,18,12,8,14,9,6,1,0,0,38,0.0,1.0,0.7894736842105263,0.02631578947368421,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 07:48:02,53,38,0,18,12,8,8,39,6,0,0,0,38,0.0,1.0,1.394736842105263,0.0,53,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 08:03:01,29,38,0,18,12,8,9,10,9,1,0,0,38,0.0,1.0,0.7631578947368421,0.02631578947368421,28,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 08:18:01,45,38,0,18,12,8,15,19,10,1,0,0,38,0.0,1.0,1.1842105263157894,0.02631578947368421,44,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 08:33:01,48,38,0,18,12,8,21,13,14,0,0,0,38,0.0,1.0,1.263157894736842,0.0,48,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 08:48:02,43,38,0,18,12,8,20,14,9,0,0,0,38,0.0,1.0,1.131578947368421,0.0,43,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 09:03:01,35,38,0,18,12,8,15,14,5,1,0,0,38,0.0,1.0,0.9210526315789473,0.02631578947368421,34,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 09:18:01,31,38,0,18,12,8,10,16,5,0,0,0,38,0.0,1.0,0.8157894736842105,0.0,31,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 09:33:01,27,38,0,18,12,8,10,10,7,0,0,0,38,0.0,1.0,0.7105263157894737,0.0,27,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 09:48:01,29,38,0,18,12,8,11,12,6,0,0,0,38,0.0,1.0,0.7631578947368421,0.0,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 10:03:02,35,38,0,18,12,8,16,12,7,0,0,0,38,0.0,1.0,0.9210526315789473,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 10:18:02,32,38,0,18,12,8,9,18,5,0,0,0,38,0.0,1.0,0.8421052631578947,0.0,32,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 10:33:01,60,38,0,18,12,8,14,14,31,1,0,0,38,0.0,1.0,1.5789473684210527,0.02631578947368421,59,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 10:48:01,47,38,0,18,12,8,17,21,9,0,0,0,38,0.0,1.0,1.236842105263158,0.0,47,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 11:03:02,42,38,0,18,12,8,15,12,8,0,0,0,38,0.0,1.0,1.105263157894737,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 11:18:01,46,38,0,18,12,8,17,21,8,0,0,0,38,0.0,1.0,1.2105263157894737,0.0,46,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 11:33:01,45,38,0,18,12,8,16,10,19,0,0,0,38,0.0,1.0,1.1842105263157894,0.0,45,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 11:48:01,54,38,0,18,12,8,11,17,26,0,0,0,38,0.0,1.0,1.4210526315789473,0.0,54,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 12:03:02,40,38,0,18,12,8,14,20,6,0,0,0,38,0.0,1.0,1.0526315789473684,0.0,40,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 12:18:01,47,38,0,18,12,8,19,16,12,0,0,0,38,0.0,1.0,1.236842105263158,0.0,47,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 12:33:01,31,38,0,18,12,8,9,13,8,1,0,0,38,0.0,1.0,0.8157894736842105,0.02631578947368421,30,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 12:48:02,46,38,0,18,12,8,15,14,17,0,0,0,38,0.0,1.0,1.2105263157894737,0.0,46,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 13:03:01,65,37,1,18,12,7,16,21,27,4,1,0,38,0.02631578947368421,0.9736842105263158,1.7105263157894737,0.10526315789473684,64,0.3157894736842105,0.18421052631578946,0.47368421052631576
2026-06-11 13:18:01,53,38,0,18,12,8,9,23,21,0,0,0,38,0.0,1.0,1.394736842105263,0.0,53,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 13:33:01,48,38,0,18,12,8,12,30,6,0,0,0,38,0.0,1.0,1.263157894736842,0.0,48,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 13:48:01,37,38,0,18,12,8,13,9,14,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 14:03:01,50,38,0,18,12,8,13,13,24,0,0,0,38,0.0,1.0,1.3157894736842106,0.0,50,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 14:18:02,32,38,0,18,12,8,10,16,6,0,0,0,38,0.0,1.0,0.8421052631578947,0.0,32,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 14:33:02,31,38,0,18,12,8,13,12,6,0,0,0,38,0.0,1.0,0.8157894736842105,0.0,31,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 14:48:01,38,38,0,18,12,8,14,16,8,0,0,0,38,0.0,1.0,1.0,0.0,38,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 15:03:01,40,38,0,18,12,8,16,16,8,0,0,0,38,0.0,1.0,1.0526315789473684,0.0,40,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 15:18:02,35,38,0,18,12,8,12,13,10,0,0,0,38,0.0,1.0,0.9210526315789473,0.0,35,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 15:33:01,38,38,0,18,12,8,12,11,14,1,0,0,38,0.0,1.0,1.0,0.02631578947368421,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 15:48:01,33,38,0,18,12,8,9,16,7,1,0,0,38,0.0,1.0,0.868421052631579,0.02631578947368421,32,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 16:03:01,48,38,0,18,12,8,17,23,8,0,0,0,38,0.0,1.0,1.263157894736842,0.0,48,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 16:18:01,37,38,0,18,12,8,16,12,8,1,0,0,38,0.0,1.0,0.9736842105263158,0.02631578947368421,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 16:33:02,42,38,0,18,12,8,13,24,5,0,0,0,38,0.0,1.0,1.105263157894737,0.0,42,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 16:48:01,38,38,0,18,12,8,14,9,15,0,0,0,38,0.0,1.0,1.0,0.0,38,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 17:03:01,57,38,0,18,12,8,14,18,25,0,0,0,38,0.0,1.0,1.5,0.0,57,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 17:18:03,37,38,0,18,12,8,13,12,12,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 17:33:01,36,38,0,18,12,8,12,12,12,0,0,0,38,0.0,1.0,0.9473684210526315,0.0,36,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 17:48:01,42,38,0,18,12,8,22,10,8,0,0,0,38,0.0,1.0,1.105263157894737,0.0,40,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 18:03:01,46,38,0,18,12,8,14,13,19,0,0,0,38,0.0,1.0,1.2105263157894737,0.0,46,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 18:18:01,37,38,0,18,12,8,14,10,13,0,0,0,38,0.0,1.0,0.9736842105263158,0.0,37,0.3157894736842105,0.21052631578947367,0.47368421052631576
2026-06-11 18:33:01,29,38,0,18,12,8,11,11,7,0,0,0,38,0.0,1.0,0.7631578947368421,0.0,29,0.3157894736842105,0.21052631578947367,0.47368421052631576
