Time,sgwGtpTunnelMgmtS4S11-smCreateSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespRejSent__delta,sgwGtpTrafficS5S8-inDataByte,sgwGtpTrafficS5S8-outDataByte,sgwGtpTrafficS1uS4S12-inDataByte,sgwGtpTrafficS1uS4S12-outDataByte,sgwUplinkTraffic-sgwUplinkDroppedPackets__delta,sgwDownlinkTraffic-sgwDownlinkDroppedPackets__delta,sgwGtpTrafficS5S8-inDataPkt,sgwGtpTrafficS5S8-outDataPkt,sgwGtpTrafficS1uS4S12-inDataPkt,sgwGtpTrafficS1uS4S12-outDataPkt,session_success_rate,session_failure_rate,bearer_modification_failure_rate,total_traffic,packet_drop_rate,suspended_ue_ratio,idle_bearer_ratio,connected_ue_ratio
2026-06-19 02:18:01,221801.0,149219.0,72550.0,4251209.0,27.0,49078853153389147,5695433948101618,5695433948095268,49071927128572830,432.0,534685.0,43929453951155,20151387979906,20151387979837,43918183939213,0.6727607179408569,0.32709500858878005,6.351134465513222e-06,109541648178158863,4.175694669436579e-09,0.0002480657154340836,0.8714650386029814,0.127582709505627
2026-06-19 02:33:01,219040.0,146848.0,72155.0,4123443.0,19.0,49082140832142949,5695795562725188,5695795562719956,49075214416640448,549.0,486802.0,43932341570190,20152801050143,20152801050082,43921071071954,0.6704163623082542,0.32941471877282685,4.607799841055157e-06,109548946374228541,3.802705576191381e-09,0.00020343794354202806,0.8760905450528483,0.12292067497240183
2026-06-19 02:48:01,220349.0,147071.0,73239.0,4037338.0,13.0,49085127933899489,5696121772930909,5696121772925820,49078201136367956,326.0,485365.0,43934966748976,20154101549476,20154101549412,43923695765691,0.6674457338131782,0.33237727423314833,3.2199434379781924e-06,109555572616124174,3.789520775708453e-09,0.00019114327373138525,0.8801605802012911,0.11879791416877161
2026-06-19 03:03:01,222443.0,147661.0,74743.0,4050782.0,8.0,49087876115607534,5696429724041168,5696429724043923,49080948966906173,225.0,435892.0,43937390969016,20155320287681,20155320287626,43926119549857,0.663814999797701,0.33600967438849505,1.9749273103316842e-06,109561684530598798,3.4025347254264183e-09,0.00015043070686597415,0.8811757161112626,0.1178600836078034
2026-06-19 03:18:02,220968.0,149118.0,71801.0,4011868.0,13.0,49090334721431117,5696719533110606,5696719533109555,49083407216993059,251.0,429491.0,43939571576169,20156446492559,20156446492509,43928299727699,0.6748397958075377,0.3249384526266247,3.2403857754043753e-06,109567181004644337,3.3526247279295824e-09,0.00012206644219123531,0.8851603539934692,0.11386896722278235
2026-06-19 03:33:01,216908.0,146076.0,70763.0,3961645.0,19.0,49092565160902667,5696994018182988,5696994018183960,49085637332480550,298.0,424989.0,43941546725956,20157473630209,20157473630162,43930274452768,0.6734468069411916,0.32623508584284583,4.795987525384026e-06,109572190529750165,3.3177137170913655e-09,0.0001239058950612381,0.8874371620980746,0.11163603437594319
2026-06-19 03:48:01,215611.0,143785.0,71772.0,3933518.0,15.0,49094715336186602,5697249933064981,5697249933060060,49087787224749191,204.0,360516.0,43943446121438,20158448306663,20158448306600,43932173487954,0.6668722838816201,0.33287726507460197,3.813380287061099e-06,109577002427060834,2.8138928123812834e-09,0.0001224942372029316,0.8901953086040588,0.10885760601717147
2026-06-19 04:03:01,218890.0,146653.0,72183.0,3953407.0,11.0,49096780217989781,5697494342476115,5697494342475257,49089851765255244,348.0,427537.0,43945278225602,20159401304423,20159401304369,43934005164452,0.6699849239343962,0.32976837681027,2.7824102097254345e-06,109581620668196397,3.3376863364703563e-09,0.00011474743611197438,0.8912774240610207,0.10772553050767772
2026-06-19 04:18:02,217963.0,146592.0,71343.0,3885337.0,14.0,49098685300160506,5697724244503713,5697724244500763,49091756476707174,168.0,445624.0,43946965479802,20160263863532,20160263863481,43935691973114,0.6725545161334722,0.32731702169634297,3.603291040133713e-06,109585890265872156,3.477230299499544e-09,9.900879421660889e-05,0.8934578488810921,0.1055689252914771
2026-06-19 04:33:01,218218.0,146601.0,71566.0,3880381.0,21.0,49100511790364534,5697945438644813,5697945438646885,49093582601198193,235.0,430438.0,43948584943236,20161092764339,20161092764303,43937311006535,0.6718098415346122,0.3279564472225023,5.4118397136776e-06,109589985268854425,3.359172019686719e-09,0.00014234374575167893,0.894138785487729,0.10488974757175965
2026-06-19 04:48:01,221026.0,148835.0,72148.0,3904092.0,19.0,49102284303763731,5698167968876553,5698167968876689,49095354761876822,312.0,461243.0,43950159707841,20161901754940,20161901754927,43938885309577,0.6733823170124782,0.32642313573968673,4.866688592379483e-06,109593975003393795,3.5999122186399002e-09,0.00016330922120714333,0.8954627787274242,0.10358447729841719
2026-06-19 05:03:01,218125.0,147064.0,71012.0,3946490.0,17.0,49104062056890965,5698392438418989,5698392438403002,49097132219374224,248.0,389057.0,43951738323271,20162714682805,20162714682772,43940463535721,0.674218911174785,0.325556446991404,4.30762525687383e-06,109597979153087180,3.0362828909087e-09,0.00019505768591235835,0.8931998364435054,0.10579321327159705
2026-06-19 05:18:01,225375.0,153380.0,71929.0,4004523.0,23.0,49105825390931461,5698617401759052,5698617401756408,49098895250848942,313.0,418242.0,43953309038478,20163535152433,20163535152394,43942033832645,0.6805546311702718,0.3191525235718247,5.743505531120685e-06,109601955445295863,3.2642888995206196e-09,0.00020607226267344415,0.8929815330273786,0.10605213468499698
2026-06-19 05:33:01,229259.0,155955.0,73244.0,4091118.0,19.0,49107715761864364,5698860175386044,5698860175382577,49100785319135446,216.0,430546.0,43954986480007,20164384434028,20164384433991,43943710843539,0.6802568274309841,0.31948145983363796,4.644207280259332e-06,109606221431768431,3.3593582778627515e-09,0.00025555349693016363,0.8900689492941359,0.10882905387706598
2026-06-19 05:48:01,226960.0,154640.0,72278.0,4098236.0,22.0,49109696886617913,5699104027663300,5699104027665463,49102766101532462,269.0,467194.0,43956743502174,20165249226783,20165249226736,43945467398338,0.6813535424744448,0.31846140289037717,5.368163278054266e-06,109610671043479138,3.645427148461831e-09,0.0003201340421939853,0.8892407320239063,0.10979642023247146
2026-06-19 06:03:01,232367.0,159293.0,73000.0,4195822.0,26.0,49111803303622707,5699364245889465,5699364245876954,49104872167094228,210.0,502814.0,43958609734372,20166174146078,20166174146027,43947333126555,0.6855233316262637,0.31415820663002925,6.19664037225602e-06,109615403962483354,3.922572544262313e-09,0.00013355741299291032,0.8844997690121948,0.11446983271934022
2026-06-19 06:18:01,244927.0,171484.0,73390.0,4307773.0,38.0,49114058810907545,5699640098402726,5699640098397060,49107127265901551,370.0,590216.0,43960601216450,20167137751377,20167137751330,43949324018929,0.700143308006059,0.2996403009876412,8.82126333026369e-06,109620466273608882,4.6051673027005546e-09,3.970932772108168e-05,0.8817794788808961,0.11712345629988484
2026-06-19 06:33:01,250166.0,176109.0,73998.0,4428994.0,35.0,49116544128339745,5699928952030911,5699928952026098,49109612172490807,363.0,582975.0,43962784147620,20168171572527,20168171572453,43951506367284,0.7039685648729244,0.2957955917270932,7.902471757694863e-06,109626014204887561,4.548421971520165e-09,3.322564006822331e-05,0.8763453470708152,0.12258995446505137
2026-06-19 06:48:02,251864.0,177180.0,74636.0,4566963.0,39.0,49119261198267580,5700232354650531,5700232354652308,49112328800183702,390.0,646845.0,43965173771016,20169295251514,20169295251465,43953895343692,0.7034748912111298,0.2963345297462122,8.539591846923218e-06,109632054707754121,5.046365276968962e-09,1.2621641065771372e-05,0.8718805627152486,0.1270620606091204
2026-06-19 07:03:01,259925.0,184792.0,75088.0,4743005.0,35.0,49122213165343950,5700567333132610,5700567333115659,49115280293182811,1039.0,686416.0,43967776537018,20170508389723,20170508389656,43956497422619,0.7109435414061749,0.28888333173030684,7.379288025207648e-06,109638628124775030,5.359633896583751e-09,2.515648117430454e-05,0.865028937900829,0.13388436508972215
2026-06-19 07:18:01,271646.0,196058.0,75519.0,4938374.0,55.0,49125447886579840,5700935563822783,5700935563817134,49118514489404302,879.0,774639.0,43970635295005,20171833964969,20171833964883,43959355405780,0.7217407950052642,0.27800519794143846,1.113726906872586e-05,109645833503624059,6.045808689632047e-09,3.6075884839501524e-05,0.8597553173228469,0.13914782485942168
2026-06-19 07:33:01,282065.0,205763.0,76241.0,5100356.0,57.0,49128908659083089,5701327325405749,5701327325386111,49121974716488782,767.0,827197.0,43973694802470,20173237532278,20173237532199,43962414086097,0.7294878839983692,0.27029585379256554,1.1175690481213468e-05,109653538026363731,6.454219851878446e-09,4.375690538663133e-05,0.8540401300253864,0.14481191563043544
2026-06-19 07:48:01,287875.0,211663.0,76144.0,5219154.0,65.0,49132538168618965,5701739955013523,5701739954999208,49125603657603293,759.0,882709.0,43976910610428,20174724465061,20174724464994,43965629011253,0.7352600955275728,0.2645036908380373,1.2454125706963235e-05,109661621736234989,6.8863848005889e-09,5.757975184683164e-05,0.8504528074059167,0.14847016824181006
2026-06-19 08:03:01,299682.0,223252.0,76326.0,5413144.0,71.0,49136431311698511,5702184554396110,5702184554378656,49129496194771137,938.0,951142.0,43980366368250,20176333212618,20176333212534,43969083816684,0.7449629941070869,0.2546899713696518,1.3116222291518571e-05,109670296615244414,7.420610237424218e-09,5.580815636205231e-05,0.8446406570208619,0.15423359123935962
2026-06-19 08:18:01,307386.0,231651.0,75666.0,5396224.0,74.0,49140473493262726,5702641570599383,5702641570577837,49133537743733823,845.0,1023613.0,43983966062092,20178007843596,20178007843493,43972682487455,0.7536159747028166,0.2461595518338506,1.3713292850704492e-05,109679294378173769,7.984075508795299e-09,7.110957212133766e-05,0.8419147607932862,0.15687699126125193
2026-06-19 08:33:01,323128.0,246234.0,76814.0,5527619.0,85.0,49144755654738405,5703130789840032,5703130789821621,49137819224426467,794.0,1148630.0,43987793210241,20179802288961,20179802288870,43976508486691,0.762032383451759,0.23772003664182614,1.537732611455312e-05,109688836458826525,8.957208624392172e-09,7.559733465397249e-05,0.8367800711700085,0.16205137224590424
2026-06-19 08:48:01,335665.0,257888.0,77701.0,5667982.0,97.0,49149281004309139,5703650246981835,5703650246963957,49142343819853330,879.0,1269132.0,43991848565488,20181699273515,20181699273414,43980562572159,0.7682898127597456,0.2314837710217032,1.711367467292592e-05,109698925318108261,9.895998654790393e-09,8.159130760076911e-05,0.8320254302299408,0.16683421108133115
2026-06-19 09:03:01,349170.0,270977.0,78106.0,5794355.0,96.0,49154031211026249,5704209295504097,5704209295487437,49147093233582624,1513.0,1360513.0,43996120062474,20183708910148,20183708910054,43984832708342,0.7760603717386946,0.2236904659621388,1.6567849225668776e-05,109709543035600407,1.061194617218862e-08,0.00011980057811458464,0.8264311824162798,0.1723792087632587
2026-06-19 09:18:02,360455.0,282308.0,77969.0,5822006.0,137.0,49158914258828366,5704792718361868,5704792718338973,49151975467361940,1355.0,1438129.0,44000535107497,20185826993246,20185826993118,43989246315107,0.7831990123593792,0.2163071673301799,2.353140824657343e-05,109720475162891147,1.121430276479621e-08,0.0001563182455575734,0.8242442810457516,0.17455690673777613
2026-06-19 09:33:01,367682.0,290526.0,77054.0,5821179.0,129.0,49163948024829773,5705387532463418,5705387532430095,49157008269186106,1201.0,1862671.0,44005092702999,20187988377402,20187988377243,43993802047747,0.7901556236095322,0.20956696275585968,2.2160459247173125e-05,109731731358909392,1.451897850524219e-08,0.00015125056718962696,0.8197409827944866,0.1790363658308163
2026-06-19 09:48:01,378598.0,300698.0,77793.0,5960075.0,122.0,49169203292587143,5706012761507276,5706012761472439,49162262642462026,1512.0,1619175.0,44009863875088,20190245572929,20190245572780,43998571600233,0.7942408570568255,0.20547652127058252,2.046954107121135e-05,109743491458028884,1.2623261543293663e-08,0.0001705491988755935,0.8174581538629301,0.18134100398658753
2026-06-19 10:03:01,388653.0,310235.0,78288.0,6027905.0,133.0,49174615180083429,5706656597871963,5706656597839989,49167673614203827,1968.0,1693248.0,44014782721912,20192584946096,20192584945956,44003488753942,0.798231327173597,0.201434184220886,2.2064050445386913e-05,109755601989999208,1.320226297629211e-08,0.00019602003355133598,0.8124592076000774,0.18621295373319394
2026-06-19 10:18:01,394637.0,316722.0,77828.0,6110066.0,134.0,49180155711315866,5707331448664065,5707331448624302,49173213205999613,1724.0,1776559.0,44019833473067,20195006158041,20195006157909,44008537728502,0.802565395540712,0.1972141486986775,2.1931023331008208e-05,109768031814603846,1.3847573464880162e-08,0.0001455661461666065,0.8099042978525813,0.18882051997440463
2026-06-19 10:33:01,399962.0,321710.0,78146.0,6174983.0,137.0,49185859170746094,5708030581928164,5708030581885197,49178915706061013,2328.0,1756887.0,44025030722550,20197508094986,20197508094823,44013733221628,0.8043514133842715,0.19538356143833663,2.2186295897494777e-05,109780836040620468,1.3697447806680766e-08,0.00017873561216189812,0.8069019425927544,0.19182117956415776
2026-06-19 10:48:01,399586.0,322218.0,77262.0,6232676.0,129.0,49191724909454235,5708749306788272,5708749306748345,49184780453462646,1454.0,1810011.0,44030382839776,20200129734169,20200129734019,44019083529511,0.8063796028889901,0.19335512255184115,2.0697369797499502e-05,109794003976453498,1.4102521342023043e-08,0.0001844117642613024,0.8048220367258725,0.19392408583914156
2026-06-19 11:03:01,401180.0,323575.0,77498.0,6256218.0,168.0,49197722630388274,5709478337346064,5709478337319860,49190777174696217,1758.0,1844580.0,44035861060622,20202761116187,20202761116075,44024559906605,0.8065581534473304,0.19317513335659803,2.6853284204610518e-05,109807456479750415,1.4372198218580816e-08,0.00018256104479233304,0.8021555585231288,0.1967193327620128
2026-06-19 11:18:01,406978.0,328904.0,77976.0,6304866.0,131.0,49203788131944840,5710226044613090,5710226044573591,49196841647299502,1382.0,1912758.0,44041411059917,20205442096227,20205442096049,44030107992886,0.8081616205298566,0.19159758021318105,2.077760256919021e-05,109821081868431023,1.4898071266216865e-08,0.00015379071496097183,0.800173933905116,0.19861920061998767
2026-06-19 11:33:02,402878.0,325341.0,77432.0,6270687.0,152.0,49209897577669276,5710983506606888,5710983506574306,49202950117998668,2567.0,1898292.0,44047006285084,20208159772796,20208159772641,44035701319608,0.8075422336290391,0.19219714156642953,2.4239768306088312e-05,109834814708849138,1.4792789036287204e-08,0.0001791534622535699,0.7995430446819055,0.19926532025563243
2026-06-19 11:48:01,403318.0,325311.0,77937.0,6266244.0,129.0,49216110074428806,5711760094824361,5711760094790751,49209161601380243,2215.0,1895670.0,44052685109689,20210917394075,20210917393907,44041378249153,0.806586861979877,0.193239577702954,2.0586494876356554e-05,109848791865424161,1.47677059987687e-08,0.0001657028285472833,0.7987664105303056,0.2001524466022635
2026-06-19 12:03:02,407281.0,328589.0,78590.0,6301303.0,133.0,49222378328637409,5712540935626761,5712540935601140,49215428836803166,1564.0,1984636.0,44058412236486,20213678054088,20213678053929,44047103392318,0.8067869603541535,0.1929625983043648,2.1106745700056006e-05,109862889036668476,1.545285632508754e-08,0.00018382574524765244,0.7969985089947328,0.2018647765763811
2026-06-19 12:18:01,407795.0,330157.0,77563.0,6357272.0,121.0,49228637639144008,5713318536825783,5713318536784566,49221687194395290,1657.0,1836698.0,44064118203929,20216435468595,20216435468404,44052807523290,0.8096151252467538,0.19020095881509091,1.9033321210733158e-05,109876961907149647,1.4300722737056716e-08,0.0001899091902483138,0.7969240408049474,0.2018463393496364
2026-06-19 12:33:01,395927.0,317921.0,77883.0,6323216.0,119.0,49234915795455159,5714098591371484,5714098591320253,49227964387061492,2448.0,1797726.0,44069829306099,20219223528746,20219223528546,44058516829149,0.802978831956396,0.1967105047142529,1.881953739995597e-05,109891077365208388,1.4001858141581568e-08,0.00017375433252650885,0.798839685113199,0.19993382226291598
2026-06-19 12:48:01,377289.0,299244.0,77913.0,6155983.0,127.0,49241127466451205,5714869525464321,5714869525407796,49234175106885791,2641.0,1704251.0,44075469593049,20221947186116,20221947185910,44064155414823,0.7931426572203272,0.20650747835213853,2.063033637357348e-05,109905041624209113,1.3274578330345853e-08,0.0001423246151936069,0.8017429981193809,0.19701511971922683
2026-06-19 13:03:01,369186.0,290741.0,78355.0,6104651.0,108.0,49247491511099322,5715639068701956,5715639068654561,49240538260644342,1740.0,1613204.0,44081237023128,20224726817849,20224726817685,44069921231939,0.787519028348854,0.2122371920928746,1.7691429043200013e-05,109919307909100181,1.2557825163178955e-08,0.00014122299110295156,0.8014387772205687,0.19742518598156814
2026-06-19 13:18:01,358692.0,281002.0,77575.0,5930284.0,108.0,49253836709947976,5716395292364416,5716395292326549,49246882576936362,1244.0,1572765.0,44086979728782,20227532510885,20227532510723,44075662365940,0.7834074916641576,0.21627189901085053,1.8211606729121235e-05,109933509871575303,1.223788726521432e-08,0.00010797575868178327,0.8023024385522344,0.19649611059150945
2026-06-19 13:33:01,363424.0,285263.0,78041.0,5942853.0,113.0,49260351346463251,5717168603445076,5717168603404778,49253396287062837,2768.0,1645685.0,44092870769075,20230345953668,20230345953513,44081551760535,0.7849316500836488,0.2147381570837369,1.9014436332179173e-05,109948084840375942,1.2814953422457756e-08,0.00014270272896197428,0.799594466261133,0.19919782848953715
2026-06-19 13:48:01,368148.0,290133.0,77918.0,6038884.0,134.0,49267086897897498,5717970694893114,5717970694864569,49260130906732602,1636.0,1654089.0,44098960937002,20233265318778,20233265318613,44087640275922,0.7880879428925324,0.2116485761161272,2.218953038342846e-05,109963159194387783,1.286968281445646e-08,0.00014512910443248474,0.7965149146018764,0.20231601862490173
2026-06-19 14:03:01,363196.0,286621.0,76450.0,5947369.0,109.0,49273943976147107,5718764932618433,5718764932575299,49266987090561156,2103.0,1595751.0,44105150524603,20236214517149,20236214517004,44093828268080,0.789163426909988,0.21049240630403418,1.83274318442323e-05,109978460931901995,1.2418096817207187e-08,0.0001314010829261662,0.7952795288540826,0.20348892530528095
2026-06-19 14:18:02,366460.0,288179.0,78219.0,6031516.0,118.0,49280964755534289,5719570728003010,5719570727963549,49274006982837508,1922.0,1571079.0,44111499468989,20239238051738,20239238051573,44100175643244,0.7863859629973258,0.2134448507340501,1.9563904000254664e-05,109994113194338356,1.2223165371570432e-08,0.0001070370046523408,0.7950584489370058,0.20368840472651292
2026-06-19 14:33:01,357617.0,280453.0,77068.0,6009276.0,128.0,49287973444726291,5720374493626391,5720374493585596,49281014758915906,1502.0,1566085.0,44117842469598,20242253709867,20242253709666,44106517078696,0.7842272598897704,0.21550429649597194,2.1300402910433803e-05,110009737190854184,1.2179324058472564e-08,0.00012196811362007385,0.7942968796789842,0.20438392550609238
2026-06-19 14:48:01,356309.0,278756.0,77460.0,6038894.0,136.0,49295100019822937,5721200517339536,5721200517290046,49288140397995679,2400.0,1631681.0,44124289639410,20245329702912,20245329702723,44112962618153,0.7823434154062906,0.21739557518895117,2.25206801112919e-05,110025641452448198,1.26940690553218e-08,0.00014299885149343485,0.7949814404597977,0.20373573210143586
2026-06-19 15:03:01,350637.0,273602.0,76958.0,5892482.0,120.0,49301978089870062,5722010198871378,5722010198790346,49295017501701551,1664.0,1618785.0,44130528263855,20248403781800,20248403781529,44119199624429,0.7802998542652373,0.21948054540735862,2.036493280760128e-05,110041015989233337,1.2586350338017567e-08,0.00012206847287819375,0.7952188154625798,0.20343991970607117
2026-06-19 15:18:01,353209.0,276092.0,77031.0,5928698.0,110.0,49308935311874093,5722816240697763,5722816240651837,49301973770872947,1519.0,1604682.0,44136833047708,20251498858575,20251498858391,44125502804604,0.7816675113035059,0.21808900679201265,1.855382075457377e-05,110056541564096640,1.2473861989693335e-08,9.352194598051727e-05,0.7961604401439347,0.20257004341228396
2026-06-19 15:33:02,349642.0,272389.0,77172.0,5924001.0,107.0,49315911356903130,5723626308494918,5723626308446856,49308948846635999,2110.0,1609813.0,44143141725672,20254549893172,20254549892964,44131809872870,0.7790511437413126,0.22071719072651455,1.8062117140088263e-05,110072112820480903,1.2516479973014558e-08,9.348584594135724e-05,0.7954821133250068,0.20318997831731508
2026-06-19 15:48:01,348954.0,271827.0,77024.0,5959804.0,119.0,49322891042948245,5724434814065342,5724434814026821,49315927628329464,1225.0,1521994.0,44149439185827,20257571667766,20257571667561,44138105811961,0.7789765986347771,0.22072823352075058,1.996709958918112e-05,110087688299369872,1.1825987638243902e-08,0.00011287055402887681,0.7958537110976756,0.20287654369294394
2026-06-19 16:03:01,351699.0,274432.0,77191.0,5954248.0,133.0,49329735251269653,5725251187623892,5725251187586242,49322770955104397,1899.0,1513354.0,44155620693061,20260600622032,20260600621853,44144285805981,0.7803036118953992,0.21948029422887186,2.233699368921147e-05,110103008581584184,1.1762459014277464e-08,0.00011587380890753571,0.7941698492702959,0.20460003972816304
2026-06-19 16:18:01,358238.0,280937.0,77222.0,6117341.0,120.0,49336582937119590,5726069246103508,5726069246050208,49329617764356505,1412.0,1524359.0,44161799335801,20263557675875,20263557675717,44150462925519,0.7842188712531892,0.21556060496094775,1.9616365999541306e-05,110118339193629811,1.1842427589056364e-08,0.00012329047235286333,0.7995807623128643,0.1991592191202473
2026-06-19 16:33:01,361927.0,284419.0,77406.0,6130364.0,119.0,49343203853695511,5726857194372154,5726857194316933,49336237814173076,2095.0,1523385.0,44167768299445,20266437365937,20266437365688,44156430365984,0.7858463170749903,0.21387185813713816,1.9411571645664108e-05,110133156056557674,1.1838542966899917e-08,0.00015628921318900626,0.8001667767552656,0.1985263730533352
2026-06-19 16:48:01,369200.0,291625.0,77478.0,6137334.0,100.0,49349818996148715,5727652677775906,5727652677740004,49342852074938452,1860.0,1564598.0,44173742283980,20269305556791,20269305556640,44162402786100,0.7898835319609967,0.20985373781148428,1.6293719716085192e-05,110147976426603077,1.215488623520222e-08,0.00010646896429690745,0.7985601104670843,0.20013765987214727
2026-06-19 17:03:01,375155.0,297822.0,77247.0,6204241.0,122.0,49356385606194064,5728448423753348,5728448423717950,49349417781730344,1745.0,1651407.0,44179683094085,20272147664763,20272147664595,44168341945131,0.7938638696005651,0.20590689181804853,1.9663968566017986e-05,110162700235395706,1.2825837841018996e-08,0.00014816278150928488,0.7975397125398465,0.20120356069585624
2026-06-19 17:18:01,381414.0,303427.0,77904.0,6338698.0,112.0,49362989163948398,5729236824119958,5729236824087754,49356020371043158,1499.0,1721498.0,44185659206606,20274962701927,20274962701778,44174316336207,0.7955318892332216,0.20425049945728263,1.7669243746901965e-05,110177483183199268,1.3365901201916485e-08,0.0001541217082670585,0.7978438622988386,0.20090288387153732
2026-06-19 17:33:02,382306.0,302984.0,79223.0,6380862.0,128.0,49369561156358541,5730044002618725,5730044002589983,49362591437302483,1801.0,1685623.0,44191611108671,20277795412499,20277795412376,44180266553203,0.7925169890088045,0.20722405612258243,2.005998562576655e-05,110192240598869732,1.3088165150574032e-08,0.00016451919265945275,0.798081986380229,0.20077772709257197
2026-06-19 17:48:01,383722.0,303526.0,80097.0,6429343.0,115.0,49376071688149406,5730850826076726,5730850826045855,49369101027920482,2046.0,1693088.0,44197514956430,20280611652412,20280611652252,44186168708105,0.7910049462892407,0.20873705443003007,1.788674208235585e-05,110206874368192469,1.3146188087947635e-08,0.00013605543885354603,0.7993968477263569,0.19941092480320552
2026-06-19 18:03:01,378971.0,301414.0,77484.0,6363548.0,113.0,49382421246687892,5731647715372773,5731647715344216,49375449675629963,1716.0,1656732.0,44203283857122,20283365891991,20283365891843,44191935952316,0.7953484567420727,0.20445891638146454,1.7757389431178958e-05,110221166353034844,1.2859979083059424e-08,0.00012545102630887237,0.7988054229815703,0.19999880522832086
2026-06-19 18:18:02,384836.0,306965.0,77784.0,6479221.0,109.0,49388753015945766,5732445970362593,5732445970330126,49381780498408426,1122.0,1764875.0,44209040797969,20286110447115,20286110446940,44197691129155,0.7976514671184608,0.20212246255547817,1.682301005012794e-05,110235425455046911,1.3692133184306753e-08,0.00015964406832766126,0.799016181806041,0.19985199353665323
2026-06-19 18:33:01,380849.0,302569.0,78205.0,6485860.0,108.0,49395114291606148,5733237986121312,5733237986078986,49388140839379807,2262.0,1706672.0,44214819219756,20288858563025,20288858562867,44203467844595,0.7944592213711996,0.20534385018734458,1.665160826783187e-05,110249731103186253,1.3247960746750483e-08,0.00013264536590745825,0.7993700390575784,0.19943603363528783
2026-06-19 18:48:01,375608.0,297763.0,77735.0,6452942.0,137.0,49401426540838149,5734030381832450,5734030381794552,49394452203483614,1252.0,1661239.0,44220561506006,20291582849377,20291582849204,44209208470633,0.7927493557112735,0.20695778577666077,2.123062627868033e-05,110263939507948765,1.2886234944573244e-08,0.00016243757702745195,0.8003824233485759,0.19850169963354677
2026-06-19 19:03:01,377947.0,300427.0,77397.0,6516533.0,143.0,49407767306393062,5734833531394341,5734833531351348,49400792042171480,2681.0,1729403.0,44226339288645,20294320490282,20294320490123,44214984523113,0.7948918763742007,0.20478268116958198,2.1944184123674354e-05,110278226411310231,1.3423889580920068e-08,0.00015188335358444713,0.797616579083008,0.20129309317894836
2026-06-19 19:18:01,381214.0,303445.0,77709.0,6571280.0,111.0,49414150300731732,5735647071110871,5735647071070085,49407174129894730,1889.0,1687283.0,44232159643455,20297080885366,20297080885199,44220803191640,0.7959964744211913,0.2038461336677037,1.6891686246819493e-05,110292618572807418,1.3089574875548316e-08,0.0001771154882285177,0.7986789592733388,0.20018664102709122
2026-06-19 19:33:01,377820.0,300547.0,77139.0,6583002.0,145.0,49420478646236934,5736481286066165,5736481286029184,49413501596105764,2526.0,1688613.0,44237942363020,20299837435940,20299837435786,44226584222925,0.7954766820178921,0.2041686517389233,2.2026425026150683e-05,110306942814438047,1.3103083433671113e-08,0.00012046920524531844,0.7958602857535904,0.20304117815908182
2026-06-19 19:48:01,376540.0,297746.0,78699.0,6672678.0,114.0,49426737582216136,5737314293607028,5737314293565099,49419759641660865,1130.0,1696588.0,44243675384979,20302600360837,20302600360651,44232315549746,0.7907420194401658,0.20900568332713657,1.708459482085004e-05,110321125811049128,1.3152326672979584e-08,0.00012491857985420218,0.8011770030349462,0.19772677927184365
2026-06-19 20:03:02,373407.0,295098.0,78185.0,6574230.0,104.0,49432934423158466,5738136732826066,5738136732778718,49425955643071224,1246.0,1620990.0,44249349147984,20305346192897,20305346192728,44237987691783,0.7902851312374969,0.20938279143133365,1.5819343101777697e-05,110335163531834474,1.2565923815674532e-08,0.00011900724159065079,0.7976768131035789,0.2011594280511969
2026-06-19 20:18:01,383013.0,305308.0,77614.0,6508760.0,118.0,49439422589050090,5738980698080389,5738980698034964,49432442898875219,1819.0,1739786.0,44255276519057,20308232288879,20308232288698,44243913323169,0.7971217687128113,0.20264064144036886,1.812941328302165e-05,110349826884040662,1.34887206963874e-08,0.000136689963390862,0.7912324946111695,0.2075666809299672
2026-06-19 20:33:01,385889.0,307727.0,78066.0,6635172.0,116.0,49446440383518811,5739881629226114,5739881629169173,49439459740168929,1623.0,1798576.0,44261671252412,20311317758330,20311317758112,44250306258225,0.7974495256407931,0.20230169815672383,1.7482591257619246e-05,110365663382083027,1.394048394772752e-08,0.00013942057402713362,0.7868345909463661,0.21200529798181303
2026-06-19 20:48:01,375874.0,298079.0,77673.0,6535224.0,109.0,49453723794797471,5740803120336302,5740803120297147,49446742196048675,1603.0,1813099.0,44268312384837,20314544688970,20314544688765,44256945578466,0.7930290469678669,0.20664637617925155,1.667884681535017e-05,110382072231479595,1.4050645892764227e-08,0.0001461733586503622,0.7801901126729548,0.21861923759519725
2026-06-19 21:03:02,371886.0,293692.0,78032.0,6669508.0,121.0,49461344836261644,5741765613526793,5741765613482701,49454362290273031,2334.0,1777839.0,44275272917326,20317906275366,20317906275174,44263904333081,0.7897366397229258,0.2098277429104618,1.8142267765478352e-05,110399238353544169,1.3781096501289984e-08,0.00015863433463912893,0.7769736688395131,0.2217928323719799
