Time,subscriber-count,pdp-active,eps-active-bearer,eps-active-ipv6-bearer,pdp-created__delta,pdp-create-attempted__delta,pdp-create-failed__delta,eps-bearer-creation__delta,eps-bearer-creation-attempted__delta,eps-bearer-creation-failed__delta,uplink_bytes__delta,downlink_bytes__delta,uplink_packets__delta,downlink_packets__delta,uplink_dropped-packets__delta,downlink_dropped-packets__delta,pdn-suspended-connections,pdn-pgw-connections,pdp_success_rate,pdp_failure_rate,eps_success_rate,eps_failure_rate,total_traffic,ul_dl_traffic_ratio,total_packets,drop_rate_ul,drop_rate_dl,suspended_connection_ratio
2026-06-06 09:18:01,668461,36595,636292,142727,11138.0,28250.0,17113.0,115365.0,227147.0,111779.0,539221390932.0,5642818605883.0,1915506018.0,4960478076.0,32903683.0,187853494.0,82,665186,0.3942654867256637,0.6057699115044248,0.5078869630679692,0.49209982962574894,6182039996815.0,0.09555887378159332,6875984094.0,0.017177540916501574,0.037870038153959576,0.0001232737910900109
2026-06-06 09:33:01,672132,38048,638611,143205,12191.0,29427.0,17235.0,114815.0,227628.0,112815.0,571936882661.0,5887058668204.0,2023131148.0,5188235138.0,35282395.0,200844346.0,72,668967,0.4142794032691066,0.5856866143337751,0.5043975257876887,0.4956112604776214,6458995550865.0,0.09715155137658653,7211366286.0,0.01743949967597454,0.038711496425627115,0.00010762862742108355
2026-06-06 09:48:01,674954,38992,640414,143807,12145.0,28693.0,16547.0,114682.0,227134.0,112460.0,598465679278.0,6045924933953.0,2102036989.0,5345600388.0,34530763.0,204708344.0,102,671764,0.4232739692607953,0.5766911790332137,0.504908996451434,0.49512622504776915,6644390613231.0,0.09898662087534485,7447637377.0,0.01642728609472628,0.03829473382625772,0.00015183903871002316
2026-06-06 10:03:01,677332,40321,641478,144225,11575.0,28501.0,16927.0,114865.0,227936.0,113065.0,634452074155.0,6259716841815.0,2211126596.0,5551493259.0,38280093.0,208224052.0,106,674097,0.4061261008385671,0.5939089856496264,0.5039353151761898,0.4960383616453741,6894168915970.0,0.10135475616354575,7762619855.0,0.0173124836313081,0.03750775553269928,0.000157247399113184
2026-06-06 10:18:02,679549,40942,643115,144670,11712.0,29568.0,17856.0,114154.0,227613.0,113450.0,641801913877.0,6432665901676.0,2290218373.0,5719120738.0,36210216.0,214140996.0,116,676340,0.3961038961038961,0.6038961038961039,0.5015267142034945,0.4984337449969905,7074467815553.0,0.0997723064880117,8009339111.0,0.01581081368785264,0.037442992692419706,0.00017151137002099535
2026-06-06 10:33:02,681367,41806,644064,145041,12768.0,30401.0,17634.0,112843.0,226466.0,113629.0,671318758169.0,6645239109821.0,2377058365.0,5914381077.0,39681461.0,221156661.0,143,678176,0.4199861846649781,0.5800467089898359,0.4982778871883638,0.5017486068548921,7316557867990.0,0.10102251357319225,8291439442.0,0.016693515642810058,0.03739303540315314,0.0002108597178313594
2026-06-06 10:48:01,683015,42413,645121,145108,11749.0,28894.0,17144.0,112491.0,225640.0,113143.0,689897239092.0,6751563833768.0,2437264442.0,6013454104.0,42559361.0,225468683.0,120,679846,0.40662421263930226,0.5933411780992593,0.49854192519056906,0.5014314837794718,7441461072860.0,0.10218332464568779,8450718546.0,0.017461938174044064,0.03749403904987382,0.00017651056268625542
2026-06-06 11:03:01,684383,43001,646032,145422,12275.0,30506.0,18231.0,114404.0,228256.0,113847.0,729041837988.0,6915243391842.0,2537655319.0,6177540204.0,47948621.0,237110421.0,114,681382,0.4023798596997312,0.5976201403002688,0.5012091686527408,0.4987689261180429,7644285229830.0,0.10542533309067037,8715195523.0,0.018894851732226128,0.03838265930612145,0.00016730703188519802
2026-06-06 11:18:01,685864,42907,647551,145624,12403.0,30312.0,17909.0,114122.0,227181.0,113066.0,725646389650.0,7069466489193.0,2588580240.0,6316571475.0,51646611.0,243197647.0,119,682814,0.40917788334652944,0.5908221166534706,0.5023395442400553,0.49769126819584386,7795112878843.0,0.10264514171745294,8905151715.0,0.019951713376286918,0.03850152696958123,0.00017427879334635786
2026-06-06 11:33:01,686770,43283,648071,145665,12303.0,29850.0,17550.0,112537.0,226961.0,114432.0,734801099217.0,7186456725366.0,2633569826.0,6424671796.0,45944437.0,247061101.0,134,683725,0.4121608040201005,0.5879396984924623,0.4958428981190601,0.5041923502275721,7921257824583.0,0.10224803784365337,9058241622.0,0.01744568780611477,0.038455054023743315,0.00019598522797908516
2026-06-06 11:48:01,687814,43282,649101,146225,12499.0,30432.0,17930.0,112663.0,226296.0,113623.0,751503852700.0,7307613852051.0,2696816001.0,6541121569.0,48610409.0,254254262.0,111,684717,0.4107189800210305,0.5891824395373291,0.4978567893378584,0.502099020751582,8059117704751.0,0.1028384733943048,9237937570.0,0.018025111458095357,0.038870132486907766,0.00016211076985090192
2026-06-06 12:03:01,688163,43258,649391,146227,12422.0,29754.0,17334.0,113020.0,227018.0,113990.0,763303314965.0,7382933915389.0,2734862927.0,6606917070.0,50202747.0,258177402.0,124,684978,0.41749008536667337,0.5825771324863884,0.4978459857808632,0.5021187747227092,8146237230354.0,0.10338753180141154,9341779997.0,0.018356586176357204,0.03907683406112437,0.00018102771183892038
2026-06-06 12:18:01,688189,43069,649528,146436,12860.0,31278.0,18416.0,113923.0,227482.0,113565.0,768503790189.0,7458805148905.0,2764896252.0,6669708362.0,53165402.0,253363905.0,120,684918,0.41115160815908947,0.5887844491335763,0.5008000633017118,0.4992263124115315,8227308939094.0,0.10303309643392698,9434604614.0,0.019228714987603087,0.03798725390206199,0.00017520345501213284
2026-06-06 12:33:02,687421,42884,648966,146367,13635.0,32534.0,18899.0,112252.0,226480.0,114225.0,759242730164.0,7491613945052.0,2750614794.0,6687090080.0,43851137.0,259887690.0,93,684101,0.41910001844224504,0.580899981557755,0.4956375838926175,0.5043491699046273,8250856675216.0,0.10134568275043837,9437704874.0,0.01594230391534788,0.03886409288507745,0.00013594483855454092
2026-06-06 12:48:01,686254,42600,648066,145841,12746.0,30983.0,18238.0,110761.0,224429.0,113682.0,755474083229.0,7514972281697.0,2745869545.0,6695151236.0,48703078.0,265491110.0,92,682947,0.4113868895846109,0.5886453861795178,0.49352356424526245,0.506538816284883,8270446364926.0,0.10052919091517952,9441020781.0,0.017736850641241954,0.039654236422987356,0.00013471030694914833
2026-06-06 13:03:01,686108,42165,648334,146149,12674.0,30716.0,18041.0,113325.0,227739.0,114401.0,763963881196.0,7671474899425.0,2796410774.0,6823318336.0,47925205.0,276840294.0,111,682798,0.412618830576898,0.5873486131006641,0.49760910515985407,0.5023338119514005,8435438780621.0,0.09958500695260847,9619729110.0,0.017138113415093,0.04057267745216922,0.00016256638127235288
2026-06-06 13:18:01,685935,41847,648500,146277,12901.0,31486.0,18588.0,113841.0,226865.0,113027.0,775393844598.0,7744657859014.0,2828104282.0,6892888972.0,40966528.0,281999046.0,98,682664,0.4097376611827479,0.5903576192593534,0.5018006303308135,0.49821259339254625,8520051703612.0,0.10011983211053278,9720993254.0,0.014485508282257888,0.040911589776873605,0.00014355524826268853
2026-06-06 13:33:01,686042,41659,648813,146679,16764.0,35448.0,18681.0,112655.0,226691.0,114045.0,779101730922.0,7877315214116.0,2862620648.0,6999367933.0,37996311.0,293477461.0,110,682809,0.47291807718348,0.5269972918077184,0.49695400346727486,0.5030856981529924,8656416945038.0,0.09890447566778392,9861988581.0,0.013273260998290683,0.04192913757488565,0.00016109922394110212
2026-06-06 13:48:01,685545,40584,649450,146972,15585.0,34587.0,19004.0,113228.0,226619.0,113392.0,786116112714.0,8035869390489.0,2909008639.0,7123161207.0,43621672.0,297192699.0,87,682608,0.450602827652008,0.5494549975424292,0.4996403655474607,0.5003640471452084,8821985503203.0,0.09782589468719118,10032169846.0,0.014995373824326412,0.041722023461710486,0.00012745235918711764
2026-06-06 14:03:01,685662,39994,650222,147418,13226.0,32280.0,19054.0,113855.0,227437.0,113577.0,790250543369.0,8163112580784.0,2942743102.0,7206481309.0,46058219.0,292261546.0,82,682577,0.409727385377943,0.590272614622057,0.5006001661998707,0.4993778496902439,8953363124153.0,0.09680750272013312,10149224411.0,0.015651457637840382,0.04055537417893551,0.00012013296668361225
2026-06-06 14:18:01,685984,39125,651453,147542,12164.0,31381.0,19216.0,114490.0,228055.0,113547.0,818733848534.0,8300756678403.0,3000850579.0,7285523213.0,47465534.0,281988915.0,86,682907,0.38762308403173895,0.6123450495522769,0.5020280195566859,0.4978930521146215,9119490526937.0,0.0986336403118755,10286373792.0,0.015817360028574753,0.03870537595664099,0.00012593222796076185
2026-06-06 14:33:01,686623,38604,652657,147532,12164.0,31118.0,18953.0,114084.0,227661.0,113587.0,832663571024.0,8541220515764.0,3056356833.0,7487786472.0,47952240.0,286478848.0,63,683618,0.39089915804357606,0.6090687062150524,0.5011134977005284,0.4989304272580723,9373884086788.0,0.09748765641716012,10544143305.0,0.01568934604829239,0.03825948417082479,9.21567308058009e-05
2026-06-06 14:48:01,687607,38382,653828,147588,12071.0,30980.0,18910.0,115649.0,229387.0,113744.0,844297939742.0,8674494990393.0,3087586767.0,7591589715.0,53128163.0,293350378.0,69,684556,0.3896384764364106,0.6103938024531956,0.5041654496549499,0.49586070701478285,9518792930135.0,0.09733107698800444,10679176482.0,0.01720701862303324,0.03864149526157579,0.00010079525999333875
2026-06-06 15:03:01,690291,38574,656445,147776,16228.0,35023.0,18794.0,120691.0,234561.0,113867.0,847206852045.0,8840022999225.0,3149147964.0,7759979827.0,45496182.0,305414922.0,65,687348,0.4633526539702481,0.5366187933643606,0.5145399277799805,0.4854472823700445,9687229851270.0,0.09583762984771353,10909127791.0,0.014447140153494548,0.03935769535602943,9.456636230846675e-05
2026-06-06 15:18:01,689925,38196,656419,147767,12311.0,30785.0,18476.0,116703.0,229171.0,112476.0,834557780975.0,8703560958588.0,3116672491.0,7627896376.0,58771819.0,300733959.0,62,686979,0.3999025499431541,0.6001624167614098,0.5092398252833037,0.4907950831475187,9538118739563.0,0.09588693466339464,10744568867.0,0.01885723288851013,0.03942554331836665,9.0250211432955e-05
2026-06-06 15:33:01,690356,37885,657140,148020,13100.0,31949.0,18846.0,115283.0,229373.0,114092.0,853551038173.0,8782106419796.0,3128299222.0,7681244011.0,55327044.0,298666432.0,74,687432,0.4100284828946133,0.5898776174528154,0.5026005676343772,0.49740815178769954,9635657457969.0,0.0971920627435106,10809543233.0,0.017685982086019264,0.0388825601129572,0.00010764701090435127
2026-06-06 15:48:01,690258,37953,656927,147848,13271.0,31921.0,18653.0,114588.0,227527.0,112934.0,850384512283.0,8705741752495.0,3100197938.0,7617820903.0,49802425.0,298079553.0,64,687310,0.4157451207668933,0.5843488612512139,0.5036237457532513,0.49635427883284183,9556126264778.0,0.09768087963777311,10718018841.0,0.016064272667740867,0.03912924139272062,9.311664314501463e-05
2026-06-06 16:03:01,690830,38791,656647,147225,12098.0,31166.0,19067.0,118575.0,232312.0,113732.0,835847350455.0,8637516837944.0,3069741640.0,7579972627.0,43133927.0,307050377.0,87,687865,0.3881794262978887,0.611788487454277,0.5104127208237198,0.48956575639657013,9473364188399.0,0.09676940330618886,10649714267.0,0.014051321595911244,0.04050811158687843,0.00012647830606296294
2026-06-06 16:18:02,690672,38201,656949,147359,12974.0,32006.0,19031.0,117756.0,231622.0,113876.0,804669793419.0,8303344027823.0,2954811254.0,7307589864.0,45703693.0,306974155.0,70,687529,0.40536149471974003,0.5946072611385366,0.5083973025014895,0.4916458712902919,9108013821242.0,0.09690912368832334,10262401118.0,0.01546755074055231,0.04200757851946137,0.0001018138871233068
2026-06-06 16:33:01,691479,38714,657187,147442,11999.0,30316.0,18321.0,115433.0,228884.0,113457.0,776226454249.0,8051107006209.0,2851500578.0,7078168427.0,46651451.0,297857314.0,82,688237,0.3957975986277873,0.6043343449003826,0.5043297041296028,0.49569651002254417,8827333460458.0,0.09641238821572927,9929669005.0,0.01636031616473339,0.04208112834159322,0.00011914500382862299
2026-06-06 16:48:01,691585,39222,656841,147042,13064.0,31516.0,18449.0,115111.0,229102.0,113971.0,788438672824.0,8024291202525.0,2869539059.0,7070683013.0,52824407.0,299348747.0,87,688468,0.41451960908744767,0.5853852011676609,0.5024443261080217,0.4974683765309775,8812729875349.0,0.09825648807160717,9940222072.0,0.018408673279536634,0.04233660969521955,0.0001263675290645317
2026-06-06 17:03:01,692275,39540,657204,147199,15364.0,33519.0,18154.0,116695.0,231282.0,114588.0,802008792816.0,8040095913315.0,2863557171.0,7088841608.0,54205619.0,294989011.0,87,689157,0.45836689638712375,0.5416032697872848,0.504557207218893,0.4954471165071212,8842104706131.0,0.09975114743193715,9952398779.0,0.018929469803835114,0.04161314743823516,0.00012624119032383043
2026-06-06 17:18:02,693524,40112,657895,147406,13119.0,31559.0,18442.0,115178.0,228986.0,113811.0,801418539124.0,7936957894534.0,2844584807.0,7012855047.0,40241441.0,289492030.0,97,690417,0.4156975823061567,0.5843657910580183,0.5029914492589067,0.4970216519787236,8738376433658.0,0.10097301129390121,9857439854.0,0.014146683516333637,0.04128019587740382,0.0001404948024165106
2026-06-06 17:33:01,694889,40566,658769,147722,14381.0,33056.0,18673.0,113777.0,227754.0,113982.0,799496338285.0,7795537949595.0,2802505023.0,6898550373.0,40864161.0,284233447.0,107,691722,0.4350496127783156,0.5648898838334947,0.49956092977510824,0.5004610237361363,8595034287880.0,0.10255819976176705,9701055396.0,0.014581298040371077,0.04120190933336539,0.00015468642026710152
2026-06-06 17:48:01,695151,40637,659007,147714,14743.0,33345.0,18604.0,112388.0,226468.0,114089.0,797246628434.0,7680554949338.0,2769936856.0,6810078914.0,40625791.0,272698590.0,116,692042,0.44213525266156845,0.5579247263457789,0.49626437289153436,0.5037753678223855,8477801577772.0,0.10380065420959146,9580015770.0,0.014666684878393487,0.04004338179391617,0.0001676198843422798
2026-06-06 18:03:01,695165,40865,658751,147606,14658.0,33313.0,18654.0,113823.0,228407.0,114577.0,765423624362.0,7394007452310.0,2671029079.0,6566654749.0,37894603.0,260087175.0,109,692265,0.4400084051271275,0.5599615765617026,0.49833411410333306,0.5016352388499477,8159431076672.0,0.10351945535608975,9237683828.0,0.01418726710912008,0.039607255892295426,0.00015745415411728167
2026-06-06 18:18:01,695309,40941,658797,147645,12159.0,30234.0,18075.0,113992.0,228726.0,114724.0,784556534365.0,7354780387870.0,2685849826.0,6556255339.0,52079161.0,256513958.0,100,692419,0.4021631276046835,0.5978368723953166,0.498377971896505,0.5015783076694386,8139336922235.0,0.10667300626119898,9242105165.0,0.019390198400467084,0.0391250713611049,0.0001444212247208699
2026-06-06 18:33:01,695479,41120,658729,147519,12397.0,30693.0,18295.0,111353.0,225228.0,113881.0,785180194631.0,7240961029612.0,2665777042.0,6468281228.0,65280655.0,250561780.0,94,692451,0.4039031701039325,0.5960642491773368,0.494401228976859,0.5056254106949403,8026141224243.0,0.10843590946284559,9134058270.0,0.024488415186824167,0.03873699537295381,0.0001357496775945157
2026-06-06 18:48:01,695113,41278,658245,147789,13783.0,32061.0,18278.0,110620.0,224792.0,114184.0,785769226331.0,7198880552211.0,2665725790.0,6447201700.0,60339486.0,253829705.0,96,692131,0.4298992545460216,0.5701007454539784,0.49209936296665363,0.5079540197160042,7984649778542.0,0.10915158553223471,9112927490.0,0.022635293632358187,0.039370523338830864,0.00013870206651630978
2026-06-06 19:03:01,695605,41240,658820,148113,14568.0,33142.0,18575.0,113222.0,227618.0,114384.0,793279558524.0,7202586555987.0,2684698800.0,6461113348.0,56095792.0,254608921.0,107,692666,0.4395630921489349,0.5604670810451995,0.49742111783778087,0.5025261622543032,7995866114511.0,0.11013815000454287,9145812148.0,0.0208946314573538,0.03940635418179325,0.00015447560584755135
2026-06-06 19:18:01,695083,41418,658107,147914,13599.0,32496.0,18897.0,112018.0,226743.0,114730.0,810578977711.0,7235796472967.0,2726688191.0,6509309347.0,65276755.0,259821902.0,95,692114,0.4184822747415066,0.5815177252584933,0.49403068672461775,0.5059913646727793,8046375450678.0,0.11202346289580287,9235997538.0,0.02393994121346895,0.03991543313573602,0.00013726062469477572
2026-06-06 19:33:02,694071,40819,657736,147863,12310.0,31105.0,18794.0,111621.0,225659.0,114033.0,819090912142.0,7214135239257.0,2723201443.0,6495761632.0,59304601.0,258744155.0,90,691134,0.3957563092750362,0.604211541552805,0.4946445743356126,0.5053332683385108,8033226151399.0,0.1135397223612847,9218963075.0,0.021777529955575893,0.03983276629569525,0.00013022076760801812
2026-06-06 19:48:01,693373,40005,657812,147897,12359.0,31261.0,18902.0,111045.0,225301.0,114255.0,801953584139.0,6950258507457.0,2651922764.0,6274449258.0,47101954.0,254066851.0,99,690413,0.3953488372093023,0.6046511627906976,0.49287397747901696,0.5071215840142742,7752212091596.0,0.11538471314104018,8926372022.0,0.017761435076244173,0.040492295108779726,0.000143392433224751
2026-06-06 20:03:01,693807,41709,656556,147395,12767.0,31456.0,18690.0,113337.0,227760.0,114424.0,812767679466.0,7133889128090.0,2714366944.0,6436841004.0,42169245.0,264263853.0,96,690854,0.40586851475076297,0.5941632756866735,0.4976159114857745,0.5023884791008079,7946656807556.0,0.11393051740399102,9151207948.0,0.015535572702582986,0.04105489833223788,0.00013895844852892218
2026-06-06 20:18:01,694351,42495,656387,147095,13029.0,31998.0,18969.0,113879.0,228429.0,114553.0,837608396366.0,7514592851445.0,2856437222.0,6780810795.0,44926689.0,281230693.0,113,691458,0.4071816988561785,0.5928183011438215,0.49853127229905136,0.5014818608845637,8352201247811.0,0.11146424203207951,9637248017.0,0.015728225586047907,0.04147449346431734,0.00016342279646775366
2026-06-06 20:33:01,694145,42309,656408,147455,13253.0,31891.0,18641.0,112024.0,226514.0,114495.0,872556267041.0,7800340108263.0,2972246200.0,7053942780.0,44611645.0,287448686.0,117,691329,0.4155717914145057,0.5845222790128877,0.4945566278464024,0.505465445844407,8672896375304.0,0.1118613105237155,10026188980.0,0.015009404335347455,0.04075007339370564,0.00016923924788342454
2026-06-06 20:48:01,693826,42208,656215,147666,14455.0,33269.0,18810.0,112233.0,226367.0,114127.0,881809795064.0,7985608166548.0,3044564375.0,7229528340.0,45872773.0,298171400.0,102,691020,0.43448856292644805,0.5653912050256996,0.49580106640985655,0.5041680103548662,8867417961612.0,0.11042487643682956,10274092715.0,0.015067105618353036,0.04124354812336208,0.00014760788399756882
2026-06-06 21:03:02,693858,41556,656872,147941,14095.0,33247.0,19154.0,114723.0,228520.0,113798.0,898953096610.0,8157877891524.0,3120388123.0,7389891121.0,48490828.0,306587479.0,100,691026,0.4239480253857491,0.5761121304177821,0.5020260808681953,0.4979782951164012,9056830988134.0,0.11019447809386905,10510279244.0,0.015539998900322696,0.04148741489962745,0.00014471235525146666
2026-06-06 21:18:01,692941,40394,657098,148091,13581.0,32475.0,18892.0,114002.0,227280.0,113274.0,904660249421.0,8297197149944.0,3168074967.0,7509645390.0,52415865.0,309027951.0,98,690138,0.4181986143187067,0.5817397998460354,0.501592749032031,0.498389651531151,9201857399365.0,0.10903203010273244,10677720357.0,0.016545020413337965,0.041150804725281445,0.00014200058539016834
2026-06-06 21:33:02,691137,40027,655647,147709,14546.0,34392.0,19846.0,112275.0,225770.0,113501.0,918167190983.0,8369812604211.0,3206408228.0,7572466597.0,56147984.0,303344387.0,101,688309,0.4229471970225634,0.5770528029774367,0.49729813527040795,0.5027284404482438,9287979795194.0,0.10969985045077997,10778874825.0,0.017511177619146254,0.04005886102160907,0.00014673642215923372
2026-06-06 21:48:01,689163,39866,653895,147109,13640.0,32649.0,19009.0,113156.0,226297.0,113153.0,905789224486.0,8458045947328.0,3214543400.0,7638771338.0,52524603.0,310719860.0,86,686438,0.41777696100952555,0.5822230389904745,0.5000331422864642,0.5000198853718786,9363835171814.0,0.10709201985030004,10853314738.0,0.0163396776661967,0.040676680352282064,0.00012528443938126968
2026-06-06 22:03:03,689246,39387,654443,147081,14675.0,33692.0,19017.0,117167.0,230661.0,113487.0,942001626603.0,8728799364144.0,3315431322.0,7879805301.0,60177145.0,320588814.0,85,686506,0.43556333847797696,0.564436661522023,0.507961900798141,0.4920077516355171,9670800990747.0,0.107918808452917,11195236623.0,0.018150623299202816,0.040684864886105135,0.00012381537816129792
2026-06-06 22:18:01,689562,38784,655416,147436,13449.0,31910.0,18462.0,118260.0,231573.0,113304.0,960753560847.0,9025464106821.0,3402716021.0,8131808237.0,60982344.0,326109406.0,86,686863,0.421466624882482,0.5785647132560325,0.5106812970424013,0.48927983832312055,9986217667668.0,0.10644921407652709,11534524258.0,0.017921667169297995,0.04010293854645899,0.0001252069189925793
2026-06-06 22:33:01,688970,37931,655686,147574,12629.0,30970.0,18342.0,115514.0,227540.0,112030.0,957171013433.0,9159182962924.0,3437864960.0,8228389254.0,58937974.0,320674557.0,75,686337,0.4077817242492735,0.5922505650629641,0.507664586446339,0.4923529928803727,10116353976357.0,0.10450397347750223,11666254214.0,0.01714377227894373,0.03897172910774889,0.00010927576394686576
2026-06-06 22:48:01,686893,36923,654629,147470,12871.0,31470.0,18598.0,114117.0,226346.0,112225.0,967658199932.0,9251548178105.0,3448242401.0,8288970480.0,49170605.0,330346919.0,84,684254,0.40899269145217665,0.5909755322529393,0.5041706060632837,0.4958117218771262,10219206378037.0,0.10459419129677018,11737212881.0,0.014259613821157233,0.039853793640244696,0.00012276143069678803
2026-06-06 23:03:01,684181,35559,653183,146901,12255.0,30746.0,18491.0,115682.0,228422.0,112750.0,955157160905.0,9291022749937.0,3407881080.0,8290035375.0,38974799.0,344454027.0,68,681431,0.3985884342678722,0.6014115657321277,0.5064398350421588,0.4936039435781142,10246179910842.0,0.10280430762172837,11697916455.0,0.011436666387431571,0.041550368776321414,9.979000074842501e-05
2026-06-06 23:18:01,681315,34362,651499,146644,11610.0,29636.0,18027.0,113973.0,224443.0,110458.0,906383931945.0,9142716381176.0,3286115785.0,8100863237.0,37612350.0,334535128.0,63,678576,0.39175327304629504,0.6082804696990147,0.5078037630935248,0.49214277121585437,10049100313121.0,0.09913726885492806,11386979022.0,0.01144583832733088,0.04129623204500471,9.284147980476763e-05
2026-06-06 23:33:02,677747,33212,648930,145836,11180.0,29089.0,17907.0,112247.0,223108.0,110862.0,877979524482.0,9026741899124.0,3210258654.0,7960471230.0,36743012.0,335938107.0,73,674894,0.3843377221630169,0.6155935233249682,0.5031061190096277,0.4968983631245854,9904721423606.0,0.0972642769997892,11170729884.0,0.01144549893330807,0.042200781498207864,0.00010816513408031484
2026-06-06 23:48:01,674615,32357,646572,145084,10540.0,28079.0,17538.0,112505.0,222508.0,110010.0,846092539404.0,8766527839606.0,3083755232.0,7705823495.0,32565903.0,331026660.0,54,671689,0.37536949321557034,0.6245948929805193,0.5056222697610873,0.49440918978194043,9612620379010.0,0.09651398534109104,10789578727.0,0.010560469476327102,0.04295798628333363,8.039434917052386e-05
2026-06-07 00:03:05,669125,31454,641929,144170,11781.0,29031.0,17252.0,114276.0,223680.0,109398.0,810801177191.0,8425781953180.0,2939832057.0,7405592115.0,32539223.0,315437492.0,45,666118,0.4058075849953498,0.5942613068788536,0.5108905579399141,0.4890826180257511,9236583130371.0,0.096228597143437,10345424172.0,0.011068395190303892,0.04259449981873597,6.75555982573658e-05
2026-06-07 00:18:01,664926,30136,638955,143458,9947.0,27057.0,17111.0,114990.0,222639.0,107667.0,758708851094.0,8029379452733.0,2682094535.0,7023757269.0,34165849.0,192581854.0,45,661834,0.36763129689174706,0.6324056621207081,0.5164863298882945,0.48359451848058965,8788088303827.0,0.09449159247739307,9705851804.0,0.012738495438603174,0.02741863743640142,6.799288038994672e-05
2026-06-07 00:33:01,660866,28990,636003,143093,9661.0,26521.0,16858.0,112446.0,219636.0,107184.0,709883724685.0,7499084908713.0,2558730621.0,6544600758.0,36659067.0,271417594.0,39,657711,0.3642773651068964,0.6356472229553939,0.5119652515980987,0.48800743047587825,8208968633398.0,0.09466271329455195,9103331379.0,0.014327052132464397,0.04147198645665652,5.92965603433727e-05
2026-06-07 00:48:01,656624,28171,632531,142006,10129.0,26538.0,16410.0,113174.0,220230.0,107060.0,656048428344.0,7031399768308.0,2383675709.0,6122123232.0,36378133.0,277789319.0,26,653464,0.3816791016655362,0.61835858014922,0.5138900240657495,0.48612813876401945,7687448196652.0,0.09330267798183635,8505798941.0,0.015261359950368987,0.04537466961592844,3.97879607751919e-05
2026-06-07 01:03:01,652933,27150,629799,141477,10395.0,26593.0,16199.0,115619.0,222314.0,106687.0,615847832172.0,6604417626987.0,2221654250.0,5749233484.0,25764527.0,259939931.0,191,649754,0.39089234008949725,0.6091452637912232,0.5200707107964411,0.47989330406542097,7220265459159.0,0.09324786331735291,7970887734.0,0.011597001198543833,0.04521297173325932,0.00029395740541805055
2026-06-07 01:18:01,648954,26290,626662,140632,8569.0,24355.0,15785.0,115960.0,222076.0,106115.0,557266336042.0,6103952627991.0,2043241296.0,5308994683.0,28424958.0,248689922.0,296,645775,0.3518374050502977,0.6481215356189695,0.5221635836380338,0.47783191339901654,6661218964033.0,0.09129597983551416,7352235979.0,0.013911699051720811,0.04684312885005012,0.00045836398126282375
2026-06-07 01:33:01,645739,25428,624302,139893,8365.0,23729.0,15364.0,114428.0,220633.0,106202.0,514343902964.0,5481672218227.0,1839567996.0,4770476069.0,26755297.0,232891228.0,353,642563,0.35252223018247714,0.6474777698175228,0.5186350183336128,0.48135138442572056,5996016121191.0,0.09382974437139187,6610044065.0,0.014544337071626246,0.04881928441343576,0.0005493624749635445
2026-06-07 01:48:01,642675,25002,621680,139461,8163.0,23373.0,15209.0,115478.0,221052.0,105571.0,460785755514.0,4935771833802.0,1658481670.0,4295102287.0,27154648.0,216616341.0,289,639515,0.3492491336157104,0.6507080819749284,0.5224019687675299,0.47758445976512315,5396557589316.0,0.09335637282873732,5953583957.0,0.016373197540374383,0.050433336979106035,0.00045190495922691414
2026-06-07 02:03:01,639803,24419,619383,138959,8082.0,23332.0,15250.0,116591.0,221991.0,105402.0,426023566253.0,4523037499698.0,1527810808.0,3932875134.0,25083405.0,198325856.0,273,636646,0.3463912223555632,0.6536087776444368,0.52520597681888,0.47480303255537387,4949061065951.0,0.09418970465786439,5460685942.0,0.01641787377642376,0.050427702188014595,0.00042880973099650356
2026-06-07 02:18:01,637035,23957,617028,138521,7890.0,22739.0,14850.0,117786.0,222523.0,104742.0,382793105154.0,4065812863961.0,1389674480.0,3536330442.0,29349009.0,181574075.0,226,633821,0.3469809578257619,0.6530630194819473,0.5293205646157926,0.4707019049716209,4448605969115.0,0.09414921885535946,4926004922.0,0.021119340840165677,0.05134533607026535,0.0003565675482510046
2026-06-07 02:33:01,634642,23605,614982,138062,7755.0,22619.0,14863.0,115314.0,219896.0,104572.0,344987777228.0,3669787259443.0,1253782856.0,3191917033.0,23825493.0,162882780.0,188,631406,0.3428533533754808,0.6571024360051284,0.5244024447920835,0.47555207916469605,4014775036671.0,0.09400756851511938,4445699889.0,0.019002886254172867,0.05102976622387666,0.00029774820004878003
2026-06-07 02:48:01,632384,23222,613061,137263,7706.0,22204.0,14499.0,116644.0,220670.0,104033.0,310768791726.0,3319657532676.0,1143922642.0,2887667526.0,23555406.0,148570422.0,177,629110,0.3470545847595028,0.65299045217078,0.528590202564916,0.47144151901028686,3630426324402.0,0.09361471436949312,4031590168.0,0.020591782289418135,0.05144997499272359,0.0002813498434296069
2026-06-07 03:03:02,630236,23070,611070,136890,9983.0,24356.0,14372.0,119400.0,224296.0,104905.0,284640889899.0,2999241304597.0,1043538180.0,2615179143.0,26197900.0,137582678.0,158,626987,0.40987846937099687,0.5900804729840696,0.5323322752077612,0.46770785034062134,3283882194496.0,0.09490429778448468,3658717323.0,0.025104879248404693,0.05260927472913851,0.0002519988452711141
