Time|Active PDP contexts|Active EPS bearers|Active IPv6 PDP contexts|Active IPv4v6 PDP contexts|Active IPv6 EPS bearers|Active IPv4v6 EPS bearers|PDP creations| Failed|IPv6 PDP creations| Failed|Secondary PDP creations| Failed|IPv6 secondary PDP creations|IPv6 secondary PDP attempts|EPS bearer creations| Failed|IPv6 EPS bearer creations| Failed|Dedicated EPS bearer creations| Failed|Dedicated IPv6 EPS bearer creations| Failed|PDP updates| Failed|EPS bearer modifications| Failed|PDP deactivations| Failed|PDP deletions by idle-supervision|PDP deletions by session-supervision|PDP deletions by user command|EPS bearer deactivations| Failed|Number of active L2TP tunnels|Number of active L2TP sessions|Maximum number of active L2TP tunnels since restart|Maximum number of active L2TP sessions since restart|Active subscribers|Uplink traffic|Packets|Bytes|Dropped packets|Packets for IPv6|Bytes for IPv6|Dropped packets for IPv6|Packets for non-ip|Bytes for non-ip|Downlink traffic|Packets|Bytes|Dropped packets|Packets for IPv6|Bytes for IPv6|Dropped packets for IPv6|Bytes for non-ip|Packets for non-ip|Traffic flow template filters|Radius statistics|Failed RADIUS Authentication procedures|Failed RADIUS Accounting procedures|Failed RADIUS Id overflow|Direct Tunnel (DT) statistics|Active DT contexts|Percentage active DT contexts out of active PDP contexts|Total successful DT establishments|Total requests for DT establishments|DT RNC error indications
2026-06-30 11:03:02|44678|648174|9406|0|164459|0|156140249|196890757|13056967|289586|0|0|0|0|1492222768|1502248724|300624965|9848|351636|2347|247273|443|3294305727|1377526|24781931012|79864|215916134|5901679|44135192|88722|492|2891022780|1414230|0|0|0|0|689353||23063488640211|6242038164890305|775009609576|2463732881965|883690053052695|73473201971|0|0||51068536860700|56762032397449405|4728375195501|6822925410052|7543312037649743|19065853015|0|0|10164||0|137891301|0||22705|51|1221435616|1221478880|797675
2026-06-30 11:18:01|44267|650894|9169|0|165303|0|156153757|196907788|13058521|289601|0|0|0|0|1492333419|1502349442|300652677|9848|351760|2348|247383|444|3294737817|1377646|24784487262|79865|215939004|5902577|44138839|88732|492|2891219037|1414440|0|0|0|0|691592||23066113547154|6242742599031085|775145722944|2464044434115|883805617154659|73487943065|0|0||51073718237969|56767659374716665|4729138918638|6823732162775|7544189104664378|19071942746|0|0|10146||0|137902998|0||22540|51|1221587574|1221630853|797772
2026-06-30 11:33:01|44479|652213|9208|0|165739|0|156167072|196925056|13060081|289619|0|0|0|0|1492443819|1502449725|300680096|9848|351867|2348|247475|444|3295164161|1377783|24787061930|79867|215961823|5903524|44142516|88736|492|2891415164|1414644|0|0|0|0|693190||23068837774193|6243461447657779|775285462349|2464358100547|883918506940849|73503036748|0|0||51079161889660|56773579382847653|4729947283583|6824563090501|7545097052414809|19077986167|0|0|10144||0|137915161|0||22862|51|1221738991|1221782275|797857
2026-06-30 11:48:02|45432|651215|9512|0|165437|0|156181111|196942443|13061711|289636|0|0|0|0|1492559554|1502550703|300709065|9848|351978|2349|247571|444|3295604760|1377940|24789623869|79867|215986321|5904537|44146189|88741|492|2891617967|1414849|0|0|0|0|693204||23071432234404|6244126103281460|775536536174|2464656702654|884023247287925|73541176866|0|0||51084299281365|56779099317131879|4730701342882|6825338488893|7545934828286269|19085424269|0|0|10184||0|137940377|0||23684|52|1221897595|1221940892|797939
2026-06-30 12:03:01|46267|649706|9929|0|165053|0|156196601|196959605|13063584|289651|0|0|0|0|1492683235|1502650869|300739536|9848|352099|2349|247678|444|3296065941|1378060|24792076261|79870|216013644|5905621|44149867|88746|492|2891827162|1415046|0|0|0|0|692555||23073705107653|6244649541346461|776067541068|2464922949836|884107547919226|73611764285|0|0||51088454718361|56783409474922093|4731269795041|6826005556118|7546644310708585|19094437861|0|0|10120||0|137997683|0||24009|52|1222065115|1222108417|798039
2026-06-30 12:18:02|45805|649585|9685|0|165502|0|156216134|196976669|13065489|289667|0|0|0|0|1492806603|1502751707|300769803|9848|352209|2349|247777|444|3296525881|1378205|24794537377|79872|216044819|5906729|44153590|88753|492|2892036781|1415264|0|0|0|0|691889||23075926591182|6245148929840359|776623403207|2465188343319|884188019607242|73685905396|0|0||51092427069019|56787508557347119|4731790081131|6826670258770|7547348003575540|19103800803|0|0|10146||0|138064812|0||23970|52|1222232947|1222276262|798149
2026-06-30 12:33:01|45415|649511|9496|0|165561|0|156232804|196993584|13067387|289683|0|0|0|0|1492927289|1502852482|300799253|9848|352301|2349|247862|444|3296979281|1378318|24796950417|79872|216072981|5907780|44157429|88762|492|2892243584|1415469|0|0|0|0|691343||23078146959215|6245634708358078|777190580428|2465455959877|884268961777339|73761200640|0|0||51096369376105|56791578935847976|4732288561455|6827345417115|7548064912165535|19112915214|0|0|10150||0|138131873|0||23733|52|1222398686|1222442005|798253
2026-06-30 12:48:01|44521|649197|9404|0|165630|0|156249241|197011069|13069190|289699|0|0|0|0|1493048116|1502952631|300829089|9848|352412|2349|247962|444|3297408424|1378436|24799276877|79873|216100226|5908731|44161240|88767|492|2892451327|1415640|0|0|0|0|690058||23080337073564|6246114816270126|777796299319|2465714203207|884348489898417|73834898543|0|0||51100230792256|56795565250846870|4732761536613|6827997523074|7548759217070481|19122003383|0|0|10198||0|138193014|0||23245|52|1222555705|1222599033|798331
2026-06-30 13:03:01|44115|648764|9210|0|165735|0|156265839|197028488|13071118|289717|0|0|0|0|1493171288|1503053015|300859576|9848|352505|2349|248041|444|3297827947|1378579|24801592169|79874|216126918|5909628|44165244|88777|492|2892661780|1415840|0|0|0|0|689200||23082552200383|6246594641193397|778412002546|2465977424044|884428167750776|73909112318|0|0||51104135502348|56799596185666051|4733231953235|6828669722856|7549478223904311|19131173728|0|0|10226||0|138254934|0||23188|53|1222709945|1222753288|798410
2026-06-30 13:18:02|43578|648907|8964|0|165905|0|156281250|197045328|13072974|289735|0|0|0|0|1493294719|1503153233|300889840|9848|352603|2351|248128|445|3298242493|1378694|24803905923|79874|216152431|5910550|44168983|88779|492|2892872183|1416008|0|0|0|0|688786||23084825178678|6247083439709978|779002943539|2466245623144|884508128543268|73984269281|0|0||51108131317484|56803712270275833|4733698425441|6829353566597|7550207462067352|19140342432|0|0|10228||0|138319154|0||22844|52|1222863177|1222906523|798510
2026-06-30 13:33:01|42429|653679|8783|0|166851|0|156297596|197062156|13074850|289759|0|0|0|0|1493421143|1503252940|300920645|9848|352674|2351|248192|445|3298636317|1378847|24806284665|79875|216178291|5911418|44172926|88783|492|2893081381|1416195|0|0|0|0|692250||23087309994557|6247657886853684|779516229016|2466540229713|884603057559021|74048755949|0|0||51112573220089|56808346094323640|4734242884660|6830095442202|7550999833750052|19149141011|0|0|10182||0|138375214|0||22251|52|1223008112|1223051461|798598
2026-06-30 13:48:02|42139|656136|8264|0|167575|0|156312235|197079494|13076531|289779|0|0|0|0|1493536404|1503353172|300949437|9848|352759|2351|248264|445|3299007436|1379003|24808937622|79876|216200819|5912232|44176776|88788|492|2893283105|1416372|0|0|0|0|694418||23090338488415|6248449165499793|779656033807|2466887232272|884728615840515|74061171535|0|0||51118560584136|56814907373442402|4735117460226|6831026093167|7552025913067518|19155634025|0|0|10210||0|138384969|0||22018|52|1223143782|1223187137|798688
2026-06-30 14:03:01|41354|657714|8068|0|168038|0|156328024|197097492|13078133|289789|0|0|0|0|1493652590|1503453368|300978158|9848|352851|2351|248343|445|3299375038|1379148|24811558462|79879|216224722|5913023|44180705|88794|492|2893486840|1416534|0|0|0|0|695245||23093429926977|6249244828465445|779795824051|2467228379231|884848396887891|74073782936|0|0||51124769412827|56821719753728175|4736036988869|6831952844118|7553046368018631|19162240398|0|0|10258||0|138395765|0||22131|54|1223279490|1223322849|798795
2026-06-30 14:18:01|40668|657659|7992|0|167785|0|156342629|197115417|13079553|289807|0|0|0|0|1493766843|1503553297|301006495|9848|352960|2352|248440|446|3299728906|1379255|24814151499|79881|216247163|5913725|44184336|88799|492|2893690440|1416682|0|0|0|0|694511||23096556143367|6250053106753402|779926604956|2467576165246|884972012176583|74085942022|0|0||51131050581101|56828619747836085|4736967437897|6832880844939|7554068639579088|19168982785|0|0|10212||0|138405477|0||21555|53|1223410239|1223453601|798873
2026-06-30 14:33:01|40056|657900|7516|0|168062|0|156355726|197133541|13080998|289820|0|0|0|0|1493881061|1503653420|301035398|9848|353083|2352|248555|446|3300073017|1379365|24816725302|79881|216267835|5914376|44187959|88806|492|2893894068|1416836|0|0|0|0|694344||23099695504994|6250856210087944|780053907278|2467920948889|885091279230277|74098159019|0|0||51137385694398|56835597778062535|4737910014174|6833811304845|7555098318640492|19176124803|0|0|10206||0|138414193|0||21362|53|1223538270|1223581639|798959
2026-06-30 14:48:02|40017|656944|7560|0|167514|0|156368875|197152011|13082369|289830|0|0|0|0|1493993812|1503753311|301063502|9848|353180|2352|248644|446|3300412857|1379493|24819259080|79881|216288227|5915042|44191601|88814|492|2894096992|1417001|0|0|0|0|693303||23102835690320|6251663750479494|780191587820|2468260754319|885210544369119|74110582592|0|0||51143714166053|56842568013631144|4738859094582|6834720895101|7556100957169659|19183484788|0|0|10186||0|138422562|0||21500|54|1223664829|1223708202|799041
2026-06-30 15:03:02|39810|656681|7525|0|167336|0|156382065|197170323|13083764|289849|0|0|0|0|1494108190|1503853162|301092089|9848|353291|2352|248746|446|3300750624|1379613|24821786822|79883|216308795|5915705|44195158|88820|492|2894300865|1417146|0|0|0|0|692842||23105972344385|6252463208901580|780327157861|2468597809453|885329431217331|74123241159|0|0||51150053119660|56849557145018972|4739821143373|6835638785524|7557115960989396|19190076981|0|0|10170||0|138430476|0||21276|53|1223790527|1223833905|799132
2026-06-30 15:18:01|39879|655979|7541|0|166943|0|156395169|197188830|13085106|289865|0|0|0|0|1494222713|1503952850|301120808|9849|353369|2352|248813|446|3301088315|1379715|24824294963|79885|216329278|5916388|44198681|88826|492|2894504966|1417304|0|0|0|0|692273||23109064275140|6253250876449741|780457839139|2468929505048|885444861423304|74134714756|0|0||51156332481707|56856486732885514|4740777092762|6836551303330|7558125988495129|19196871911|0|0|10130||0|138439146|0||21147|53|1223915976|1223959358|799213
2026-06-30 15:33:02|39342|655965|7386|0|166794|0|156408513|197207183|13086536|289882|0|0|0|0|1494336837|1504053345|301149530|9849|353482|2352|248918|446|3301423510|1379846|24826779058|79885|216349849|5917072|44202195|88837|492|2894709525|1417451|0|0|0|0|691717||23112139184774|6254044644519776|780609454154|2469259136320|885559455019040|74145842448|0|0||51162603112366|56863412912026651|4741728391884|6837466551093|7559142735396215|19203205977|0|0|10186||0|138447350|0||20919|53|1224041110|1224084501|799307
2026-06-30 15:48:01|39541|656190|7392|0|166756|0|156422920|197225042|13087871|289893|0|0|0|0|1494449365|1504153452|301178066|9849|353605|2352|249029|446|3301757919|1379960|24829247400|79886|216371239|5917750|44205728|88843|492|2894911338|1417573|0|0|0|0|692201||23115191118004|6254834231822083|780745650832|2469585476798|885672288298792|74158033812|0|0||51168840848998|56870290418398839|4742677438862|6838375770238|7560153613418253|19209171714|0|0|10200||0|138455655|0||21176|54|1224165665|1224209063|799386
2026-06-30 16:03:01|39421|656170|7398|0|166614|0|156436894|197242647|13089235|289909|0|0|0|0|1494562754|1504253178|301206613|9849|353701|2353|249110|447|3302094072|1380068|24831744876|79888|216392271|5918377|44209175|88849|492|2895114233|1417699|0|0|0|0|692145||23118216755248|6255623798813282|780865386684|2469912956565|885788195692485|74170085722|0|0||51175041495891|56877122549682396|4743628842757|6839285123904|7561160978611626|19215134357|0|0|10200||0|138462728|0||21052|53|1224290066|1224333469|799472
2026-06-30 16:18:01|39104|656679|7411|0|166538|0|156451113|197260712|13090580|289919|0|0|0|0|1494678761|1504353548|301235725|9849|353814|2353|249211|447|3302434532|1380179|24834285808|79888|216413681|5919043|44212590|88859|492|2895319964|1417861|0|0|0|0|692263||23121202499485|6256411621369358|780975123285|2470239554051|885908353218200|74182523701|0|0||51181117193886|56883804439292932|4744566419780|6840169109407|7562137010912938|19221368355|0|0|10184||0|138470559|0||20790|53|1224416014|1224459417|799568
2026-06-30 16:33:02|39565|656145|7471|0|166519|0|156464699|197279081|13091948|289932|0|0|0|0|1494792943|1504454786|301264487|9849|353909|2353|249297|447|3302781844|1380293|24836832282|79894|216434656|5919738|44215967|88870|492|2895524829|1417997|0|0|0|0|692246||23124070496931|6257171530883824|781084738574|2470552674178|886023427446176|74194858705|0|0||51186963189281|56890230993505385|4745468540130|6841026335968|7563083075556503|19227418743|0|0|10154||0|138478901|0||20890|53|1224544071|1224587477|799657
2026-06-30 16:48:02|40301|656360|7809|0|166219|0|156478122|197297363|13093336|289946|0|0|0|0|1494905725|1504555754|301292963|9849|354025|2354|249400|448|3303145711|1380419|24839463396|79896|216455769|5920484|44219304|88875|492|2895726755|1418155|0|0|0|0|693183||23126939934765|6257935984028271|781178979840|2470868841802|886140069274089|74207329856|0|0||51192791108927|56896628644683004|4746371763447|6841883620448|7564026733328145|19233581075|0|0|10230||0|138487841|0||21142|52|1224676792|1224720209|799743
2026-06-30 17:03:01|40557|657366|7877|0|166833|0|156492731|197315362|13094730|289958|0|0|0|0|1495018536|1504656972|301321439|9850|354123|2354|249486|448|3303513044|1380554|24842141304|79899|216478263|5921274|44222699|88880|492|2895928429|1418308|0|0|0|0|694425||23129802960665|6258693902422551|781260932368|2471184590195|886255337778250|74219089994|0|0||51198623247306|56903031429785446|4747270204427|6842740071561|7564970258013397|19239794085|0|0|10154||0|138496461|0||21108|52|1224809711|1224853133|799824
2026-06-30 17:18:01|41078|658458|7997|0|167627|0|156507515|197333530|13096108|289974|0|0|0|0|1495133047|1504757781|301350286|9850|354215|2354|249562|448|3303893789|1380672|24844893605|79904|216501227|5922074|44226084|88886|492|2896130714|1418484|0|0|0|0|696098||23132661974105|6259457391628133|781352988212|2471505544018|886369745754058|74232074093|0|0||51204402238434|56909362211744086|4748150598332|6843599107543|7565913347903288|19246201095|0|0|10150||0|138505054|0||21412|52|1224946451|1224989880|799912
2026-06-30 17:33:01|41984|659298|8269|0|167723|0|156521707|197351401|13097515|290000|0|0|0|0|1495245902|1504858734|301378395|9850|354286|2354|249621|448|3304278121|1380812|24847655067|79904|216523676|5922903|44229462|88889|492|2896331288|1418643|0|0|0|0|697904||23135488819239|6260219708973866|781439908959|2471822905505|886483694369237|74244815215|0|0||51210107234673|56915602676357070|4749012586523|6844454339555|7566851277936145|19252932596|0|0|10182||0|138514472|0||21640|52|1225084143|1225127573|799991
2026-06-30 17:48:01|42200|659882|8374|0|167990|0|156534333|197369181|13098954|290015|0|0|0|0|1495357721|1504959243|301406327|9851|354383|2354|249704|448|3304665265|1380935|24850439071|79905|216545278|5923739|44232972|88894|492|2896530522|1418835|0|0|0|0|698651||23138306963888|6260985870448417|781545828198|2472145327568|886601492816878|74257642444|0|0||51215757447981|56921779106280430|4749852880274|6845307512338|7567784054970560|19259353076|0|0|10180||0|138523886|0||21701|51|1225222471|1225265908|800081
2026-06-30 18:03:01|41859|660915|8115|0|168261|0|156547300|197386786|13100368|290026|0|0|0|0|1495469590|1505059586|301434315|9852|354462|2355|249779|449|3305051069|1381049|24853237019|79908|216566860|5924536|44236498|88899|492|2896730027|1419011|0|0|0|0|699370||23141131554713|6261742335658560|781671650675|2472476648260|886721885665241|74271377804|0|0||51221427977053|56927998157466074|4750672576068|6846181972489|7568743934302416|19265933502|0|0|10184||0|138533223|0||21803|52|1225360524|1225403968|800148
2026-06-30 18:18:01|42369|660719|8271|0|168027|0|156560365|197404146|13101778|290058|0|0|0|0|1495582728|1505160493|301462405|9852|354542|2355|249854|449|3305438457|1381179|24856053069|79909|216588679|5925390|44239834|88907|492|2896931829|1419187|0|0|0|0|699703||23143968932725|6262500024292290|781826333781|2472827611764|886849221193144|74285454479|0|0||51227126975556|56934282921793121|4751460570879|6847091783735|7569749621832077|19272283394|0|0|10204||0|138543388|0||21850|52|1225499394|1225542845|800235
2026-06-30 18:33:01|42495|662161|8241|0|168429|0|156573337|197421870|13103224|290074|0|0|0|0|1495695020|1505261434|301490261|9852|354609|2355|249919|449|3305824848|1381315|24858912000|79913|216610302|5926196|44243342|88915|492|2897131467|1419349|0|0|0|0|701226||23146840609509|6263257179327769|781953815828|2473182436792|886974896503674|74299135023|0|0||51232883496864|56940648276025747|4752234643642|6847998255317|7570750756726854|19278536409|0|0|10212||0|138555164|0||21941|52|1225638474|1225681933|800310
2026-06-30 18:48:01|41620|663561|8090|0|168874|0|156587182|197439459|13104680|290090|0|0|0|0|1495805891|1505362127|301518208|9853|354682|2355|249985|449|3306202496|1381440|24861775000|79916|216632609|5926969|44246898|88923|492|2897330687|1419508|0|0|0|0|701810||23149763830408|6264039234109285|782069364154|2473538439185|887101489913827|74312442331|0|0||51238745698312|56947134994009131|4753006885460|6848916299222|7571767331605981|19284915401|0|0|10182||0|138567129|0||21498|52|1225774913|1225818380|800397
2026-06-30 19:03:01|41645|664792|8124|0|169468|0|156599817|197457369|13106045|290110|0|0|0|0|1495917587|1505462867|301546329|9853|354762|2355|250060|449|3306580234|1381555|24864654432|79921|216653470|5927758|44250427|88926|492|2897530288|1419688|0|0|0|0|703043||23152682816007|6264837530687635|782198178643|2473899806483|887231132983788|74325913130|0|0||51244603529433|56953563841653586|4753787437290|6849839390102|7572782406420660|19291323330|0|0|10178||0|138579409|0||21453|52|1225910896|1225954367|800476
2026-06-30 19:18:01|41609|666012|8056|0|169596|0|156612394|197475048|13107541|290122|0|0|0|0|1496028371|1505563436|301574111|9854|354843|2355|250138|449|3306956157|1381657|24867556169|79923|216674162|5928517|44253825|88929|492|2897729083|1419851|0|0|0|0|704150||23155643020957|6265653858061993|782312920286|2474268761835|887365042320992|74339553343|0|0||51250536694847|56960093869177792|4754562597585|6850786428278|7573829038597784|19298090559|0|0|10186||0|138590611|0||21333|51|1226045927|1226089404|800573
2026-06-30 19:33:01|41255|666128|7963|0|169604|0|156625469|197492101|13108952|290142|0|0|0|0|1496140060|1505664146|301601898|9854|354905|2355|250194|449|3307327389|1381798|24870459707|79924|216695843|5929328|44257432|88933|492|2897929676|1420022|0|0|0|0|703932||23158646851516|6266475621071981|782411485077|2474641565614|887496820805663|74354132374|0|0||51256528177902|56966698326652831|4755335452233|6851731995546|7574874011102633|19305255551|0|0|10194||0|138600765|0||21458|52|1226179698|1226223186|800654
2026-06-30 19:48:01|39975|667178|7492|0|169753|0|156638181|197509745|13110400|290166|0|0|0|0|1496251188|1505765238|301629519|9854|354965|2355|250249|449|3307696576|1381918|24873407148|79926|216716903|5930116|44260794|88936|492|2898130554|1420229|0|0|0|0|703741||23161691753140|6267303637038466|782506001317|2475026566774|887630520879476|74369200917|0|0||51262544232935|56973326977295243|4756110245756|6852699869267|7575946709613498|19312398209|0|0|10198||0|138612986|0||20927|52|1226313593|1226357089|800741
2026-06-30 20:03:02|40847|666429|7660|0|169225|0|156650771|197527120|13111796|290182|0|0|0|0|1496361318|1505865522|301656877|9855|355024|2355|250303|449|3308062607|1382048|24876268746|79930|216737475|5930856|44264026|88938|492|2898329800|1420400|0|0|0|0|703876||23164647538720|6268097251902586|782606972725|2475400111293|887763926747074|74383564664|0|0||51268430927024|56979810095805623|4756881105205|6853652141811|7577002079915791|19319534636|0|0|10170||0|138623379|0||21388|52|1226447124|1226490630|800838
2026-06-30 20:18:01|42180|666533|8169|0|169032|0|156663720|197545070|13113298|290194|0|0|0|0|1496475499|1505966600|301685476|9856|355101|2355|250371|449|3308455511|1382153|24879205748|79935|216759701|5931718|44267236|88943|492|2898531307|1420558|0|0|0|0|705283||23167669243535|6268929135259138|782715518927|2475774506241|887900869703215|74398075806|0|0||51274440897482|56986331098468276|4757715649416|6854598065989|7578032021741254|19327290201|0|0|10178||0|138635468|0||21902|52|1226589395|1226632908|800936
2026-06-30 20:33:01|42509|669665|8155|0|169941|0|156677522|197562388|13114803|290211|0|0|0|0|1496588558|1506066786|301713824|9856|355195|2355|250461|449|3308844636|1382280|24882193837|79938|216782500|5932505|44270575|88945|492|2898728924|1420737|0|0|0|0|708706||23170841865139|6269792256299595|782827523356|2476159231854|888038996272205|74412553344|0|0||51280794503966|56993214591113166|4758602995250|6855584435044|7579107518313387|19335713391|0|0|10170||0|138648640|0||22245|52|1226730718|1226774232|801020
2026-06-30 20:48:01|42329|672029|8056|0|170328|0|156692165|197579719|13116319|290231|0|0|0|0|1496701915|1506167522|301741855|9856|355273|2355|250528|449|3309225527|1382417|24885217964|79942|216806055|5933333|44274094|88950|492|2898928568|1420899|0|0|0|0|710773||23174161037338|6270686081277179|782943089796|2476571396165|888183001696692|74426902856|0|0||51287447989554|57000419613106089|4759524365286|6856619435217|7580233516645766|19344110882|0|0|10162||0|138659984|0||22460|53|1226870988|1226914509|801123
2026-06-30 21:03:01|42038|675387|7899|0|171224|0|156705708|197597752|13117873|290243|0|0|0|0|1496815620|1506268247|301770129|9856|355315|2356|250568|450|3309596243|1382569|24888280992|79944|216828481|5934045|44277616|88954|492|2899127709|1421104|0|0|0|0|713824||23177582222324|6271605824531522|783056744744|2476982096419|888327852662506|74441317581|0|0||51294352125182|57007898930185229|4760473707125|6857680017947|7581389852816597|19352045416|0|0|10154||0|138672424|0||22484|53|1227008798|1227052324|801235
2026-06-30 21:18:01|41178|678412|7568|0|171968|0|156718948|197615850|13119346|290251|0|0|0|0|1496930872|1506368364|301798968|9856|355367|2356|250613|450|3309954204|1382691|24891357095|79944|216850098|5934775|44281157|88962|492|2899329169|1421269|0|0|0|0|715903||23181088897770|6272541401878673|783182645189|2477409104781|888476192824901|74455491961|0|0||51301415375128|57015564404937183|4761426938231|6858776322875|7582590700136781|19360662731|0|0|10150||0|138683819|0||22159|54|1227142872|1227186402|801342
2026-06-30 21:33:01|39749|679852|7138|0|172167|0|156732100|197634094|13120800|290267|0|0|0|0|1497044846|1506467957|301827062|9856|355429|2356|250665|450|3310293208|1382808|24894390608|79950|216871450|5935426|44284695|88964|492|2899531136|1421430|0|0|0|0|715873||23184615850038|6273484933853405|783297258726|2477840143428|888628594731928|74469600767|0|0||51308548480143|57023310605025434|4762386068615|6859899092991|7583822266240882|19369130170|0|0|10146||0|138694707|0||21670|55|1227271027|1227314562|801441
2026-06-30 21:48:02|39244|679787|7024|0|171899|0|156744970|197651285|13122140|290280|0|0|0|0|1497158400|1506567580|301855320|9856|355486|2356|250717|450|3310622847|1382926|24897353990|79950|216892259|5936054|44288014|88967|492|2899733775|1421617|0|0|0|0|715327||23188159921312|6274428223360138|783415669835|2478267202673|888781539080002|74483507292|0|0||51315684039794|57031065868719973|4763366146409|6861003886977|7585033156884355|19377785806|0|0|10116||0|138705376|0||21341|54|1227396750|1227440292|801531
2026-06-30 22:03:01|39491|682432|7005|0|172349|0|156758009|197668690|13123516|290292|0|0|0|0|1497275632|1506667872|301884793|9856|355528|2357|250754|451|3310945944|1383057|24900324256|79950|216912686|5936700|44291523|88967|492|2899937663|1421766|0|0|0|0|718184||23191835289874|6275392184786248|783537075925|2478709490499|888934093323800|74497474919|0|0||51323110967131|57039195579358685|4764381351370|6862149534591|7586297432628827|19387167836|0|0|10120||0|138715437|0||21514|54|1227520570|1227564114|801620
2026-06-30 22:18:01|38860|689624|6825|0|173703|0|156771031|197685103|13124961|290306|0|0|0|0|1497399739|1506767540|301915566|9857|355567|2357|250790|451|3311261063|1383152|24903385165|79952|216933165|5937347|44295078|88972|492|2900143983|1421935|0|0|0|0|724567||23195700620615|6276384117011098|783654785654|2479181277224|889097592713120|74512091575|0|0||51330980316335|57047914398160482|4765395419845|6863359603614|7587643539278477|19396651538|0|0|10092||0|138728297|0||21424|55|1227642085|1227685632|801727
2026-06-30 22:33:01|38135|693245|6466|0|174455|0|156784081|197702157|13126337|290316|0|0|0|0|1497520456|1506867244|301945479|9857|355613|2357|250824|451|3311561322|1383276|24906467317|79953|216953712|5937953|44298714|88976|492|2900350520|1422112|0|0|0|0|727369||23199741916767|6277408901524002|783772327015|2479679347638|889268164808064|74525955487|0|0||51339272920726|57057138712827308|4766435602731|6864642695337|7589079393261281|19406503964|0|0|10140||0|138739004|0||21081|55|1227759085|1227802640|801831
2026-06-30 22:48:01|36577|693523|5997|0|174225|0|156797373|197718553|13127645|290334|0|0|0|0|1497635846|1506966174|301974307|9858|355637|2357|250843|451|3311836610|1383385|24909421190|79953|216973647|5938450|44302583|88984|492|2900555752|1422252|0|0|0|0|726140||23203773954592|6278412209741818|783882876641|2480168162169|889433464090545|74539012443|0|0||51347605139500|57066468601034139|4767471100274|6865914061116|7590511384714133|19415772801|0|0|10104||0|138747805|0||20254|55|1227867636|1227911190|801935
2026-06-30 23:03:02|35366|692302|5827|0|173840|0|156809192|197736022|13128926|290353|0|0|0|0|1497751897|1507065539|302003471|9858|355662|2359|250864|451|3312097261|1383486|24912274688|79957|216991348|5938887|44306361|88990|492|2900764041|1422363|0|0|0|0|723783||23207690366296|6279403045438520|783992307117|2480635808322|889594344492382|74551834200|0|0||51355831382241|57075635918324980|4768540419353|6867185833165|7591940024039716|19424515234|0|0|10116||0|138756730|0||19533|55|1227970207|1228013760|802018
2026-06-30 23:18:01|33769|687625|5324|0|172702|0|156821340|197753167|13130043|290364|0|0|0|0|1497865761|1507164191|302032358|9860|355701|2359|250891|451|3312331641|1383590|24914897423|79959|217008503|5939310|44310205|88995|492|2900974075|1422484|0|0|0|0|717796||23211499990883|6280356149054653|784086747335|2481083680556|889748382763386|74563253280|0|0||51363799361034|57084580223354269|4769575014923|6868399209635|7593311323067545|19432811738|0|0|10092||0|138763841|0||18544|55|1228062221|1228105776|802083
2026-06-30 23:33:01|32158|682471|4948|0|171304|0|156832011|197769746|13131108|290385|0|0|0|0|1497977207|1507262938|302060737|9861|355722|2359|250905|451|3312540256|1383662|24917321770|79959|217023551|5939632|44313947|88996|492|2901183001|1422584|0|0|0|0|711208||23215167699916|6281262751382052|784186145198|2481510039314|889892692353795|74574090758|0|0||51371561548636|57093354790028017|4770576330502|6869577707782|7594655580170283|19440949207|0|0|10122||0|138771291|0||17548|55|1228144167|1228187722|802150
2026-06-30 23:48:02|30888|677765|4606|0|170165|0|156842762|197785814|13132043|290403|0|0|0|0|1498088651|1507359947|302089294|9861|355743|2359|250921|451|3312726953|1383738|24919527068|79960|217038115|5939966|44317677|89000|492|2901389978|1422666|0|0|0|0|705374||23218631596958|6282125470664632|784279420181|2481908942800|890029588263863|74584231010|0|0||51378922099062|57101688248953233|4771561652729|6870680396088|7595913326704320|19448164316|0|0|10072||0|138777516|0||16711|54|1228217006|1228260566|802209
2026-07-01 00:03:06|30173|671028|4567|0|168644|0|156856197|197803212|13133066|290418|0|0|0|0|1498203107|1507456919|302118789|9861|355769|2359|250942|451|3312905939|1383817|24921627928|79960|217054991|5940292|44321294|89013|492|2901601835|1422745|0|0|0|0|698056||23221862185587|6282949820584137|784378411157|2482273240516|890155732490646|74593673096|0|0||51385915664376|57109590138303598|4772517807538|6871721265864|7597097658942887|19454394196|0|0|10054||0|138783486|0||16469|55|1228286635|1228330193|802271
2026-07-01 00:18:01|29155|666232|4324|0|166996|0|156868939|197821084|13134050|290442|0|0|0|0|1498318245|1507552698|302148077|9862|355785|2359|250955|451|3313067667|1383873|24923737926|79961|217070621|5940605|44324859|89017|492|2901812178|1422808|0|0|0|0|692287||23224793339647|6283860473677855|784447091327|2482609256735|890274764258454|74599753307|0|0||51393723635259|57118634028966453|4772701543196|6872716629232|7598231926269770|19455346554|0|0|10066||0|138788843|0||15529|53|1228349698|1228393254|802323
